,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1284853,Human airway branch variation and chronic obstructive pulmonary disease,2018,Benjamin M Smith and Hussein Traboulsi and John HM Austin and Ani Manichaikul and Eric A Hoffman and Eugene R Bleecker and Wellington V Cardoso and Christopher Cooper and David J Couper and Stephen M Dashnaw and Jia Guo and MeiLan K Han and Nadia N Hansel and Emlyn W Hughes and David R Jacobs and Richard E Kanner and Joel D Kaufman and Eric Kleerup and Ching-Long Lin and Kiang Liu and Christian M Lo Cascio and Fernando J Martinez and Jennifer N Nguyen and Martin R Prince and Stephen Rennard and Stephen S Rich and Leora Simon and Yanping Sun and Karol E Watson and Prescott G Woodruff and Carolyn J Baglole and R Graham Barr,115,Proceedings of the National Academy of Sciences,5,E974-E981,National Academy of Sciences,Susceptibility to chronic obstructive pulmonary disease (COPD) beyond cigarette smoking is incompletely understood. although several genetic variants associated with COPD are known to regulate airway branch development. We demonstrate that in vivo central airway branch variants are present in 26.5% of the general population. are unchanged over 10 y. and exhibit strong familial aggregation. The most common airway branch variant is associated with COPD in two cohorts (n = 5.054). with greater central airway bifurcation density. and with emphysema throughout the lung. The second most common airway branch variant is associated with COPD among smokers. with narrower airway lumens in all lobes. and with genetic polymorphisms within the FGF10 gene. We conclude that central airway branch variation. readily detected by computed tomography. is a biomarker of widely altered lung structure with a …,True,ZyqRbJwAAAAJ:fQNAKQ3IYiAC,53,https://www.pnas.org/content/115/5/E974.short,10707798018527802269,/scholar?cites=10707798018527802269,,,https://www.pnas.org/content/pnas/115/5/E974.full.pdf,0,0,0
1284854,Cancer diagnosis by nuclear morphometry using spatial information,2014,Hu Huang and Akif Burak Tosun and Jia Guo and Cheng Chen and Wei Wang and John A Ozolek and Gustavo K Rohde,42,Pattern recognition letters,,115-121,North-Holland,Methods for extracting quantitative information regarding nuclear morphology from histopathology images have been long used to aid pathologists in determining the degree of differentiation in numerous malignancies. Most methods currently in use. however. employ the naïve Bayes approach to classify a set of nuclear measurements extracted from one patient. Hence. the statistical dependency between the samples (nuclear measurements) is often not directly taken into account. Here we describe a method that makes use of statistical dependency between samples in thyroid tissue to improve patient classification accuracies with respect to standard naïve Bayes approaches. We report results in two sample diagnostic challenges.,True,ZyqRbJwAAAAJ:VOx2b1Wkg3QC,30,https://www.sciencedirect.com/science/article/pii/S016786551400049X,17038174055030852286,/scholar?cites=17038174055030852286,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4043190/,0,0,0
1284855,Hippocampal pathology in clinical high-risk patients and the onset of schizophrenia,2020,Frank A Provenzano and Jia Guo and Melanie M Wall and Xinyang Feng and Hannah C Sigmon and Gary Brucato and Michael B First and Douglas L Rothman and Ragy R Girgis and Jeffrey A Lieberman and Scott A Small,87,Biological Psychiatry,3,234-242,Elsevier,We examined neuroimaging-derived hippocampal biomarkers in subjects at clinical high risk (CHR) for psychosis to further characterize the pathophysiology of early psychosis. We hypothesized that glutamate hyperactivity. reflected by increased metabolic activity derived from functional magnetic resonance imaging in the CA1 hippocampal subregion and from proton magnetic resonance spectroscopy–derived hippocampal levels of glutamate/glutamine. represents early hippocampal dysfunction in CHR subjects and is predictive of conversion to syndromal psychosis.We enrolled 75 CHR individuals with attenuated positive symptom psychosis-risk syndrome as defined by the Structured Interview for Psychosis-risk Syndromes. We used optimized magnetic resonance imaging techniques to measure 3 validated in vivo pathologies of hippocampal dysfunction—focal cerebral blood volume. focal …,True,ZyqRbJwAAAAJ:D_sINldO8mEC,20,https://www.sciencedirect.com/science/article/pii/S0006322319317470,13303922421512690049,/scholar?cites=13303922421512690049,,,,0,0,0
1284856,Multiresolution classification with semi-supervised learning for indirect bridge structural health monitoring,2013,Siheng Chen and Fernando Cerda and Jia Guo and Joel B Harley and Qing Shi and Piervincenzo Rizzo and Jacobo Bielak and James H Garrett and Jelena Kovačević,,,,3412-3416,IEEE,We present a multiresolution classification framework with semi-supervised learning for the indirect structural health monitoring of bridges. The monitoring approach envisions a sensing system embedded into a moving vehicle traveling across the bridge of interest to measure the modal characteristics of the bridge. To enhance the reliability of the sensing system. we use a semi-supervised learning algorithm and a semi-supervised weighting algorithm within a multiresolution classification framework. We show that the proposed algorithm performs significantly better than supervised multiresolution classification.,True,ZyqRbJwAAAAJ:eJXPG6dFmWUC,13,https://ieeexplore.ieee.org/abstract/document/6638291/,5536204964841517679,/scholar?cites=5536204964841517679,,,https://kilthub.cmu.edu/articles/journal_contribution/Multiresolution_classification_with_semi-supervised_learning_for_indirect_bridge_structural_health_monitoring/6469058/files/11897612.pdf,0,0,0
1284857,In vivo detection and automatic analysis of GABA in the mouse brain with MEGA‐PRESS at 9.4 T,2018,Jia Guo and Zhu Gang and Yanping Sun and Andrew Laine and Scott A Small and Douglas L Rothman,31,NMR in Biomedicine,1,e3837,,The goals of this study were to develop an acquisition protocol and the analysis tools for Meshcher–Garwood point‐resolved spectroscopy (MEGA‐PRESS) in mouse brain at 9.4 T. to allow the in vivo detection of γ‐aminobutyric acid (GABA) and to examine whether isoflurane alters GABA levels in the thalamus during anesthesia. We implemented the MEGA‐PRESS sequence on a Bruker 94/20 system with ParaVision 6.0.1. and magnetic resonance spectra were acquired from nine male wild‐type C57BL/6 J mice at the thalamus. Four individual scans were obtained for each mouse in a 2‐h time course whilst the mouse was anesthetized with isoflurane. We developed an automated analysis program with improved correction for frequency and phase drift compared with the standard creatine (Cr) fitting‐based method and provided automatic quantification. During MEGA‐PRESS acquisition. a single voxel with a size …,True,ZyqRbJwAAAAJ:5Ul4iDaHHb8C,8,https://onlinelibrary.wiley.com/doi/abs/10.1002/nbm.3837,3428794016402518464,/scholar?cites=3428794016402518464,,,https://hbil.bme.columbia.edu/files/publications/In%20vivo%20detection%20and%20automatic%20analysis%20of%20GABA%20in%20the%20mouse%20brain%20with%20MEGA%E2%80%90PRESS%20at%209.4%20T.pdf,0,0,0
1284858,Temporal lobe epilepsy lateralization using retrospective cerebral blood volume MRI,2018,Xinyang Feng and Marla J Hamberger and Hannah C Sigmon and Jia Guo and Scott A Small and Frank A Provenzano,19,NeuroImage: Clinical,,911-917,Elsevier,Steady-state cerebral blood volume (CBV) is tightly coupled to regional cerebral metabolism. and CBV imaging is a variant of MRI that has proven useful in mapping brain dysfunction. CBV derived from exogenous contrast-enhanced MRI can generate sub-millimeter functional maps. Higher resolution helps to more accurately interrogate smaller cortical regions. such as functionally distinct regions of the hippocampus. Many MRIs have fortuitously adequate sequences required for CBV mapping. However. these scans vary substantially in acquisition parameters. Here. we determined whether previously acquired contrast-enhanced MRI scans ordered in patients with unilateral temporal lobe epilepsy can be used to generate hippocampal CBV. We used intrinsic reference regions to correct for intensity scaling on a research CBV dataset to identify white matter as a robust marker for scaling correction. Next. we tested …,True,ZyqRbJwAAAAJ:LPZeul_q3PIC,6,https://www.sciencedirect.com/science/article/pii/S221315821830158X,2691023158921771553,/scholar?cites=2691023158921771553,,,https://www.sciencedirect.com/science/article/pii/S221315821830158X,0,0,0
1284859,Brain regions vulnerable and resistant to aging without Alzheimer’s disease,2020,Xinyang Feng and Jia Guo and Hannah C Sigmon and Richard P Sloan and Adam M Brickman and Frank A Provenzano and Scott A Small and Alzheimer’s Disease Neuroimaging Initiative,15,Plos one,7,e0234255,Public Library of Science,‘Normal aging’ in the brain refers to age-related changes that occur independent of disease. in particular Alzheimer’s disease. A major barrier to mapping normal brain aging has been the difficulty in excluding the earliest preclinical stages of Alzheimer’s disease. Here. before addressing this issue we first imaged a mouse model and learn that the best MRI measure of dendritic spine loss. a known pathophysiological driver of normal aging. is one that relies on the combined use of functional and structural MRI. In the primary study. we then deployed the combined functional-structural MRI measure to investigate over 100 cognitively-normal people from 20–72 years of age. Next. to cover the tail end of aging. in secondary analyses we investigated structural MRI acquired from cognitively-normal people. 60–84 years of age. who were Alzheimer’s-free via biomarkers. Collectively. the results from the primary functional-structural study. and the secondary structural studies revealed that the dentate gyrus is a hippocampal region differentially affected by aging. and that the entorhinal cortex is a region most resistant to aging. Across the cortex. the primary functional-structural study revealed and that the inferior frontal gyrus is differentially affected by aging. however. the secondary structural studies implicated other frontal cortex regions. Together. the results clarify how normal aging may affect the brain and has possible mechanistic and therapeutic implications.,True,ZyqRbJwAAAAJ:_B80troHkn4C,3,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0234255,8930093842574316574,/scholar?cites=8930093842574316574,,,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0234255,0,0,0
1284860,Substituting Gadolinium in Brain MRI Using DeepContrast,2020,Haoran Sun and Xueqing Liu and Xinyang Feng and Chen Liu and Nanyan Zhu and Sabrina J Gjerswold-Selleck and Hong-Jian Wei and Pavan S Upadhyayula and Angeliki Mela and Cheng-Chia Wu and Peter D Canoll and Andrew F Laine and J Thomas Vaughan and Scott A Small and Jia Guo,,,,,,Cerebral blood volume (CBV) is a hemodynamic correlate of oxygen metabolism and reflects brain activity and function. High-resolution CBV maps can be generated using the steady-state gadolinium-enhanced MRI technique. Such a technique requires an intravenous injection of exogenous gadolinium based contrast agent (GBCA) and recent studies suggest that the GBCA can accumulate in the brain after frequent use. We hypothesize that endogenous sources of contrast might exist within the most conventional and commonly acquired structural MRI. potentially obviating the need for exogenous contrast. Here. we test this hypothesis by developing and optimizing a deep learning algorithm. which we call DeepContrast. in mice. We find that DeepContrast performs equally well as exogenous GBCA in mapping CBV of the normal brain tissue and enhancing glioblastoma. Together. these studies validate our …,True,ZyqRbJwAAAAJ:olpn-zPbct0C,3,https://ieeexplore.ieee.org/abstract/document/9098323/,9064731383007395928,/scholar?cites=9064731383007395928,,,https://arxiv.org/pdf/2001.05551,0,0,0
1284861,Focused Ultrasound-Mediated Blood-Brain Barrier Opening Increases Delivery and Efficacy of Etoposide for Glioblastoma Treatment,2020,Hong-Jian Wei and Pavan S Upadhyayula and Antonios N Pouliopoulos and Zachary K Englander and Xu Zhang and Chia-Ing Jan and Jia Guo and Angeliki Mela and Zhiguo Zhang and Tony JC Wang and Jeffrey N Bruce and Peter D Canoll and Neil A Feldstein and Stergios Zacharoulis and Elisa E Konofagou and Cheng-Chia Wu,,International Journal of Radiation Oncology* Biology* Physics,,,Elsevier,Glioblastoma (GBM) is a devastating disease. With the current treatment of surgery followed by chemoradiation. outcomes remain poor with only a median survival of 15 months and a 5-year survival of 6.8%. One challenge to treating GBM is the heterogeneous integrity of the blood-brain barrier (BBB) which limits the bioavailability of systemic therapies to the brain. There is a growing interest in enhancing drug delivery by opening the BBB with the use of focused ultrasound (FUS). We hypothesize that FUS-mediated BBB opening can enhance the delivery of etoposide for a therapeutic benefit in GBM.A murine glioma cell line (Pdgf+. Pten-/-. P53-/-) was orthotopically injected into B6(Cg)-Tyrc-2J/J mice to establish the syngeneic GBM model for this study. Animals were treated with FUS and microbubbles to open the BBB to enhance the delivery of systemic etoposide. Magnetic …,True,ZyqRbJwAAAAJ:eq2jaN3J8jMC,1,https://www.sciencedirect.com/science/article/pii/S0360301620346654,6669497138333334313,/scholar?cites=6669497138333334313,,,https://ueil.bme.columbia.edu/sites/default/files/content/Publications/BBB/Focused%20Ultrasound-mediated%20Blood-brain%20Barrier%20Opening%20Increases%20Delivery%20and%20Efficacy%20of%20Etoposide%20for%20Glioblastoma%20Treatment.pdf,0,0,0
1284862,In vivo γ‐aminobutyric acid increase as a biomarker of the epileptogenic zone: An unbiased metabolomics approach,2020,Sophie Hamelin and Vasile Stupar and Lucile Mazière and Jia Guo and Wafae Labriji and Chen Liu and Ludiwine Bretagnolle and Sandrine Parrot and Emmanuel L. Barbier and Antoine Depaulis and Florence Fauvelle,,Epilepsia,,,,Following surgery. focal seizures relapse in 20% to 50% of cases due to the difficulty of delimiting the epileptogenic zone (EZ) by current imaging or electrophysiological techniques. Here. we evaluate an unbiased metabolomics approach based on ex vivo and in vivo nuclear magnetic resonance spectroscopy (MRS) methods to discriminate the EZ in a mouse model of mesiotemporal lobe epilepsy (MTLE).Four weeks after unilateral injection of kainic acid (KA) into the dorsal hippocampus of mice (KA‐MTLE model). we analyzed hippocampal and cortical samples with high‐resolution magic angle spinning (HRMAS) magnetic resonance spectroscopy (MRS). Using advanced multivariate statistics. we identified the metabolites that best discriminate the injected dorsal hippocampus (EZ) and developed an in vivo MEGAPRESS MRS method to focus on the detection of these metabolites in the …,True,ZyqRbJwAAAAJ:dTyEYWd-f8wC,1,https://onlinelibrary.wiley.com/doi/abs/10.1111/epi.16768,6338735678979308719,/scholar?cites=6338735678979308719,,,https://onlinelibrary.wiley.com/doi/pdf/10.1111/epi.16768,0,0,0
