,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1329581,Heat transfer characteristics of submerged jet impingement boiling of saturated FC-72,2012,Ruander Cardenas and Vinod Narayanan,55,International journal of heat and mass transfer,15-16,4217-4231,Pergamon,Global heat transfer characteristics of submerged jet impingement boiling of a highly wetting dielectric fluid (FC-72) on a heated copper surface are presented. The effect of variation of the jet exit Reynolds number (Re) on boiling incipience. fully developed nucleate boiling. and critical heat flux (CHF) are documented. The jet exit Re is varied by variations of the jet exit velocity and the jet nozzle diameter for a fixed surface diameter. High-speed visualization is used to supplement trends observed in the heat transfer data. Scenarios of low and high incipience wall superheat are identified. corresponding to partially or fully developed nucleate boiling condition upon initiation of boiling. For the high incipience wall superheat scenario. the time of spread of boiling activity over the heated surface during temperature overshoot is found to be inversely proportional to the wall superheat temperature at boiling incipience. The …,True,tVQRiaAAAAAJ:u5HHmVD_uO8C,37,https://www.sciencedirect.com/science/article/pii/S0017931012002128,17592495137117247447,/scholar?cites=17592495137117247447,,,,0,0,0
1329582,Submerged jet impingement boiling of water under subatmospheric conditions,2012,Ruander Cardenas and Vinod Narayanan,134,Journal of heat transfer,2,,American Society of Mechanical Engineers Digital Collection,An experimental study of jet impingement boiling is presented for water under saturated and subcooled conditions. Unique to this study is the documentation of boiling curves of a submerged water jet under subatmospheric conditions. Data are reported at a fixed nondimensional nozzle-to-surface distance of H/dj ¼6 and for a fixed surface-to-nozzle diameter ratio. dsurf/dj. of 23.8. Saturated jet impingement experiments are performed at three subatmospheric pool pressures of 0.176 bar. 0.276 bar. and 0.478 bar with corresponding saturation temperatures of 57.3 C. 67.2 C. and 80.2 C. At each pressure. jet impingement boiling at varying Reynolds numbers are characterized and compared with pool boiling heat transfer. The effect of surface roughness and fluid subcooling is studied at the lowest pressure of 0.176 bar. Boiling curves indicate a strong dependence of heat flux on jet Reynolds number in the partially …,True,tVQRiaAAAAAJ:9yKSN-GCB0IC,17,https://asmedigitalcollection.asme.org/heattransfer/article-abstract/134/2/020909/468052,9333210213078811971,/scholar?cites=9333210213078811971,,,,0,0,0
1329583,Submerged jet impingement boiling thermal management,2011,Ruander Cardenas,,,,,,Advances in many current and new technologies depend strongly on the ability to dissipate large quantities of heat from progressively smaller packages. Figure 1. adapted from Kandlikar and Bapat [1]. depicts the relationship between surface heat flux and surface temperature for current and projected thermal management applications in comparison to other conventional heat transfer systems. As seen from this figure. the trend for current chip technology and future military and space applications is leading towards increasing heat fluxes and low surface temperatures. The trend shown in the figure for current chip technology is expected to continue to even higher heat flux values with the ongoing development of three-dimensional chip architecture [2]. The adequate dissipation of heat in high heat flux applications presents a significant thermal management challenge. especially when low surface temperatures are prescribed.,True,tVQRiaAAAAAJ:u-x6o8ySG0sC,15,https://ir.library.oregonstate.edu/concern/graduate_thesis_or_dissertations/df65vb73h,12566132729032434255,/scholar?cites=12566132729032434255,,,https://ir.library.oregonstate.edu/downloads/5999n648n,0,0,0
1329584,Heat and mass transfer characteristics of a constrained thin-film ammonia–water bubble absorber,2011,Ruander Cardenas and Vinod Narayanan,34,International journal of refrigeration,1,113-128,Elsevier,A study of absorption of ammonia vapour bubbles into a constrained thin-film of ammonia–water solution is presented. A large-aspect-ratio microchannel constrains the thickness of the weak solution film and ammonia vapour bubbles are injected from a porous wall. A counter flowing coolant in a minichannel removes the generated heat of absorption. Experiments and a simple one-dimensional numerical model are used to characterize the absorber performance at a nominal system pressure of 6.2 bar absolute. Effect of varying the mass flow rate of the weak solution. vapour flow rate. solution inlet temperature. and coolant inlet temperature on absorption heat and mass transfer rates and exit subcooling are discussed. Two absorber channel geometries. each of 600 μm nominal depth. are considered: 1) a smooth-wall channel. and 2) a stepped-wall channel that has 2-mm deep trenches across the width of a …,True,tVQRiaAAAAAJ:Tyk-4Ss8FVUC,12,https://www.sciencedirect.com/science/article/pii/S0140700710001829,2953776622807651190,/scholar?cites=2953776622807651190,,,,0,0,0
1329585,Critical heat flux in submerged jet impingement boiling of water under subatmospheric conditions,2012,Ruander Cardenas and Vinod Narayanan,134,Journal of heat transfer,8,,American Society of Mechanical Engineers Digital Collection,Critical heat flux (CHF) characteristics in submerged jet impingement boiling of water on a heated copper surface are investigated at subatmospheric conditions. Data are reported at a fixed surface-to-nozzle diameter ratio of 23.8 and a fixed surface-to-nozzle height of 6 nozzle diameters. Three subatmospheric pressures of 0.176 bars. 0.276 bars. and 0.477 bars are considered. corresponding to fluid saturation temperatures of 57.3 C. 67.2 C. and 80.2 C and liquid-to-vapor density ratios of 8502. 5544. and 3295. respectively. At each pressure. CHF for varying jet Reynolds numbers (Re) in the range 0–14.000 are compared for two different surface finishes of roughness average values of 123 nm and 33 nm. The CHF enhancement observed with increasing Re is depicted in a nondimensional CHF map. Existing correlations available in the literature. which are out of range of the current experimental conditions. are …,True,tVQRiaAAAAAJ:2osOgNQ5qMEC,10,https://asmedigitalcollection.asme.org/heattransfer/article-abstract/134/8/081502/468087,1163912379502721881,/scholar?cites=1163912379502721881,,,,0,0,0
1329586,A generalized critical heat flux correlation for submerged and free surface jet impingement boiling,2014,Ruander Cardenas and Vinod Narayanan,136,Journal of Heat Transfer,9,,American Society of Mechanical Engineers Digital Collection,A critical heat flux (CHF) correlation is developed for jet impingement boiling of a single round jet on a flat circular surface. The correlation is valid for submerged jets as well as for free surface jets with Reynolds numbers (Re) between 4000 and 60.000. Data for the correlation are obtained from an extensive experimental study of submerged jet impingement boiling performed by the authors with water at subatmospheric pressures and with FC-72 at atmospheric pressure. Additional experimental data from a free surface jet study are also incorporated to include the effect of variation in surface diameter relative to a fixed nozzle diameter. additional working fluids (water and R-113 both at atmospheric pressure). and jet configuration. The range of parameters considered include Re from 0 (pool boiling) to 60.000. jet diameter to capillary length scale ratios (dj/Lc) ranging from 0.44 to 5.50. surface diameter to capillary …,True,tVQRiaAAAAAJ:YsMSGLbcyi4C,7,https://asmedigitalcollection.asme.org/heattransfer/article-abstract/136/9/091501/374918,520905177517616584,/scholar?cites=520905177517616584,,,,0,0,0
1329587,Sub-atmospheric mini-jet impingement boiling of water under saturated and subcooled conditions,2011,Ruander Cardenas and Preeti Mani and Vinod Narayanan,,,,,American Society of Mechanical Engineers Digital Collection,An experimental study of mini-jet impingement boiling is presented for saturated and subcooled conditions. Unique to this study is the documentation of boiling curves of submerged water jet impingement under sub-atmospheric conditions. Data are reported at a single sub-atmospheric pool pressure of 0.176 bar and for a fixed nozzle-to-surface distance of six jet diameters. A mini nozzle is used in the present study with an internal diameter of 1.16 mm. Jet impingement boiling at Reynolds numbers in the range of 0 to 6.800 are characterized and contrasted for both saturated and subcooled conditions. Enhancements in critical heat flux with increasing Re are observed for both saturated and subcooled conditions. with the subcooled condition of 17 oC showing approximately 2.3 times the critical heat flux as that observed for saturated conditions. Critical heat flux for subcooled jet impingement boiling is well predicted …,True,tVQRiaAAAAAJ:d1gkVwhDpl0C,7,https://asmedigitalcollection.asme.org/AJTEC/proceedings-abstract/AJTEC2011/353440,9100256699961464168,/scholar?cites=9100256699961464168,,,,0,0,0
1329588,A numerical model for ammonia–water absorption into a constrained microscale film,2010,Ruander Cardenas and Vinod Narayanan,49,International journal of thermal sciences,9,1787-1798,Elsevier Masson,A one-dimensional. steady state model for absorption of ammonia vapor into a constrained microscale film is presented. A weak solution of ammonia–water flows in a microchannel into which ammonia vapor bubbles are injected in cross flow from a porous wall. A counter flowing coolant solution removes the heat generated due to absorption from the opposite wall. The 1-D. steady state species and energy transport equations are solved to yield. along the length of the channel. concentration and temperature profiles of the solution stream and the temperature profile of the coolant fluid stream. The model is validated from experimental measurements of global parameters. A parametric study of fluid and geometrical parameters based on the validated model is presented. Results show that a balance between the residence time within the absorber and the absorption time scales. by way of adjusting the mass flow rates …,True,tVQRiaAAAAAJ:zYLM7Y9cAGgC,7,https://www.sciencedirect.com/science/article/pii/S1290072910001249,16593520866395487457,/scholar?cites=16593520866395487457,,,,0,0,0
1329589,Comparison of area-averaged and local boiling curves in pool and jet impingement boiling,2012,Preeti Mani and Ruander Cardenas and Vinod Narayanan,42,International journal of multiphase flow,,115-127,Pergamon,Characterization of local boiling trends. in addition to the typically reported area-averaged trends. is essential for the robust design and implementation of phase change technologies to sensitive heat transfer applications such as electronics cooling. This paper compares local and area-averaged boiling curves during a phase change process using non-intrusive quantitative infrared thermal visualization to highlight the importance of considering the former in design of phase change cooling systems. As an illustration. both pool and jet impingement boiling modes of heat transfer from a heated silicon surface are considered. A thin-film serpentine heater that allows for a circumferentially uniform but radially non-uniform heat flux distribution on the surface is chosen as the heat source in order to assess the effect of spatial variations in imposed boundary condition on the local and area-averaged boiling curves.Local …,True,tVQRiaAAAAAJ:IjCSPb-OGe4C,6,https://www.sciencedirect.com/science/article/pii/S0301932212000304,12761347083495763302,/scholar?cites=12761347083495763302,,,https://ir.library.oregonstate.edu/downloads/pk02cb37r,0,0,0
1329590,Submerged jet impingement boiling on a polished silicon surface,2011,Preeti Mani and Ruander Cardenas and Vinod Narayanan,44625,,,81-94,,Submerged jet impingement boiling has the potential to enhance pool boiling heat transfer rates. In most practical situations. the surface could consist of multiple heat sources that dissipate heat at different rates resulting in a surface heat flux that is non-uniform. This paper discusses the effect of submerged jet impingement on the wall temperature characteristics and heat transfer for a non-uniform heat flux. A mini-jet is caused to impinge on a polished silicon surface from a nozzle having an inner diameter of 1.16 mm. A 25.4 mm diameter thin-film circular serpentine heater. deposited on the bottom of the silicon wafer. is used to heat the surface. Deionized degassed water is used as the working fluid and the jet and pool are subcooled by 20°C. Voltage drop between sensors leads drawn from the serpentine heater are used to identify boiling events. Heater surface temperatures are determined using infrared …,True,tVQRiaAAAAAJ:qjMakFHDy7sC,6,https://asmedigitalcollection.asme.org/InterPACK/proceedings-abstract/InterPACK2011/81/351254,555433712847058266,/scholar?cites=555433712847058266,,,,0,0,0
