,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1107902,CFD simulation of cross-ventilation for a generic isolated building: impact of computational parameters,2012,R Ramponi and B Blocken,53,Building and Environment,,34-48,Pergamon,Accurate CFD simulation of coupled outdoor wind flow and indoor air flow is essential for the design and evaluation of natural cross-ventilation strategies for buildings. It is widely recognized that CFD simulations can be very sensitive to the large number of computational parameters that have to be set by the user. Therefore. detailed and generic sensitivity analyses of the impact of these parameters on the simulation results are important to provide guidance for the execution and evaluation of future CFD studies. A detailed review of the literature indicates that there is a lack of extensive generic sensitivity studies for CFD simulation of natural cross-ventilation. In order to provide such a study. this paper presents a series of coupled 3D steady RANS simulations for a generic isolated building. The CFD simulations are validated based on detailed wind tunnel experiments with Particle Image Velocimetry. The impact of a …,True,9aM5zasAAAAJ:k_IJM867U9cC,404,https://www.sciencedirect.com/science/article/pii/S0360132312000133,5065831939062203604,/scholar?cites=5065831939062203604,,https://lirias.kuleuven.be/retrieve/328177,0,0,0
1107903,CFD simulation of outdoor ventilation of generic urban configurations with different urban densities and equal and unequal street widths,2015,Rubina Ramponi and Bert Blocken and B Laura and Wendy D Janssen,92,Building and Environment,,152-166,Pergamon,Outdoor ventilation is very important for a healthy and livable urban environment. It is strongly influenced by wind speed and direction. which in turn are affected by urban morphology. This paper first provides a detailed review of the literature for CFD studies of outdoor ventilation for generic urban configurations. The review indicates that there is a clear lack of studies for urban configurations where not all parallel streets have equal street widths. Next. the paper presents Computational Fluid Dynamics (CFD) simulations of outdoor ventilation for generic configurations with parallel streets of equal and unequal street widths. The 3D steady RANS equations with the standard k–ɛ model and the passive scalar transport equation are used to calculate the effective local mean age of air at pedestrian level as an indicator of pollutant removal efficiency. The study is based on grid-convergence analysis and on validation with …,True,9aM5zasAAAAJ:HE397vMXCloC,180,https://www.sciencedirect.com/science/article/pii/S0360132315001845,15067823809687918917,/scholar?cites=15067823809687918917,,https://lirias.kuleuven.be/retrieve/336086,0,0,0
1107904,CFD simulation of cross-ventilation flow for different isolated building configurations: validation with wind tunnel measurements and analysis of physical and numerical …,2012,R Ramponi and B Blocken,104,Journal of Wind Engineering and Industrial Aerodynamics,,408-418,Elsevier,Computational Fluid Dynamics (CFD) has become one of the most important tools for the assessment of natural cross-ventilation of buildings. To ensure the accuracy and reliability of CFD simulations. solution verification and validation studies are needed. as well as detailed sensitivity studies to analyse the impact of computational parameters on the results. In a previous study by the present authors. the impact of a wide range of computational parameters on the cross-ventilation flow in a generic isolated single-zone building was investigated. This paper presents the follow-up study that focuses in more detail on validation with wind tunnel measurements and on the effects of physical and numerical diffusion on the cross-ventilation flow. The CFD simulations are performed with the 3D steady Reynolds-Averaged Navier–Stokes (RANS) approach with the SST k–ω model to provide closure. Validation of the coupled …,True,9aM5zasAAAAJ:l7t_Zn2s7bgC,132,https://www.sciencedirect.com/science/article/pii/S0167610512000293,9016727336482694155,/scholar?cites=9016727336482694155,,https://lirias.kuleuven.be/retrieve/328147,0,0,0
1107905,Energy saving potential of night ventilation: Sensitivity to pressure coefficients for different European climates,2014,Rubina Ramponi and Adriana Angelotti and Bert Blocken,123,Applied Energy,,185-195,Elsevier,The suitability of night ventilation to reduce the cooling demand in buildings can be evaluated by coupling Airflow Network Models to Building Energy Simulation tools. To estimate wind-induced ventilation. pressure coefficients (Cp) on the building envelope are key inputs. as well as local wind speed and direction. Cp data obtained by primary sources such as measurements or CFD simulations are considered the most reliable but can be difficult to obtain. An easy alternative are Cp secondary sources. such as databases providing literature data correlations. Therefore an issue arises regarding the choice of the source of pressure coefficients.This paper investigates the effects of Cp from primary and secondary sources on the predicted energy saving potential of night ventilation of an isolated office building for several European climates and some relevant design conditions and simulation parameters. Different Cp …,True,9aM5zasAAAAJ:olpn-zPbct0C,86,https://www.sciencedirect.com/science/article/pii/S0306261914001858,1374980868506201162,/scholar?cites=1374980868506201162,,https://lirias.kuleuven.be/retrieve/328107,0,0,0
1107906,Influence of the urban environment on the effectiveness of natural night-ventilation of an office building,2014,Rubina Ramponi and Isabella Gaetani and Adriana Angelotti,78,Energy and Buildings,,25-34,Elsevier,The effectiveness of natural night-ventilation in the urban environment depends on local climate characteristics. but also on solar shading and wind shielding effects of the surrounding buildings. However. the impact of the latter factors on the effectiveness of night-ventilation is often disregarded. altering the predicted building energy performance. Building Energy Simulation tools coupled with Airflow Network models allow estimating the effect of the urban environment on the cooling energy savings due to night-ventilation. Nevertheless. external sources of wind flow data are needed to account for the wind shielding effect of surrounding buildings.In this paper. the cooling effectiveness of night-ventilation for an office building placed in the center of urban areas of increased density is analyzed for three European locations. The energy demand of the unventilated building is first assessed. also considering the effect of …,True,9aM5zasAAAAJ:XiVPGOgt02cC,45,https://www.sciencedirect.com/science/article/pii/S0378778814003016,10179308956499851158,/scholar?cites=10179308956499851158,,https://re.public.polimi.it/retrieve/handle/11311/844726/387887/Influence%20of%20the%20urban%20environment%20on%20the%20effectiveness%20of%20natural%20night-ventilation%20of%20an%20office%20building_11311-844726_Angelotti.pdf,0,0,0
1107907,Impact of roof geometry of an isolated leeward sawtooth roof building on cross-ventilation: Straight. concave. hybrid or convex?,2015,JI Perén and T van Hooff and R Ramponi and B Blocken and BCC Leite,145,Journal of Wind Engineering and Industrial Aerodynamics,,102-114,Elsevier,The roof geometry of a leeward sawtooth roof building can have a large influence on the cross-ventilation flow. In this paper. five different leeward sawtooth roof geometries are evaluated using Computational Fluid Dynamics (CFD). The 3D CFD simulations are performed using the steady Reynolds-Averaged Navier-Stokes approach with the SST k–ω turbulence model to provide closure to the governing equations. The computational grid is based on a grid-sensitivity analysis and the computational model is successfully validated using PIV measurements for a generic isolated building from literature. The five different roof geometries that are studied include one straight and four curved roofs. The curved roofs can be subdivided in one concave. one hybrid (convex–concave) and two convex roof geometries. It is shown that a straight or convex roof geometry can maximize the underpressure in the wake of the building …,True,9aM5zasAAAAJ:AXPGKjj_ei8C,34,https://www.sciencedirect.com/science/article/pii/S0167610515001385,12956309694413491353,/scholar?cites=12956309694413491353,,https://lirias.kuleuven.be/retrieve/336000,0,0,0
1107908,Impact of roof geometry of an isolated leeward sawtooth roof building on cross-ventilation: straight. concave. hybrid or convex?,2015,JI Peren Montero and TAJ van Hooff and R Ramponi and BJE Blocken and BCC Leite,,,,,,,True,9aM5zasAAAAJ:Y5dfb0dijaUC,34,,12956309694413491353,/scholar?cites=12956309694413491353,,,0,0,0
1107909,A computational study on the influence of urban morphology on wind-induced outdoor ventilation,2012,R Rubina Ramponi and BJE Blocken,,,,,International Environmental Modelling and Software Society (iEMSs),Accurate modeling of urban wind flow is important for the assessment of the natural ventilation of the outdoor environment and therefore for outdoor air quality. Different geometrical levels of analysis can be used. ranging from regular arrays of obstacles to real and complex case studies. In order to avoid the complexity of real case studies and to obtain more generic results. regular arrays of obstacles represent a suitable level to study the relation between urban morphology and outdoor ventilation. This paper presents the first results of a numerical study with Computational Fluid Dynamics (CFD) of isothermal wind flow in generic urban configurations. Nine urban configurations are defined with regular arrays of obstacles by increasing the plan area density (from 0.1 to 0.6) and the frontal area density (from 0.02 to 0.45). By this variation. the flow structure varies from isolated obstacle flow over wake interference flow to skimming flow. Among the nine configurations defined. four test cases are selected for a preliminary study. 3D steady Reynolds-Averaged Navier-Stokes (RANS) CFD simulations are performed for the four selected configurations and the simulations are compared with experimental wind-tunnel data. An overall fairly good agreement is found between the experimental and numerical results obtained with RANS simulations. The results allow establishing some relationships between morphological and fluid dynamics parameters of urban wind flow and outdoor ventilation. It is found that the upstream building density can cause a decrease of up to the 70% of the ventilation rate in the central street. Further work will focus on extending this …,True,9aM5zasAAAAJ:eMMeJKvmdy0C,8,https://scholarsarchive.byu.edu/iemssconference/2012/Stream-B/381/,8012229886175025889,/scholar?cites=8012229886175025889,,https://scholarsarchive.byu.edu/cgi/viewcontent.cgi?article=2030&context=iemssconference,0,0,0
1107910,Evaluation of wind-driven ventilation in building energy simulation: Sensitivity to pressure coefficients,2011,Rubina Ramponi and Daniel Cóstola and Adriana Angelotti and B Blocken and JLM Hensen,,,,,Lausanne. CISBAT,Building Energy Simulation (BES) tools integrate wind-driven ventilation in buildings either by imposing the airflow rate in a Zone-Airflow module or by calculating it through Airflow Network (AFN) models. When the AFN models are used. pressure coefficients are crucial for obtaining accurate results. This is particularly important in case of complex geometries or buildings with large openings. when the uncertainties related with the use of simplified models are higher and can affect the results. This paper describes a preliminary study on the effects of the pressure coefficients on the BES simulations of a cross-ventilated building with large openings. The single-zone building has a high thermal mass and is subjected to windinduced night ventilation. Simulations are performed with the Zone-Airflow module and the AFN model within the code EnergyPlus. The airflow rate imposed in the Zone-Airflow module is obtained by performing Computational Fluid Dynamics (CFD) simulations of the opened-building (ie the building with ventilation openings). The pressure coefficients used for the AFN simulations are obtained in five different ways:(i) the surface-averaged calculation in EnergyPlus.(ii) the Air Ventilation and Infiltration centre (AIVC) database.(iii) the Tokyo Polytechnic University (TPU) database.(iv) wind-tunnel measurements and (v) CFD simulations performed on a closed (sealed) building (ie the building with ventilation openings closed). Results are compared in terms of airflow rate and indoor air temperature during a Design Day characterized by a constant wind speed. Differences in airflow rates are up to the 15% among the values predicted …,True,9aM5zasAAAAJ:4fKUyHm3Qg0C,3,https://pure.tue.nl/ws/portalfiles/portal/3521670/731802619975059.pdf,1607361272826429049,/scholar?cites=1607361272826429049,,https://pure.tue.nl/ws/portalfiles/portal/3521670/731802619975059.pdf,0,0,0
1107911,Design of Stadia for Hot Climates: A CFD and Wind Tunnel Analysis of the Wind Flow over a Saddle-Shaped Roof,2017,Rubina Ramponi and Paul Lynch and Giulia Matteoni and Mutlu Ucuncu and Steve Walker,,,,,,,True,9aM5zasAAAAJ:QyXJ3EUuO1IC,0,,,,,,0,0,0
