,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
428726,Queensland University of Technology,,30961,Rf6fpyIAAAAJ,{'indices'},,Arthur ter Hofstede,,7222,76,41,218,117,0,0
428727,"Professor of Computer Science, Eindhoven University of Technology",,18894,vSPKumwAAAAJ,{'indices'},,Boudewijn van Dongen,,8932,52,39,110,89,0,0
428728,"Scientific Engineer, Eindhoven University of Technology",,10876,g3R0nCgAAAAJ,{'indices'},,Eric Verbeek,,3894,39,26,86,44,0,0
428729,University of Tartu,,32867,9lIttRkAAAAJ,{'indices'},,Marlon Dumas,,11740,77,48,243,162,0,0
428730,Consultant,,6694,B26STTMAAAAJ,{'indices'},,Nick Russell,,1549,31,15,53,22,0,0
428731,"Professor of Computer Science, Utrecht University || Eindhoven University of Technology",,18882,hsfC0rEAAAAJ,{'indices'},,Hajo A. Reijers,,9740,62,47,199,146,0,0
428732,"PostDoctoral Researcher at Technische Universiteit Eindhoven, Department of Mathematics and Computer Science",,4694,8ZE64FIAAAAJ,{'indices'},,Ronny Mans,,2686,26,21,40,31,0,0
428733,Co-founder Fluxicon,,5965,ZJ0SJusAAAAJ,{'indices'},,Anne Rozinat,,2654,29,21,39,29,0,0
428734,"Emeritus Professor of Computer Science, Eindhoven University of Technology",,8699,Ux7Q2U4AAAAJ,{'indices'},,Kees van Hee,,1652,36,15,79,21,0,0
428735,Vienna University of Economics and Business (WU Vienna),,25872,e3LVAMEAAAAJ,{'indices'},,Jan Mendling,,13222,78,54,293,222,0,0
428736,Technische Universiteit Eindhoven,,3564,MpuRqeQAAAAJ,{'indices'},,Natalia Sidorova,,1482,28,18,73,28,0,0
428737,"Assistant Professor of Computer Science, University of Padova",,4046,OejM6_AAAAAJ,{'indices'},,Massimiliano de Leoni,,2881,33,27,65,47,0,0
428738,"Associate Professor at Department of Industrial & Management Engineering, POSTECH",,7253,8ACzAlkAAAAJ,{'indices'},,Minseok Song,,3452,31,25,45,34,0,0
428739,"Associate Professor in Computer Science, Eindhoven University of Technology",,5195,qLkK5JAAAAAJ,{'indices'},,Dirk Fahland,,3416,38,29,63,49,0,0
428740,"Professor, Queensland University of Technology",,4171,HV1NIvcAAAAJ,{'indices'},,Moe Thandar Kyaw Wynn,,2531,30,22,63,47,0,0
428741,"School of Computing and Information Systems, University of Melbourne",,10795,RTrK8csAAAAJ,{'indices'},,Marcello La Rosa,,7054,48,38,105,86,0,0
428742,"former Assistant professor, Eindhoven University of Technology",,3053,hQjcD-0AAAAJ,{'indices'},,Joos Buijs,,2212,21,21,29,27,0,0
428743,Queensland University of Technology,,23309,5aVOGFMAAAAJ,{'indices'},,Michael Rosemann,,8300,70,45,240,129,0,0
428744,"Department of Mathematics and Computer Science, Eindhoven University of Technology, The Netherlands",,3521,8HxkhewAAAAJ,{'indices'},,R. P. Jagadeesh Chandra Bose,,2306,24,22,36,28,0,0
428745,Queensland University of Technology,,4461,aQqD_CQAAAAJ,{'indices'},,Chun Ouyang,,1443,27,18,44,27,0,0
428746,Independent researcher,,48645,cBRgwaQAAAAJ,{'indices'},,Laurence Prusak,,11407,50,30,90,53,0,0
428747,University of Texas at Austin,,37862,0tjBRy8AAAAJ,{'indices'},,Sirkka Jarvenpaa,,10119,69,39,130,87,0,0
428748,"David D. Glass Endowed Chair and Distinguished Professor, Walton COB, University of Arkansas",,41138,BUnuvQwAAAAJ,{'indices'},,Varun Grover,,14046,94,55,194,143,0,0
428749,"Professor of Business Administration, Jacobs University",,10199,ryT_obQAAAAJ,{'indices'},,Sven C. Voelpel,,4727,38,32,66,51,0,0
428750,"Professor of Marketing, Georgia Tech",,48924,IZK5fLEAAAAJ,{'indices'},,Ajay Kohli,,16361,39,31,52,42,0,0
428751,"Professor, Babson College",,5005,Rknb2XwAAAAJ,{'indices'},,Bala Iyer,,1429,30,19,45,26,0,0
428752,"Global Managing Director, Technology & Business Research, Accenture",,1564,V9WVG_oAAAAJ,{'indices'},,H. James Wilson,,1078,12,11,14,13,0,0
428753,Babson College,,20699,VcOD5ccAAAAJ,{'indices'},,Rob Cross,,7259,44,34,65,51,0,0
428754,"Professor: Strategy, Innovation and Leadership Minds",,4152,DuqBJKEAAAAJ,{'indices'},,Marius Leibold,,1313,20,14,23,17,0,0
428755,"Executive Director and PI, MIT",,1920,Z2Qp_JMAAAAJ,{'indices'},,Keri Pearlson,,561,10,6,10,5,0,0
428756,Queensland University of Technology,,23309,5aVOGFMAAAAJ,{'indices'},,Michael Rosemann,,8300,70,45,240,129,0,0
428757,Babson College,,3106,YaX89kgAAAAJ,{'indices'},,Salvatore Parise,,1381,26,20,32,26,0,0
428758,Queensland University of Technology,,9002,Hfq-KXQAAAAJ,{'indices'},,Guy G. Gable,,2913,38,22,91,45,0,0
428759,"Professor, Harvard Business School",,54250,rViX0TMAAAAJ,{'indices'},,Nitin Nohria,,13386,69,45,127,83,0,0
428760,"William S. Lee Distinguished Professor in Management, Clemson University",,12874,JxOjpywAAAAJ,{'indices'},,William J. Kettinger,,3420,44,29,78,58,0,0
428761,University of Liechtenstein,,16094,WkGDQ0oAAAAJ,{'indices'},,Jan vom Brocke,,10545,58,47,206,139,0,0
428762,Bentley University,,38885,5aXawzwAAAAJ,{'indices'},,M. Lynne Markus,,8658,69,45,160,85,0,0
428763,"Associate Professor of Accounting, Babson College",,467,PxLyvQ4AAAAJ,{'indices'},,Julia Kokina,,458,7,7,7,7,0,0
428764,"Professor of Marketing & Toyota Chair of Commerce and Electronic Business, Babson College",,64495,adnaVp0AAAAJ,{'indices'},,Dhruv Grewal,,28991,84,65,189,161,0,0
428765,"Associate Professor, University of South Carolina",,439,rQLUF9MAAAAJ,{'indices'},,Abhijit Guha,,394,10,9,10,9,0,0
428766,Professor of MIS Drexel University,,60025,R2vp_EEAAAAJ,{'indices'},,David Gefen,,24535,58,41,93,79,0,0
428767,University of Southern California,,14728,o9FCt2UAAAAJ,{'indices'},,Omar El Sawy,,7134,40,26,61,40,0,0
428768,"Professor, Bauer College of Business, University of Houston",,2165,VwQmUFQAAAAJ,{'indices'},,Yili (Kevin) Hong,,1919,21,20,29,27,0,0
428769,"Professor Emeritus, Sauder School of Business, University of British Columbia",,67007,o_M7aGYAAAAJ,{'indices'},,Izak Benbasat,,22265,96,61,225,156,0,0
428770,"Merves Chair in Accounting and Information Technology and Director of the Center for Accounting and Information Technology, Fox School of Business, Temple University",,60482,oCjgbUgAAAAJ,{'indices'},,Rajiv Banker,,19855,97,58,221,157,0,0
428771,"James J. Rouse Endowed Professor of Information Systems, Mississippi State University",,18829,xEkLk5YAAAAJ,{'indices'},,Merrill Warkentin,,7749,43,34,97,75,0,0
428772,Stevens Institute of Technology,,4753,O517AEkAAAAJ,{'indices'},,Nan Hu,,2993,24,21,39,31,0,0
428773,Washington State University,,4682,GWCb-6MAAAAJ,{'indices'},,"Rose, Gregory M",,1430,20,16,27,18,0,0
428774,Loyola Marymount University,,26889,v9Z6M9YAAAAJ,{'indices'},,David W. Stewart,,8558,56,33,122,69,0,0
428775,University of Texas at Arlington,,4276,1QWcPgoAAAAJ,{'indices'},,Jie Zhang,,2450,23,19,26,21,0,0
428776,Texas Tech University,,185350,rKH2D8MAAAAJ,{'indices'},,Fred D Davis,,86205,50,35,66,56,0,0
428777,"Goizueta Business School, Emory University",,16015,MHiBaPgAAAAJ,{'indices'},,Anandhi Bharadwaj,,7174,21,17,29,19,0,0
428778,University of Applied Sciences Upper Austria & Johannes Kepler University Linz,,4574,FudK2iIAAAAJ,{'indices'},,René Riedl,,2899,30,25,72,59,0,0
428779,"Professor and FedEx Chair of Excellence, University of Memphis",,11220,hxUrylgAAAAJ,{'indices'},,Huigang Liang,,6344,37,27,56,52,0,0
428780,David J. McGrath Jr. Professor at Boston University Questrom School of Business,,50351,U_rlsrUAAAAJ,{'indices'},,N. Venkat Venkatraman,,13634,63,41,113,68,0,0
428781,University of Connecticut,,8361,ZcWJ3mMAAAAJ,{'indices'},,Sulin Ba,,2884,26,19,38,25,0,0
428782,"Curtis L. Carlson Schoolwide Chair in Information Management, University of Minnesota",,8647,7OVBfVUAAAAJ,{'indices'},,Alok Gupta,,3247,48,30,103,65,0,0
428783,Arizona State University,,9304,CTKsgOIAAAAJ,{'indices'},,Pei-yu Chen,,5219,46,32,159,121,0,0
428784,"Professor of Digital Transformation and Information Management, Tilburg University",,2324,sl1qwnMAAAAJ,{'indices'},,Carol Ou,,1736,25,22,33,28,0,0
428785,University of Liechtenstein,,16094,WkGDQ0oAAAAJ,{'indices'},,Jan vom Brocke,,10545,58,47,206,139,0,0
428786,"School of Doctoral in Management Studies, Liverpool Business School, Liverpool John Moores",,8517,XLeKf68AAAAJ,{'indices'},,"Dr. Rameshwar Dubey,PhD(Operation...",,8312,46,45,114,109,0,0
428787,"Professor of Management, Kent Business School",,7444,ybQwaE8AAAAJ,{'indices'},,Thanos Papadopoulos,,6899,43,41,81,77,0,0
428788,Professor of Information and Operations Management,,26269,UThzDqwAAAAJ,{'indices'},,EWT Ngai,,13403,70,53,161,136,0,0
428789,Toulouse Business School,,10019,xjROkN0AAAAJ,{'indices'},,Fosso Wamba Samuel,,8370,48,42,114,91,0,0
428790,Professor of Operations and Logistics Management & Supply Chains - University of Sussex,,5579,m3fevR4AAAAJ,{'indices'},,Nachiappan Subramanian,,4515,35,35,73,69,0,0
428791,"Professor of Logistics and Operations Management, University of Central Lancashire, Preston, UK",,5906,glGhAjUAAAAJ,{'indices'},,Yahaya Yusuf,,2641,25,20,33,27,0,0
428792,University of Central Arkansas,,5718,2qNTHu4AAAAJ,{'indices'},,Ronald Mcgaughey,,2231,22,15,33,18,0,0
428793,Professor,,14083,A0eqzroAAAAJ,{'indices'},,Lenny SC Koh,,7819,66,46,168,122,0,0
428794,Professor of operations Management(Retired),,20445,jVSGj9wAAAAJ,{'indices'},,suresh goyal,,6664,66,40,187,98,0,0
428795,Curtin University,,31681,7Eszm_8AAAAJ,{'indices'},,Peter ED Love,,15013,102,67,390,320,0,0
428796,"Professor of Industrial Management, University of Vaasa",,6051,fp0XmGUAAAAJ,{'indices'},,Petri Helo,,3779,39,30,100,70,0,0
428797,"Associate Professor, Sydney Business School, University of Wollongong, Australia",,6571,a8uY0ckAAAAJ,{'indices'},,Shahriar Akter,,5791,30,29,53,49,0,0
428798,"Pro-Vice-Chancellor, University of Bradford",,22911,-MUL7MoAAAAJ,{'indices'},,Zahir Irani,,9902,81,54,254,179,0,0
428799,Professor of Business,,2393,AfdUNioAAAAJ,{'indices'},,Purnendu Mandal,,735,21,14,34,19,0,0
428800,University of Massachusetts-Dartmouth,,1125,YDO36-wAAAAJ,{'indices'},,Bharatendra Rai,,602,15,11,19,12,0,0
428801,"Symbiosis International University, Pune India",,635,jdbb-YIAAAAJ,{'indices'},,"Shibin K T, Ph D (Operations Manage...",,633,8,8,8,8,0,0
428802,"Director, National Institute of Industrial Engg.(NITIE),Mumbai,India &Prof.of ISE,IIT KGP",,17772,xDL-rrsAAAAJ,{'indices'},,Manoj Kumar Tiwari,,9452,68,48,276,205,0,0
428803,Senior Lecturer University of East London,,4153,NUolXNYAAAAJ,{'indices'},,Subramaniam Arunachalam,,982,41,10,47,11,0,0
428804,"Professeur des Universités, Université Grenoble Alpes",,1302,yjrsHKcAAAAJ,{'indices'},,Blandine Ageron,,915,11,10,13,10,0,0
428805,"Professor of Accounting, UNB-SJ",,1361,xUNdcHEAAAAJ,{'indices'},,"Mostaq M. Hussain, PhD.",,533,19,13,25,17,0,0
428806,"Retired 2017. Tenured at the University of Illinois, Purdue University, and Kentucky",,17846,on1v70kAAAAJ,{'indices'},,CW Holsapple,,4365,65,33,167,73,0,0
428807,University of Texas at Austin,,8635,NPJQ3bQAAAAJ,{'indices'},,Anitesh Barua,,1791,38,21,56,34,0,0
428808,"Professor, Boston University",,10404,mR9b_ncAAAAJ,{'indices'},,Bin Gu,,6319,33,26,56,39,0,0
428809,"School of Business, The George Washington University",,6883,u1tfqlAAAAAJ,{'indices'},,Wenjing (Wendy) Duan,,4261,18,16,24,17,0,0
428810,The University of Texas at Austin,,5000,eX3AwE0AAAAJ,{'indices'},,Prabhudev Konana,,1748,27,16,44,22,0,0
428811,"Curtis L. Carlson Schoolwide Chair in Information Management, University of Minnesota",,8647,7OVBfVUAAAAJ,{'indices'},,Alok Gupta,,3247,48,30,103,65,0,0
428812,The University of Texas at Dallas,,1726,6-fOQOYAAAAJ,{'indices'},,Jianqing Chen,,1099,18,15,22,20,0,0
428813,Omura-Saxena Professor of Responsible AI at Michigan State University,,2417,JpFHYKcAAAAJ,{'indices'},,Anjana Susarla,,1014,14,11,16,12,0,0
428814,"Assistant Professor of Information Systems, Singapore Management University",,464,49k0vMAAAAAJ,{'indices'},,Qian TANG,,347,7,6,6,6,0,0
428815,"Xian Dong Eric Jing Professor, University of Minnesota",,2194,Xt-c9ucAAAAJ,{'indices'},,De Liu,,1351,17,14,29,20,0,0
428816,University of Texas at Arlington,,11780,nko5XaAAAAAJ,{'indices'},,James Teng,,2427,48,26,76,44,0,0
428817,University of North Carolina at Chapel Hill,,15512,tFZKKC4AAAAJ,{'indices'},,Albert Segars,,5016,35,19,42,24,0,0
428818,"William S. Lee Distinguished Professor in Management, Clemson University",,12874,JxOjpywAAAAJ,{'indices'},,William J. Kettinger,,3420,44,29,78,58,0,0
428819,Temple University,,10150,Zpn08WoAAAAJ,{'indices'},,Jason Bennett Thatcher,,6076,44,38,76,70,0,0
428820,"Dean, Weatherhead School of Management, Case Western Reserve University",,10556,HoqmEVsAAAAJ,{'indices'},,Manoj K. Malhotra,,4407,39,24,53,40,0,0
428821,Case Western Reserve University,,37495,yX-R0QwAAAAJ,{'indices'},,Kalle Lyytinen,,14638,93,51,280,166,0,0
428822,"Associate Professor, Colorado State University",,2872,sa2bJsYAAAAJ,{'indices'},,Nicholas Roberts,,2021,14,13,18,16,0,0
428823,"Professor of MIS, Kennesaw State University",,2335,tVCKFEEAAAAJ,{'indices'},,Khawaja Saeed,,870,18,15,23,19,0,0
428824,Kookmin University,,2504,o6UhjXEAAAAJ,{'indices'},,Seung Ryul Jeong,,950,17,14,24,17,0,0
428825,"John N. Dalton Memorial Professor of Business, William & Mary",,10834,40rz2rwAAAAJ,{'indices'},,Rajiv Kohli,,4151,36,23,56,38,0,0
428826,"Professorship in Technology and Aging, HEC Montréal",,599,szdKGj4AAAAJ,{'indices'},,Stefan Tams,,528,12,11,14,14,0,0
428827,"Distinguished Professor, Walton College of Business, University of Arkansas",,14371,T2VNrIEAAAAJ,{'indices'},,Rajiv Sabherwal,,4772,43,31,73,56,0,0
428828,"CWRU, Professor of Design and Innovation",,16679,VGFsdcAAAAAJ,{'indices'},,"Richard J. Boland, Jr.",,5240,51,34,97,61,0,0
428829,"Associate Professor, University of Notre Dame",,3023,xKzbu4QAAAAJ,{'indices'},,Nicholas Berente,,2070,27,23,59,45,0,0
428830,"Professor of Information Systems, LSU",,26847,tcwCJ_oAAAAJ,{'indices'},,Rudy Hirschheim,,5283,71,37,149,86,0,0
428831,Washington State University,,4682,GWCb-6MAAAAJ,{'indices'},,"Rose, Gregory M",,1430,20,16,27,18,0,0
428832,"Simon Business School, University of Rochester",,1841,YotvJgIAAAAJ,{'indices'},,David Tilson,,1190,14,9,14,8,0,0
428833,"Reader (Associate Professor) in Digital Innovation, Dept. of Management, London School of Economics",,6897,dNH5ubwAAAAJ,{'indices'},,Carsten Sorensen,,3178,37,21,89,34,0,0
428834,"Professor, Department of Digitalization , Copenhagen Business School",,3339,Gcg-atoAAAAJ,{'indices'},,Jan Damsgaard,,980,30,16,56,25,0,0
428835,"Information Systems Science, Aalto University School of Business",,9397,RM5tEpoAAAAJ,{'indices'},,Matti Rossi,,4477,39,30,86,52,0,0
428836,"David D. Glass Endowed Chair and Distinguished Professor, Walton COB, University of Arkansas",,41138,BUnuvQwAAAAJ,{'indices'},,Varun Grover,,14046,94,55,194,143,0,0
428837,"Associate Professor of Information Systems, Brigham Young University",,4640,lorHa4MAAAAJ,{'indices'},,James Gaskin,,4046,28,27,62,50,0,0
428838,"Marshall School of Business, University of Southern California",,20216,C_7Uj-sAAAAJ,{'indices'},,Ann Majchrzak,,9878,50,40,102,60,0,0
428839,Rochester Institute of Technology,,1001,M7hGVkoAAAAJ,{'indices'},,Sean Hansen,,452,14,11,26,14,0,0
428840,"Professor of Information Systems, Umeå University",,2560,fWdBmZYAAAAJ,{'indices'},,Jonny Holmstrom,,1485,23,17,33,22,0,0
428841,"Professor of Computer Information Systems, Georgia State University",,22309,BaMD2NgAAAAJ,{'indices'},,Mark Keil,,6916,67,43,115,95,0,0
428842,"Professor of Information Systems, RWTH Aachen University",,20781,JbioEFgAAAAJ,{'indices'},,Matthias Jarke,,3200,64,27,282,70,0,0
428843,"Professor Computer Information Systems, Georgia State University",,11658,yQ2_grwAAAAJ,{'indices'},,Lars Mathiassen,,4109,58,37,155,77,0,0
428844,Missouri University of Science and Technology,,15655,Me9HQBQAAAAJ,{'indices'},,Keng Siau,,4767,64,36,155,94,0,0
428845,"Distinguished Professor, Vilnius University, Kaunas Faculty",,1070,HcCLovoAAAAJ,{'indices'},,Vladislav V. Fomin,,353,17,9,23,8,0,0
428846,MetaCase,,3655,VFDOpC4AAAAJ,{'indices'},,Juha-Pekka Tolvanen,,981,25,14,37,17,0,0
428847,"Nancy & Joseph Keithley Professor of Technology Management, Weatherhead School of Management, CWRU",,13819,0tNHkSQAAAAJ,{'indices'},,Satish Nambisan,,9073,37,31,60,45,0,0
428848,"Distinguished Emeritus Professor in Information Systems, ESSEC Business School, Paris",,19385,skTI6XoAAAAJ,{'indices'},,David Avison,,5336,46,26,97,48,0,0
428849,"Professor of Information Systems, Georgia State University",,23708,ejL7gPcAAAAJ,{'indices'},,Richard Baskerville,,8602,66,40,158,94,0,0
428850,University of Auckland,,2057,4xPtQGIAAAAJ,{'indices'},,David Sundaram,,1323,23,17,35,25,0,0
428851,"Professor of Digital Business, Manchester Metropolitan University",,5346,yyFywBEAAAAJ,{'indices'},,Cathy Urquhart,,3063,27,22,45,33,0,0
428852,Professor of Computer Science at Aalborg University,,4781,l2VkFywAAAAJ,{'indices'},,Peter Axel Nielsen,,1328,23,14,57,22,0,0
428853,University of Victoria,,6616,NJWhZUIAAAAJ,{'indices'},,Francis Lau,,2501,36,28,63,43,0,0
428854,"Professor of Information Systems, Vice Dean of Research, Faculty of IT, Univ. of Jyväskylä",,9167,qjNLs9UAAAAJ,{'indices'},,Tuure Tuunanen,,5766,22,18,45,25,0,0
428855,"Professor Emeritus, Tel-Aviv University; Professor, Academic College of Tel-Aviv-Yaffo",,3233,f-ktSjUAAAAJ,{'indices'},,Phillip Ein-Dor,,395,25,11,30,12,0,0
428856,The University of Auckland Business School,,516,Kq7FeuoAAAAJ,{'indices'},,Lesley Gardner,,276,12,8,14,6,0,0
428857,The University of Auckland,,115,-BajIH8AAAAJ,{'indices'},,Khushbu Tilvawala,,61,3,3,3,2,0,0
428858,"Lecturer, University of Southampton",,96,48CZqmAAAAAJ,{'indices'},,Hameed Chughtai,,83,5,5,3,2,0,0
428859,Associate Professor in Information Systems at University of East Anglia,,428,t9ecqHQAAAAJ,{'indices'},,Brad McKenna,,361,11,10,12,10,0,0
428860,Loughborough University,,1739,OvaXljsAAAAJ,{'indices'},,Ravishankar M.N.,,1368,20,19,34,31,0,0
428861,"Lecturer (Assistant Professor), AUT University",,686,7k7Q2p0AAAAJ,{'indices'},,Shahper Vodanovich,,462,9,8,9,8,0,0
428862,"Professor of Information Systems, Virginia Commonwealth University",,13193,knHkskQAAAAJ,{'indices'},,Allen S. Lee,,3241,36,24,59,44,0,0
428863,Auckland University of Technology,,5659,2cSuDvAAAAAJ,{'indices'},,Felix B Tan,,2717,35,27,75,50,0,0
428864,"Professor of Digital Marketing and Innovation, Swansea University",,23564,SQ_uDYIAAAAJ,{'indices'},,Yogesh K. Dwivedi,,19087,82,75,300,253,0,0
428865,"Distinguished Professor of Information Science, Syracuse University",,23673,QlxRjroAAAAJ,{'indices'},,Kevin Crowston,,7198,66,40,166,103,0,0
428866,"Texas A&M Regents Professor, Texas A&M International University",,14298,QMttxDIAAAAJ,{'indices'},,Ned Kock,,7779,56,36,137,89,0,0
428867,The University of Auckland,,40,zIXXEDgAAAAJ,{'indices'},,ranjan vaidya,,29,4,3,1,1,0,0
428868,"School of Computing and Information Systems, University of Melbourne",,10795,RTrK8csAAAAJ,{'indices'},,Marcello La Rosa,,7054,48,38,105,86,0,0
428869,Queensland University of Technology,,30961,Rf6fpyIAAAAJ,{'indices'},,Arthur ter Hofstede,,7222,76,41,218,117,0,0
428870,"Professor of Process and Data Science, RWTH Aachen University || Fraunhofer FIT || TU/e || TiU",,113084,aSZYyxIAAAAJ,{'indices'},,Wil van der Aalst,,40067,155,93,794,550,0,0
428871,"Tecnologico de Monterrey, Mexico",,3702,ly9UiYMAAAAJ,{'indices'},,Luciano García-Bañuelos,,2234,31,26,50,40,0,0
428872,Vienna University of Economics and Business (WU Vienna),,25872,e3LVAMEAAAAJ,{'indices'},,Jan Mendling,,13222,78,54,293,222,0,0
428873,"Scientia Professor, Computer Science and Engineering, UNSW Australia",,23272,WYmChp0AAAAJ,{'indices'},,boualem benatallah,,5275,63,31,207,110,0,0
428874,"Associate Professor, Free University of Bozen-Bolzano",,5636,Jo9fNKEAAAAJ,{'indices'},,Fabrizio Maggi,,4476,41,37,91,84,0,0
428875,Eindhoven University of Technology,,7811,bl9fV_wAAAAJ,{'indices'},,Remco Dijkman,,3364,41,28,81,54,0,0
428876,"Professor of Computer Science, Utrecht University || Eindhoven University of Technology",,18882,hsfC0rEAAAAJ,{'indices'},,Hajo A. Reijers,,9740,62,47,199,146,0,0
428877,Queensland University of Technology,,4461,aQqD_CQAAAAJ,{'indices'},,Chun Ouyang,,1443,27,18,44,27,0,0
428878,Professor of Computer Science,,1239,xqI7dusAAAAJ,{'indices'},,Fauvet Marie-Christine,,148,17,7,34,5,0,0
428879,"Full Professor, Department of Computing, Macquarie University, Sydney, Australia",,12633,lwy2C5YAAAAJ,{'indices'},,Quan Z. (Michael) Sheng,,6583,49,37,179,139,0,0
428880,"Professor, Information Systems School, QUT",,8866,TyWyf30AAAAJ,{'indices'},,Alistair Barros,,1923,32,20,59,36,0,0
428881,A/Prof of Computer and Systems Sciences at Stockholm University,,3201,7dFtwPkAAAAJ,{'indices'},,Petia Wohed,,629,25,11,40,15,0,0
428882,Director & Co-founder of Process Diamond,,1408,KUjXKqEAAAAJ,{'indices'},,Raffaele Conforti,,1266,18,18,24,22,0,0
428883,"School of Computing and Information Systems, The University of Melbourne",,2202,CTF5-1EAAAAJ,{'indices'},,Artem Polyvyanyy,,1181,27,19,48,38,0,0
428884,Consultant,,6694,B26STTMAAAAJ,{'indices'},,Nick Russell,,1549,31,15,53,22,0,0
428885,"School of Computing and Information Systems, The University of Melbourne",,364,W9Wf9LoAAAAJ,{'indices'},,Abel Armas-Cervantes,,295,9,9,9,9,0,0
428886,"School of Computing and Information Systems, University of Melbourne",,374,bJ1ikCwAAAAJ,{'indices'},,Adriano Augusto,,370,7,7,7,7,0,0
428887,"Fondazione Bruno Kessler - Trento, Italy",,1726,9NqTz_EAAAAJ,{'indices'},,Chiara Di Francescomarino,,1324,21,18,42,31,0,0
428888,"Associate Professor of Information Systems, ESSEC Business School",,3332,nlFH5o4AAAAJ,{'indices'},,Jan Ondrus,,1774,20,17,31,21,0,0
428889,University of Applied Sciences of Southern Switzerland (SUPSI),,905,ROFL7VIAAAAJ,{'indices'},,Giovanni Camponovo,,184,14,7,17,5,0,0
428890,"HEG-Arc, HES-SO // University of Applied Sciences Western Switzerland",,375,jXfbX30AAAAJ,{'indices'},,Boris Fritscher,,253,9,8,9,7,0,0
428891,Professor of Digital Strategy & Innovation,,13450,RFzKNrYAAAAJ,{'indices'},,Christopher Tucci,,7013,26,20,48,32,0,0
428892,University of Applied Sciences of Western Switzerland,,283,2eNq3DQAAAAJ,{'indices'},,Riccardo Bonazzi,,189,8,7,6,6,0,0
428893,University of Applied Sciences and Arts Western Switzerland (HES-SO Valais-Wallis),,134,DmWUaRgAAAAJ,{'indices'},,Zhan Liu,,100,7,6,4,4,0,0
428894,Université de Lausanne (HEC),,56,47x_2rkAAAAJ,{'indices'},,Dina Elikan,,56,4,4,1,1,0,0
428895,"Faculty of Business and Economics (HEC Lausanne), University of Lausanne - Senior Lecturer",,2333,hyFUYPIAAAAJ,{'indices'},,Samuel Bendahan,,1737,10,9,10,9,0,0
428896,"Professor and Chair, University of Hawaii at Manoa",,6746,mq8unY8AAAAJ,{'indices'},,Tung Bui,,1824,39,20,82,34,0,0
428897,Associate Professor,,6975,s-gUfQsAAAAJ,{'indices'},,J Gordijn,,1843,36,20,96,33,0,0
428898,"Professor, Haute école de gestion Arc, University of applied sciences Western Switzerland (HES-SO)",,76,fZB3vvwAAAAJ,{'indices'},,Cédric Gaspoz,,32,6,3,2,1,0,0
428899,Case Western Reserve University,,37495,yX-R0QwAAAAJ,{'indices'},,Kalle Lyytinen,,14638,93,51,280,166,0,0
428900,"Professor of Information and Communications Management, University of St. Gallen",,3404,XnJBkMgAAAAJ,{'indices'},,Katarina Stanoevska-Slabeva,,875,30,14,76,23,0,0
428901,"Professor of Information Systemes, University of Geneva",,3077,2dmDdo8AAAAJ,{'indices'},,Dimitri Konstantas,,989,29,16,60,25,0,0
428902,"Faculty of Business and Economics (HEC), University of Lausanne",,3533,v7qEv8YAAAAJ,{'indices'},,Ari-Pekka Hameri,,1269,26,15,51,22,0,0
428903,"Professor, Dr, Chief Architect  at  Luxembourg Institute of Science & Technology (Departement of IT",,3358,9Lk6-s8AAAAJ,{'indices'},,Eric Dubois,,712,30,13,69,18,0,0
428904,"Sauder School of Business, University of British Columbia",,1843,beFexUQAAAAJ,{'indices'},,Carson Woo,,323,20,10,35,10,0,0
428905,"Professor, Temple University's Fox School of Business",,75723,YMWhx1gAAAAJ,{'indices'},,Detmar Straub,,29599,77,53,157,107,0,0
428906,The University of Wisconsin - Milwaukee,,4217,t9ddGX4AAAAJ,{'indices'},,Mark Srite,,1489,18,16,24,19,0,0
428907,"Outthink LLC, Exospect LTD",,4710,42pGqosAAAAJ,{'indices'},,Roberto Evaristo,,1189,29,14,46,20,0,0
428908,Professor of MIS Drexel University,,60025,R2vp_EEAAAAJ,{'indices'},,David Gefen,,24535,58,41,93,79,0,0
428909,"Associate Professor of Information Systems, Kent State University",,1426,wl02l8wAAAAJ,{'indices'},,Greta Polites,,975,12,11,14,11,0,0
428910,Colorado State University,,2908,2d60PWYAAAAJ,{'indices'},,adela chen,,1432,16,12,18,14,0,0
428911,University of South Florida,,11537,ce8uw6wAAAAJ,{'indices'},,Moez Limayem,,4601,36,27,67,38,0,0
428912,"J. Rex Fuqua Distinguished Chair for Internet Strategy, University of Georgia",,33256,26VplXIAAAAJ,{'indices'},,Richard Watson,,12782,77,40,199,118,0,0
428913,University of Notre Dame,,3441,Y2b_TooAAAAJ,{'indices'},,Corey Angst,,1945,22,17,27,20,0,0
428914,"Associate Professor, School of Management, Harbin Institute of Technology",,239,kRfDabwAAAAJ,{'indices'},,Nan (Andy) Zhang,,218,3,3,3,3,0,0
428915,University of Louisville,,8052,ZjbkN7wAAAAJ,{'indices'},,Manju Ahuja,,3024,30,24,45,32,0,0
428916,University of Georgia,,21671,tme3brAAAAAJ,{'indices'},,Marie-Claude Boudreau,,8394,36,26,52,38,0,0
428917,"Assistant Professor of Computer Information Systems, Colorado State University",,223,Sy6BYIAAAAAJ,{'indices'},,Christina Serrano,,187,8,7,8,7,0,0
