Unnamed: 0,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
563316,"Reader in Biological and Biomedical Chemistry, University of Cambridge",,5681.0,oJ-TVqkAAAAJ,{'indices'},Biological materials|biomedical materials|extracellular matrix|calcified tissues|NMR,Melinda Duer,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=rTL8MBsAAAAJ&citpid=2,2359.0,36,23,90,47,0,0
563317,Scion,,88.0,4NNeWuEAAAAJ,{'indices'},Polymers|homogeneous catalysis|renewable feedstocks|sustainability|green chemistry,Helena Quilter,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=4NNeWuEAAAAJ&citpid=3,87.0,4,4,4,4,0,0
563318,University of Bath,,1228.0,zQpEMAYAAAAJ,{'indices'},Bioreactors for Tissue Engineering,Marianne Ellis,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=zQpEMAYAAAAJ&citpid=3,613.0,21,14,27,19,0,0
563319,Lecturer in Drug Discovery,,1810.0,8u0sd2cAAAAJ,{'indices'},Organic chemistry|catalysis|asymmetric synthesis,James Taylor,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=8u0sd2cAAAAJ&citpid=3,1180.0,24,20,39,30,0,0
563320,Postdoctor at Qatar University,,228.0,krXOHIAAAAAJ,{'indices'},cardiovascular diseases|nanomedicine|and Pulmonary Arterial Hypertension,Nura Mohamed,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=krXOHIAAAAAJ&citpid=1,207.0,7,7,7,6,0,0
563321,Northwestern University and Argonne National Laboratory,,86146.0,dWUKoZUAAAAJ,{'indices'},Chemistry|Materials Science|Catalysis|Inorganic|Electrochemistry,Joseph Hupp,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=krXOHIAAAAAJ&citpid=1,47890.0,149,107,585,422,0,0
563322,"Assistant Professor at California State University, Los Angeles",,3270.0,0Xt0NRIAAAAJ,{'indices'},Chemistry|Materials Science|Catalysis,Yangyang Liu,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=0Xt0NRIAAAAJ&citpid=4,2999.0,21,21,26,26,0,0
563323,"Northwestern University, Department of Chemistry",,4621.0,t2Pud9YAAAAJ,{'indices'},,Timothy C Wang,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=0Xt0NRIAAAAJ&citpid=4,4544.0,32,32,39,39,0,0
563324,Concordia University,,936.0,xugSh1IAAAAJ,{'indices'},,Marek B Majewski,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=xugSh1IAAAAJ&citpid=2,799.0,15,14,16,16,0,0
563325,"Ramón y Cajal Fellow, Universidad Autónoma de Madrid",,4166.0,m-gaPS8AAAAJ,{'indices'},,Ana E. Platero-Prats,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=m-gaPS8AAAAJ&citpid=5,3071.0,31,28,46,43,0,0
563326,Stony Brook University,,14062.0,C7636YcAAAAJ,{'indices'},Pair Distribution Function (PDF) analysis|in-situ synchrotron methods|high pressure|batteries|catalysis,Karena W. Chapman,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=C7636YcAAAAJ&citpid=1,9823.0,65,56,193,170,0,0
563327,"Professor of Chemistry, University of British Columbia",,5204.0,I8GfzgMAAAAJ,{'indices'},Inorganic and Materials Chemistry,Michael O. Wolf,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=I8GfzgMAAAAJ&citpid=1,1654.0,41,23,99,54,0,0
563328,"Professor, Department of Chemistry, The University of Western Ontario, London, Canada",,8705.0,h9Nzcw8AAAAJ,{'indices'},Protein Structure and Function|Biological Mass Spectrometry,Lars Konermann,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=h9Nzcw8AAAAJ&citpid=2,3668.0,52,30,139,96,0,0
563329,"Emeritus Professor, Coventry University",,24702.0,ywiPqccAAAAJ,{'indices'},sonochemistry|ultrasound|chemistry|environment|food technology,Timothy Mason,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ywiPqccAAAAJ&citpid=1,8980.0,76,52,193,123,0,0
563330,University POLITEHNICA of Bucharest,,1246.0,ivSyd3QAAAAJ,{'indices'},Microwave and Ultrasound,Ioan Calinescu,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ivSyd3QAAAAJ&citpid=3,843.0,17,14,29,20,0,0
563331,"Romanian Academy, ""C.D. Nenitzescu"" Center of Organic Chemystry",,1450.0,rz13OSMAAAAJ,{'indices'},chemistry,Filip Petru Ivan,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ivSyd3QAAAAJ&citpid=3,482.0,16,9,17,7,0,0
563332,Research Assistance,,396.0,x318b7AAAAAJ,{'indices'},,Ibrahim A. Saleh,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ivSyd3QAAAAJ&citpid=3,339.0,9,9,8,8,0,0
563333,Dr,,618.0,FVmcNTUAAAAJ,{'indices'},Antibacterial agents|nanoparticles|malaria and heamozoin|bilayer lipid membranes,Jamie Beddow,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=FVmcNTUAAAAJ&citpid=2,379.0,9,8,9,7,0,0
563334,University Politehnica of Bucharest,,58.0,1HGlIyoAAAAJ,{'indices'},,Petre Chipurici,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=1HGlIyoAAAAJ&citpid=1,43.0,4,3,2,2,0,0
563335,"Professeur des Universités, Université d'Avignon",,19675.0,JVziSRsAAAAJ,{'indices'},Green Extraction|alternative solvents|innovative techniques|original procedures,Farid CHEMAT,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=JVziSRsAAAAJ&citpid=2,13776.0,71,60,214,191,0,0
563336,"Highly Cited Researcher since 2017, Professor (mikaesillanpaa(at)gmail.com)",,38898.0,leRBmRoAAAAJ,{'indices'},Environmental Engineering|Green Chemistry|Chemical Engineering|Water Treatment|Environmental Analysis,Mika Sillanpää,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=leRBmRoAAAAJ&citpid=4,28382.0,87,76,538,471,0,0
563337,"D.Sc. (Technol.), Postdoctoral Researcher, Forschungszentrum Jülich",,318.0,u5EAJZcAAAAJ,{'indices'},Hydrogen production|Environmental Engineering|Water Treatment|Electrochemistry|Sonochemistry,Marina Shestakova,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=u5EAJZcAAAAJ&citpid=2,303.0,10,10,11,11,0,0
563338,"Senior Director, Biotechnology, DSM Nutritional Products",,2210.0,zBIXzg0AAAAJ,{'indices'},lipids|isoprenoids|biofuels|industrial fermentation|synthetic biology,Adam M. Burja,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=zBIXzg0AAAAJ&citpid=5,799.0,22,14,25,16,0,0
563339,Bar-Ilan University,,47104.0,40qkpXsAAAAJ,{'indices'},,Aharon Gedanken,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=40qkpXsAAAAJ&citpid=2,16978.0,111,60,607,394,0,0
563340,University Politehnica of Bucharest,,156.0,00kCXPwAAAAJ,{'indices'},,Adina Ionuta Gavrila,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=40qkpXsAAAAJ&citpid=2,115.0,9,6,7,4,0,0
563341,Karlsruhe Institute for Technology,,4036.0,Ne3A3MsAAAAJ,{'indices'},,Alexander Welle,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=40qkpXsAAAAJ&citpid=2,2652.0,37,29,92,76,0,0
563342,,,1292.0,yq3MOm4AAAAJ,{'indices'},,Erica Ueda,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=40qkpXsAAAAJ&citpid=2,1025.0,12,12,12,12,0,0
563343,"Molecular Foundry, Lawrence Berkeley National Laboratory",,776.0,bih0K9sAAAAJ,{'indices'},surface science|organic chemistry,Wenqian Feng,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=40qkpXsAAAAJ&citpid=2,696.0,15,15,19,18,0,0
563344,Southeast University,,672.0,-DTXn-kAAAAJ,{'indices'},,"Xin, Du",https://scholar.googleusercontent.com/citations?view_op=view_photo&user=-DTXn-kAAAAJ&citpid=7,597.0,13,12,15,13,0,0
563345,"University of California, Berkeley",,129722.0,cJ2B_K0AAAAJ,{'indices'},Chemistry and Chemical engineering,Jean Frechet,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=cJ2B_K0AAAAJ&citpid=3,26323.0,185,76,787,420,0,0
563346,Group leader at Karlsruhe Institute of Technology (KIT),,6109.0,T9eU4K0AAAAJ,{'indices'},Biology|Biochemistry|Chemistry,Gary Davidson,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=T9eU4K0AAAAJ&citpid=1,1632.0,29,16,39,19,0,0
563347,"Professor, Aalto University, Finland",,9053.0,Ou8lAasAAAAJ,{'indices'},,Robin H. A. Ras,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Ou8lAasAAAAJ&citpid=2,6035.0,47,36,105,94,0,0
563348,"Principal Investigator, Institute of Nanotechnology (INT), Karlsruhe Institute of Technology (KIT)",,2456.0,Wy00YA4AAAAJ,{'indices'},Nanotechnology|Dip-Pen Nanolithography|Life Sciences,Michael Hirtz,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Wy00YA4AAAAJ&citpid=5,1479.0,30,21,65,50,0,0
563349,IACS Kolkata,,1229.0,xNJ5hGYAAAAJ,{'indices'},Supramolecular assembly of pi-conjugated chrophore|Biopolymers and Lipidoids for nucleic acid and drug delivery,Mijanur Rahaman Molla,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=xNJ5hGYAAAAJ&citpid=3,814.0,19,17,24,20,0,0
563350,Karlsruhe Institute of Technology (KIT),,400.0,nbv1gdwAAAAJ,{'indices'},Functional polymers|Biofunctional materials|Nanomaterials|Surface and polymer chemistry|Bioinspired materials,Farid Behboodi-Sadabad,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=nbv1gdwAAAAJ&citpid=11,237.0,11,10,12,10,0,0
563351,Karlsruhe Institute of Technology,,3297.0,V2noC3cAAAAJ,{'indices'},High Content screening|image processing|bioinformatics|lab automation,urban liebel,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=V2noC3cAAAAJ&citpid=2,1198.0,25,16,31,22,0,0
563352,"Professor, University of Aveiro",,38125.0,RPSbZscAAAAJ,{'indices'},Biomaterials|Tissue Engineering|Biomedical Engineering|Nanotechnology|Regenerative Medicine,João F. Mano,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=RPSbZscAAAAJ&citpid=3,19983.0,98,66,528,417,0,0
563353,Karlsruhe Institute of Technology,,38468.0,WGDWgAwAAAAJ,{'indices'},Optics|Metamaterials|Additive Manufacturing|3D Printing|Nanoscience,Martin Wegener,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=WGDWgAwAAAAJ&citpid=4,16366.0,91,64,305,211,0,0
563354,"Professor, Technical University Munich",,2046.0,SXAMN14AAAAJ,{'indices'},Chemistry,Nicolas Plumere,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=SXAMN14AAAAJ&citpid=4,1598.0,25,23,47,35,0,0
563355,,,287.0,ycZcQPsAAAAJ,{'indices'},,Huijie Zhang,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=SXAMN14AAAAJ&citpid=4,248.0,10,9,10,9,0,0
563356,University of British Columbia (Canada) and Aalto University (Finland),,24488.0,10Tfs5cAAAAJ,{'indices'},Cellulose Nanomaterials|Surfaces and Colloids|Cellulose nanocrystals|Emulsions|Biobased Materials,Orlando J. Rojas,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=10Tfs5cAAAAJ&citpid=3,16825.0,72,60,310,271,0,0
563357,Auburn University,,2882.0,h1lUC-EAAAAJ,{'indices'},,Ilari Filpponen,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=h1lUC-EAAAAJ&citpid=2,1778.0,27,23,40,36,0,0
563358,Postdoc Fellow,,642.0,ofLpTtkAAAAJ,{'indices'},,Jiaqi Guo,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=h1lUC-EAAAAJ&citpid=2,632.0,13,13,15,15,0,0
563359,Aalto University,,488.0,2edMvVcAAAAJ,{'indices'},micro assembly|micro and nano robotics,Bo Chang,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=2edMvVcAAAAJ&citpid=7,218.0,14,9,17,9,0,0
563360,"МГУ им. М.В. Ломоносова, химический факультет",,12767.0,JkW9h2QAAAAJ,{'indices'},,Lyssenko Konstantin,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=JkW9h2QAAAAJ&citpid=2,5113.0,48,27,364,141,0,0
563361,"Research Professor, Catalysis and Peptide Research Unit, UKZN",,6340.0,urZ5ejcAAAAJ,{'indices'},Organic synthesis|Cage chemistry|TB drugs|HIV PR inhibitors,Gert (HG) Kruger,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=urZ5ejcAAAAJ&citpid=2,3900.0,40,31,165,96,0,0
563362,University of Zululand,,3864.0,HyUPOAIAAAAJ,{'indices'},Drug Discovery|Asymmetric Catalysis|Mass Spectrometric Imaging|Drug Resistant Bacteria,Thavendran Govender,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=HyUPOAIAAAAJ&citpid=2,2499.0,34,25,112,71,0,0
563363,"School of Pharmacy and Pharmacology, University of KwaZulu-Natal, Private Bag X54001, Durban, 4000, South Africa",,1231.0,2YCQ6hUAAAAJ,{'indices'},Computational Medicinal Chemistry|Molecular Modeling|Drug Design,Bahareh Honarparvar,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=2YCQ6hUAAAAJ&citpid=2,833.0,21,17,28,24,0,0
563364,University of KwaZulu Natal,,1399.0,Lr_4CG4AAAAJ,{'indices'},Organic chemistry,Tricia Naicker,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Lr_4CG4AAAAJ&citpid=1,1114.0,18,17,33,28,0,0
563365,"Director, Science for Life Laboratory, Karolinska Institute, Sweden & Research Professor Univ. of",,4879.0,nhFMjkwAAAAJ,{'indices'},Drug Discovery|Drug Development|Medicinal Chemistry|Organic Synthesis,Per I Arvidsson,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=nhFMjkwAAAAJ&citpid=3,1591.0,41,21,92,47,0,0
563366,"Professor, University of the Witwatersrand, Johannesburg",,1002.0,a5nCEWMAAAAJ,{'indices'},Protein biochemistry|biological thermodynamics|HIV proteins,"Yasien Sayed, PhD",https://scholar.googleusercontent.com/citations?view_op=view_photo&user=a5nCEWMAAAAJ&citpid=3,389.0,20,10,29,11,0,0
563367,Senior Scientist,,299.0,bnjZj5IAAAAJ,{'indices'},Medicinal Chemistry and Asymmetric Catalysis,Sai Kumar Chakka,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=bnjZj5IAAAAJ&citpid=2,169.0,10,7,10,6,0,0
563368,"Associate Professor, Federal University of Pará",,2404.0,LO8OgsIAAAAJ,{'indices'},Computational and Theoretical Chemistry,Cláudio Nahum Alves,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=bnjZj5IAAAAJ&citpid=2,1078.0,29,18,76,36,0,0
563369,University of KwaZulu-Natal,,1346.0,Z3lDBMkAAAAJ,{'indices'},Organic Chemistry|Bio-organic Chemistry|Pharmaceutical Chemistry and Drug Design|Biosensors,Prof Rajshekhar Karpoormath,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Z3lDBMkAAAAJ&citpid=2,1081.0,19,18,37,35,0,0
563370,Associate Professor,,3641.0,DsbVJv4AAAAJ,{'indices'},Chemical Crystallography|Electron Density Analysis|In Situ cryocrystallization|Mechanical Properties in organic crystals|Coc,Deepak Chopra,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=DsbVJv4AAAAJ&citpid=4,2055.0,32,25,83,66,0,0
563371,"Durham University, Aberdeen University, University College London",,877.0,tcAYBxoAAAAJ,{'indices'},Magnetism|solid-state chemistry|solid-state physics|magnetic shape memory effect|frustrated magnetism,Ross Colman,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=tcAYBxoAAAAJ&citpid=2,552.0,13,12,15,14,0,0
563372,University College London,,10025.0,jjIiMJEAAAAJ,{'indices'},Physics,Steven T Bramwell,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=tcAYBxoAAAAJ&citpid=2,3213.0,43,28,87,56,0,0
563373,Paul Scherrer Institut,,3564.0,lB4CJJAAAAAJ,{'indices'},Condensed matter physics|neutron scattering,tom fennell,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=lB4CJJAAAAAJ&citpid=2,1692.0,27,22,48,43,0,0
563374,University College London,,13991.0,ESAF_5YAAAAJ,{'indices'},Condensed Matter Physics,DF McMorrow,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ESAF_5YAAAAJ&citpid=2,4638.0,54,33,144,67,0,0
563375,Ecole Normale Supérieure de Lyon,,5531.0,AK6m9lAAAAAJ,{'indices'},physics,Peter C. W. Holdsworth,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=AK6m9lAAAAAJ&citpid=2,1600.0,39,22,65,40,0,0
563376,"Group Leader - Department Chemistry, University of Cambridge",,8092.0,JblQKuAAAAAJ,{'indices'},Chemical Biology|Protein Modification|Antibody-drug Conjugates|Vaccines,Gonçalo Bernardes,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=JblQKuAAAAAJ&citpid=4,6041.0,46,40,100,96,0,0
563377,"Research Fellow, Flinders University",,612.0,r6-G0YQAAAAJ,{'indices'},Chemistry|Polymers|Sustainability,Max J. H. Worthington,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=r6-G0YQAAAAJ&citpid=3,606.0,10,10,10,10,0,0
563378,"Instrument Leader Flinders Microscopy and Microanalysis, Flinders University",,3421.0,Gs9hnlUAAAAJ,{'indices'},Nanotechnology|atomic force microscopy|Raman microscopy|microcantilevers,Dr. Christopher Gibson,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Gs9hnlUAAAAJ&citpid=1,2096.0,32,22,70,53,0,0
563379,"Professer of Materials Science, Flinders University",,3301.0,irPvjVYAAAAJ,{'indices'},polymer|materials|microwave|photochromic|OPV,David A. Lewis,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=irPvjVYAAAAJ&citpid=2,1315.0,29,18,81,33,0,0
563380,Flinders University,,1316.0,SHgWT-AAAAAJ,{'indices'},,Louisa Esdaile,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=SHgWT-AAAAAJ&citpid=4,770.0,16,13,19,16,0,0
563381,"Investigator, Instituto de Medicina Molecular",,1013.0,vgqKsaQAAAAJ,{'indices'},microbiology|vaccinology|diagnostics|epidemiology,Inês S. Albuquerque,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=vgqKsaQAAAAJ&citpid=1,918.0,17,16,24,22,0,0
563382,"Senior Scientist, University of Cambridge",,2746.0,zOllUgkAAAAJ,{'indices'},Chemical Biology|Protein Modification|Carbohydrate Chemistry,Omar Boutureira,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=zOllUgkAAAAJ&citpid=2,2044.0,24,19,39,31,0,0
563383,"Associate Professor of Chemistry, Flinders University",,1757.0,6UHvvKwAAAAJ,{'indices'},Organic Chemistry,Michael V. Perkins,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=6UHvvKwAAAAJ&citpid=1,679.0,24,13,50,20,0,0
563384,"PhD candidate, Flinders University",,107.0,WRZ0CLwAAAAJ,{'indices'},chemical biology,Lisa J. Alcock,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=6UHvvKwAAAAJ&citpid=1,107.0,4,4,3,3,0,0
563385,"TEM Microscopist, Adelaide Microscopy",,1272.0,5O88UfEAAAAJ,{'indices'},Transmission Electron Microscopy|Scanning Probe Microscopy|Focused Ion Beam Microscopy|Tip-Enhanced Raman Spectroscopy,Ashley D Slattery,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=6UHvvKwAAAAJ&citpid=1,1191.0,18,17,27,26,0,0
563386,"Rockefeller University, Harvard University",,1963.0,KhtlZrgAAAAJ,{'indices'},RNA biology|RNA sequencing|posttranscriptional gene regulation|Genetics|Biochemistry,Stefanie Gerstberger,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=6UHvvKwAAAAJ&citpid=1,1665.0,10,10,10,10,0,0
563387,Professor in Clean Technology,,23009.0,nP7OBe8AAAAJ,{'indices'},Clean technology|green chemistry|process intensification|nanomaterials,Colin L Raston,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=nP7OBe8AAAAJ&citpid=1,5868.0,68,33,501,157,0,0
563388,"Department of Chemistry, University of Oxford",,12111.0,qg-U65IAAAAJ,{'indices'},NMR Spectroscopy,Tim Claridge,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=nP7OBe8AAAAJ&citpid=1,5018.0,56,33,193,119,0,0
563389,University of Melbourne,,5344.0,pcGgkUIAAAAJ,{'indices'},Carbon and DNA nanotechnologies|polymer science|microfluidics,Prof Amanda Ellis,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=pcGgkUIAAAAJ&citpid=9,2828.0,35,24,89,63,0,0
563390,University of Liverpool,,6720.0,G14fFzoAAAAJ,{'indices'},Materials chemistry|porous organic cages|porous polymers|nanocomposites,Tom Hasell,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=pcGgkUIAAAAJ&citpid=9,4837.0,43,37,72,68,0,0
563391,"University of Porto, Portugal",,3359.0,zSXqIU0AAAAJ,{'indices'},Medicinal Chemistry|Organic Chemistry|Chemical Biology|Drug discovery|Drug delivery,Maria João Matos,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=zSXqIU0AAAAJ&citpid=7,2411.0,31,27,66,59,0,0
563392,Cambridge University,,2651.0,w22svyoAAAAJ,{'indices'},Mass spectrometry,Michael Deery,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=zSXqIU0AAAAJ&citpid=7,1178.0,25,19,43,34,0,0
563393,Instituto de Medicina Molecular,,1668.0,-Pk72DAAAAAJ,{'indices'},Medicinal chemistry|nuclear medicine|molecular imaging|computational chemistry,Bruno L. Oliveira,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=-Pk72DAAAAAJ&citpid=2,1310.0,21,17,36,26,0,0
563394,National Physical Laboratory,,625.0,yw8IaG0AAAAJ,{'indices'},,Smita Gunnoo,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=-Pk72DAAAAAJ&citpid=2,485.0,9,7,9,7,0,0
563395,"R&D staff, Oak Ridge National Laboratory",,2499.0,KKow9CYAAAAJ,{'indices'},Biophysics|Biochemistry|Environmental Sciences|Neutron Scattering,Alexander Johs,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=KKow9CYAAAAJ&citpid=2,1881.0,23,19,34,29,0,0
563396,Brandeis University,,25595.0,h-BY2wgAAAAJ,{'indices'},Biomaterials Chemistry|Cancer Therapy|Enzymatic Noncovalent Synthesis|Nanotechnology|Self-Assembly,Bing Xu,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=KKow9CYAAAAJ&citpid=2,11599.0,78,56,210,183,0,0
563397,"Center for iPS cell research and application, Kyoto University",,4112.0,lOKGlxAAAAAJ,{'indices'},,Yi Kuang,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=lOKGlxAAAAAJ&citpid=1,2088.0,32,27,38,37,0,0
