,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
619193,"Professor of Ophthalmology and Visual Science, University of Texas Houston Medical School",,4562,uEDirL0AAAAJ,{'indices'},,Helen Mintz-Hittner,,1778,29,20,41,24,0,0
619194,University of Illinois at Chicago,,1618,-MD3AxMAAAAJ,{'indices'},,Carlos Murga-Zamalloa M.D.,,782,21,17,23,22,0,0
619195,"Faculty of Health and Life Sciences, Northumbria University, Newcastle, UK",,2662,_EFvtDoAAAAJ,{'indices'},,vartul sangal,,1622,23,17,45,36,0,0
619196,University of Strathclyde,,1696,F8u9JOcAAAAJ,{'indices'},,Nicholas Tucker,,848,24,16,35,25,0,0
619197,"Professor of Molecular Biotechnology, Leiden University; Microbial Ecology, NIOO-KNAW;",,9794,CwUyV70AAAAJ,{'indices'},,Gilles van Wezel,,6229,54,37,134,108,0,0
619198,Group Leader at the John Innes Centre. @MattHutchings10,,4074,l71ZhYMAAAAJ,{'indices'},,Matt Hutchings,,2215,31,27,58,49,0,0
619199,"Professor of Microbial Systematics, Newcastle University",,52279,RpKfyiQAAAAJ,{'indices'},,Michael Goodfellow,,15607,96,53,498,253,0,0
619200,,,5007,JUOthbYAAAAJ,{'indices'},,Sutcliffe IC,,1680,39,21,87,48,0,0
619201,Liège University,,2856,KoTluAgAAAAJ,{'indices'},,Sébastien Rigali,,1355,30,22,45,43,0,0
619202,"Microbiology Division, Department of Biology, University of Erlangen-Nuremberg",,7502,GSFYzSwAAAAJ,{'indices'},,Andreas Burkovski,,2271,49,24,125,74,0,0
619203,University of Leeds,,2222,DYdKC-QAAAAJ,{'indices'},,Ryan F. Seipke,,1688,23,21,30,30,0,0
619204,University of York,,6047,5sy7Q5cAAAAJ,{'indices'},,Margaret CM Smith,,1981,38,25,79,53,0,0
619205,Central Laser Facility,,2519,aGqv62AAAAAJ,{'indices'},,Gregory M. Greetham,,1583,28,21,72,50,0,0
619206,"Biomedical Engineering, University of Strathclyde",,555,HZ8FMo8AAAAJ,{'indices'},,Damion Corrigan,,418,14,12,18,14,0,0
619207,Northumbria University,,1953,MitBJhoAAAAJ,{'indices'},,Amanda L Jones,,898,25,16,38,31,0,0
619208,"Head, Dept. of Molecular Microbiology, John Innes Centre",,16867,VSrLgxkAAAAJ,{'indices'},,Mark J. Buttner,,4886,64,35,109,87,0,0
619209,Coral Genomics,,120,0sfHrecAAAAJ,{'indices'},,Sarah Brozio,,119,4,4,3,3,0,0
619210,"Professor for Food Microbiology, Muenster University of Applied Sciences, Germany",,4725,9oe-l-0AAAAJ,{'indices'},,Fritz Titgemeyer,,1398,38,22,53,36,0,0
619211,"Evolution of Metabolic Diversity Laboratory, Langebio, Cinvestav-IPN",,2203,1bxWts4AAAAJ,{'indices'},,Francisco (Paco) Barona-Gómez,,1520,21,18,31,28,0,0
619212,postdoc LANGEBIO-Cinvestav,,409,guxuzxsAAAAJ,{'indices'},,Nelly Selem,,400,9,9,9,9,0,0
619213,"Senior Lecturer, Newcastle University",,2333,ffLcGQoAAAAJ,{'indices'},,Phillip Aldridge,,752,26,17,31,28,0,0
619214,University of Illinois at Urbana-Champaign,,16483,HgY0ykwAAAAJ,{'indices'},,Christopher V Rao,,5953,42,31,84,71,0,0
619215,Queen's University,,5884,XyKQrKQAAAAJ,{'indices'},,Vicki Friesen,,1774,46,21,101,52,0,0
619216,Cambridge University,,15742,SFDFtfcAAAAJ,{'indices'},,W. Amos,,3442,64,31,166,85,0,0
619217,Algoma University,,161,9od_ockAAAAJ,{'indices'},,Linda Lait,,107,7,6,6,4,0,0
619218,University of Lethbridge,,157,mivXRQUAAAAJ,{'indices'},,Brendan Graham,,140,8,8,6,6,0,0
619219,"Associate Professor, School of Biological Sciences, University of Canterbury",,1984,dC17nbIAAAAJ,{'indices'},,Tammy Steeves,,1313,18,15,25,20,0,0
619220,University of Canterbury,,2091,Paxe6VoAAAAJ,{'indices'},,Marie Hale,,1024,19,14,30,17,0,0
619221,"Professor, Ecosystem Science & Management, University of Northern British Columbia",,2762,1-vKbAUAAAAJ,{'indices'},,Ken A. Otter,,872,28,14,56,30,0,0
619222,University of Alaska Museum,,11681,llQaCpMAAAAJ,{'indices'},,Kevin Winker,,4930,51,26,127,76,0,0
619223,"Research Assistant, University of Edinburgh",,161,70AxYe4AAAAJ,{'indices'},,Rachael V. Wilbourn (Adams),,131,6,5,5,5,0,0
619224,"Seabird Ecologist, British Antarctic Survey",,16866,jeONtb0AAAAJ,{'indices'},,Richard Phillips,,8811,68,46,257,223,0,0
619225,"Distinguished Professor, Department of Anatomy, University of Otago",,12597,XGE4mdAAAAAJ,{'indices'},,Neil J Gemmell,,6134,55,35,166,119,0,0
619226,"Universidad CES, Facultad de Ciencias & Biotecnología",,347,4_S1xzwAAAAJ,{'indices'},,Paulo C. Pulgarín-R,,181,9,7,9,7,0,0
619227,"Associate Professor, Thompson Rivers University",,1192,0Mkjbb4AAAAJ,{'indices'},,Matt Reudink,,538,19,12,29,20,0,0
619228,"Professor of Organismic and Evolutionary Biology, Harvard University",,27250,t0Sk55AAAAAJ,{'indices'},,Scott V. Edwards,,10740,72,47,183,135,0,0
619229,"Director of Research, CNRS",,32769,3ndiHe4AAAAJ,{'indices'},,Henri Weimerskirch,,11924,107,54,349,287,0,0
619230,"PhD Candidate, University of British Columbia",,6,4Q7Ta4AAAAAJ,{'indices'},,Libby Natola,,6,2,2,0,0,0,0
619231,"Research Scientist, Vertebrate Zoology, Smithsonian Institution",,10705,csByTs8AAAAJ,{'indices'},,Michael J. Braun,,3425,44,23,80,45,0,0
619232,"Professor of Biology, University of Nevada Reno",,4746,KfEtp4gAAAAJ,{'indices'},,Vladimir Pravosudov,,2078,42,29,88,56,0,0
619233,University of Lethbridge,,5023,b1y4VKwAAAAJ,{'indices'},,Andrew Iwaniuk,,2258,40,28,93,68,0,0
619234,"Assistant Professor, University of Colorado at Boulder",,1446,HQSIimoAAAAJ,{'indices'},,Scott A Taylor,,1178,19,15,30,24,0,0
619235,"Professor emeritus, Stanford University",,37733,IBXHXJEAAAAJ,{'indices'},,George N. Somero,,9114,95,46,235,132,0,0
619236,Providence St. Joseph Health,,136,IubBMnoAAAAJ,{'indices'},,Josiah Wagner,,132,7,7,7,6,0,0
619237,UC Davis,,109,wZ2L5u8AAAAJ,{'indices'},,Amie Romney,,106,6,6,5,5,0,0
619238,University of Nevada Las Vegas,,1311,fYUVJLEAAAAJ,{'indices'},,Frank van Breukelen,,490,17,13,27,16,0,0
619239,"Head Group of Comparative Molecular Physiology, IRTA",,5728,bgRrx6QAAAAJ,{'indices'},,Joan Cerdà,,2405,46,24,102,75,0,0
619240,"Associate Professor of Genetics, Federal University of Amazonas",,3817,4KKw7HsAAAAJ,{'indices'},,Tomas Hrbek,,1822,34,23,79,63,0,0
619241,Associate Professor of Physiological Ecology,,3040,PboAGsMAAAAJ,{'indices'},,Nann Fangue,,2079,28,25,58,54,0,0
619242,University of British Columbia,,10089,FLlAjfcAAAAJ,{'indices'},,Patricia Schulte,,5118,56,35,131,107,0,0
619243,,,2671,nlSbjicAAAAJ,{'indices'},,Graeme Lloyd,,1804,27,24,32,30,0,0
619244,University of Texas at Austin,,12769,scLuO8AAAAAJ,{'indices'},,Ulrich Mueller,,4377,57,33,117,88,0,0
619245,"School of Zoology & Steinhardt Museum of Natural History, Tel Aviv University",,8490,OUdB5tgAAAAJ,{'indices'},,Shai Meiri,,5831,46,39,101,90,0,0
619246,"Associate Professor, University of Naples, Federico II",,3068,gE-4C2cAAAAJ,{'indices'},,Pasquale Raia,,1947,33,25,74,61,0,0
619247,Gannon University,,664,M6HNBlYAAAAJ,{'indices'},,Russell Minton,,250,13,8,13,7,0,0
619248,University of Washington Bothell,,624,J0R58I0AAAAJ,{'indices'},,Rebecca M Price,,412,12,11,12,11,0,0
619249,Morehead State University,,4932,TuRnFwQAAAAJ,{'indices'},,Charles Lydeard,,1302,35,16,55,28,0,0
619250,University of Hawaii,,8624,c5NhrEIAAAAJ,{'indices'},,Robert H. Cowie,,3548,47,31,109,65,0,0
619251,Illinois Natural History Survey,,4423,tNvzVFYAAAAJ,{'indices'},,Kevin Cummings,,1500,20,15,38,19,0,0
619252,"Department of Invertebrate Zoology, National Museum of Natural History, Smithsonian Institution, NHB",,4709,xKl7_2wAAAAJ,{'indices'},,Robert Hershler,,1425,35,17,80,30,0,0
619253,"Chief curator: Mollusca, KwaZulu-Natal Museum, ",,2430,EY8d66EAAAAJ,{'indices'},,"Herbert, D.G.",,1007,19,12,38,16,0,0
619254,"Museum National d'Histoire Naturelle, Paris, France",,13682,67UfRaIAAAAJ,{'indices'},,Philippe Bouchet,,5145,59,35,181,87,0,0
619255,"Department of Invertebrate Zoology, National Museum of Natural History, Smithsonian Institution",,4285,1L0vrekAAAAJ,{'indices'},,Ellen E Strong,,2371,22,19,46,26,0,0
619256,IUCN Mollusc Specialist Group,,2723,z5BhuB4AAAAJ,{'indices'},,Mary Seddon,,1270,18,11,27,13,0,0
619257,North Caroliina Museum of Natural Sciences,,8042,asXFCIoAAAAJ,{'indices'},,Arthur E. Bogan,,3093,33,26,76,48,0,0
619258,"California State University, Fullerton",,350,LvQy8zwAAAAJ,{'indices'},,Joel Abraham,,235,7,7,5,5,0,0
619259,University of Georgia,,4834,QvknFjkAAAAJ,{'indices'},,John P. Wares,,1553,31,20,64,44,0,0
619260,"Marine Ecological and Evolutionary Genomics, Groningen Institute for Evolutionary Life Sciences",,9919,jLygV5QAAAAJ,{'indices'},,Jeanine L. Olsen,,3372,60,32,132,82,0,0
619261,"Faro, Portugal",,2435,-2Rh37gAAAAJ,{'indices'},,Rita Castilho,,1048,22,15,35,27,0,0
619262,"Senior Curator, Finnish Museum of Natural History, University of Helsinki",,5866,kvSleTsAAAAJ,{'indices'},,Risto Väinölä,,2567,36,19,62,41,0,0
619263,CNRS Research Director,,6317,kB9A15AAAAAJ,{'indices'},,Frédérique Viard,,2849,45,26,108,72,0,0
619264,"Emeritus Professor Marine Biology, University of Groningen",,8528,IeG2nZIAAAAJ,{'indices'},,Wytze Stam,,2039,56,22,116,55,0,0
619265,Retired,,4310,kjrfFe4AAAAJ,{'indices'},,David Foltz,,820,35,15,67,23,0,0
619266,Louisiana State University,,3620,3j3HAJMAAAAJ,{'indices'},,Kenneth M. Brown,,831,33,16,62,31,0,0
619267,University of Winchester,,3512,wU4XDUsAAAAJ,{'indices'},,Professor Alan Murray PhD,,2276,14,12,16,12,0,0
619268,"Emeritus Pofessor, Division of Plant Science, University of Dundee",,56166,KPp0KM0AAAAJ,{'indices'},,John Raven,,18780,117,66,519,279,0,0
619269,Northumbria University,,3132,tua4vtMAAAAJ,{'indices'},,Professor Kathryn Haynes,,2430,18,18,24,20,0,0
619270,"Plant Science Div, University of Dundee & School of Agricuture and Environment, UWA Perth",,19690,gfrTgMIAAAAJ,{'indices'},,Hamlyn Jones,,6561,72,38,177,93,0,0
619271,Imperial College,,51660,qIfRGccAAAAJ,{'indices'},,James Barber,,11976,111,47,533,189,0,0
619272,Imperial College London,,9785,qPemGKgAAAAJ,{'indices'},,Peter Nixon,,2816,52,31,117,75,0,0
619273,"Professor of Molecular Biophysics, University of Oxford",,11906,Qqm7b9MAAAAJ,{'indices'},,Elspeth Garman,,3296,61,30,111,76,0,0
619274,"Chair of Biochemistry of Solar Energy, Imperial College London",,17269,aogee_YAAAAJ,{'indices'},,A. William Rutherford,,3848,79,33,215,106,0,0
619275,University of Frankfurt,,31660,aE-VTpMAAAAJ,{'indices'},,Stefan Knapp,,18396,92,68,291,260,0,0
619276,"Professor of Structural Biology, Newcastle University",,7093,M8P9BesAAAAJ,{'indices'},,Richard J Lewis,,2637,48,30,94,69,0,0
619277,"Post Doc, Christian-Albrechts-University, Kiel",,1933,VNCyw98AAAAJ,{'indices'},,Dr. Marko Boehm,,1046,17,15,18,18,0,0
619278,Maastricht University,,11093,AnU6rWsAAAAJ,{'indices'},,Raimond Ravelli,,4111,52,30,89,67,0,0
619279,Turkish Accelerator and Radiation Laboratory,,105,YNy5KnYAAAAJ,{'indices'},,Burak V Kabasakal,,62,6,5,2,2,0,0
619280,Centre for Medicines Discovery & Kennedy Institute of Rheumatology,,4509,mCPM7bAAAAAJ,{'indices'},,Brian Marsden,,2525,33,24,46,38,0,0
619281,"Professor, Institute of Microbiology, Centre Algatech",,5574,1gqXipUAAAAJ,{'indices'},,JOSEF Komenda,,2246,44,26,86,63,0,0
619282,Cambrium GmbH,,348,FmxArlsAAAAJ,{'indices'},,Charles A. R. Cotton,,345,9,9,9,9,0,0
619283,"Principal Investigator: Protein Crystallography, SGC, Oxford University",,5832,uZpTG1kAAAAJ,{'indices'},,Frank von Delft,,3099,39,33,95,72,0,0
619284,University of Warsaw,,2307,l2IiHiQAAAAJ,{'indices'},,Joanna Kargul,,814,20,16,26,20,0,0
619285,Diamond Light Source,,3372,F_LrRgwAAAAJ,{'indices'},,Robin Owen,,1828,30,25,48,42,0,0
619286,Structural Genomics Consortium - University of Oxford,,10777,9KrSqfYAAAAJ,{'indices'},,Ashley Pike,,2897,35,25,45,37,0,0
619287,University of Groningen,,394,0LL4xI8AAAAJ,{'indices'},,Chancievan Thangaratnarajah,,326,6,6,6,6,0,0
619288,"Reader in Chemical Biology, King's College London",,1953,15Kt9fQAAAAJ,{'indices'},,Rivka Isaacson,,566,17,15,22,20,0,0
619289,"Senior Lecturer in Structural Biology, Imperial College London",,2644,HxbvudEAAAAJ,{'indices'},,Ernesto Cota,,1243,29,20,40,34,0,0
619290,"Associate Professor, Oxford University",,12813,3D4wtN4AAAAJ,{'indices'},,Panagis Filippakopoulos,,8433,50,44,76,74,0,0
619291,University of California San Francisco,,3622,3zB-nYMAAAAJ,{'indices'},,Richard A Schneider,,1536,32,24,51,44,0,0
619292,Institute for Quantitative Health Science and Engineering,,25847,inaXbv8AAAAJ,{'indices'},,Christopher Contag,,7095,83,45,258,166,0,0
619293,"Professor of Biology, University of Oregon",,37169,RdI0WnQAAAAJ,{'indices'},,John Postlethwait,,12929,90,49,290,197,0,0
619294,"Professor of Mechanical Engineering and Biomedical Engineering, University of Saskatchewan",,6026,Tt0FHjEAAAAJ,{'indices'},,Xiongbiao (Daniel) Chen,,4236,46,35,143,119,0,0
619295,Harvard University,,580,aSRNex4AAAAJ,{'indices'},,zohreh izadifar,,505,11,10,11,10,0,0
619296,"Anatomy Physiology and Pharmacology, University of Saskatchewan",,3451,7luThxAAAAAJ,{'indices'},,David M.L. Cooper,,1958,30,25,71,59,0,0
619297,University of Saskatchewan,,286,Hjcj8rkAAAAJ,{'indices'},,Fu You,,282,7,7,7,6,0,0
619298,"Additive Manufacturing Engineer, Cummins Inc",,149,tNmMbg8AAAAJ,{'indices'},,Adeola Olubamiji,,143,5,5,4,4,0,0
619299,Postdoc at UCSF,,349,q9-UYE4AAAAJ,{'indices'},,Tyler R. Huycke,,300,8,8,7,7,0,0
619300,University of Southern California,,1440,zKB01ywAAAAJ,{'indices'},,Amy E. Merrill,,603,14,13,14,13,0,0
619301,Vanderbilt University Medical Center,,4196,bOkC6X8AAAAJ,{'indices'},,Ela W. Knapik,,1116,29,23,38,28,0,0
619302,"Professor of Anatomy & Cell Biology, University of Saskatchewan",,1976,XltyA4IAAAAJ,{'indices'},,William Michael Kulyk,,446,24,10,29,10,0,0
619303,"University of California, Davis",,5579,iGYKVRYAAAAJ,{'indices'},,Michael R. Miller,,4036,32,25,43,40,0,0
619304,"Associate Professor, Inst. of Molecular Biology, University of Oregon. Founder, SNPsaurus",,9450,zli5vkwAAAAJ,{'indices'},,Eric A. Johnson,,4573,27,23,36,31,0,0
619305,University of Lausanne,,40827,MGzRFIoAAAAJ,{'indices'},,laurent keller,,11542,92,47,318,193,0,0
619306,University of Tennessee,,4657,qvmWZYwAAAAJ,{'indices'},,DeWayne Shoemaker,,1854,42,22,65,49,0,0
619307,Queen Mary University of London,,264,Gsbc0_8AAAAJ,{'indices'},,Anurag Priyam,,224,5,5,5,5,0,0
619308,Swiss Data Science Center,,836,aovYPpkAAAAJ,{'indices'},,Oksana Riba Grognuz,,538,9,8,9,8,0,0
619309,University College London,,328,Em8lVkMAAAAJ,{'indices'},,Ismail Moghul,,327,6,6,6,6,0,0
619310,"Department of Zoology, University of Oxford",,186,yG7_PpIAAAAJ,{'indices'},,Rodrigo Pracana,,174,4,4,4,4,0,0
619311,"Head of Section Insect Comparative Genomics, Zoological Research Museum Alexander Koenig (ZFMK)",,1847,p9qDNAYAAAAJ,{'indices'},,Eckart Stolle,,1281,17,16,22,20,0,0
619312,,,4680,YbgdkwwAAAAJ,{'indices'},,Christopher Smith,,1493,26,20,28,23,0,0
619313,University of Münster and Arizona State University,,7452,7se7WOEAAAAJ,{'indices'},,Jürgen Gadau,,2897,45,25,103,62,0,0
619314,"Department of Zoology, University of Oxford",,1678,_PzzF24AAAAJ,{'indices'},,Guy Leonard,,1251,18,18,21,20,0,0
619315,MPI-CBG,,424,nZeZoRgAAAAJ,{'indices'},,HongKee Moon,,365,6,5,5,5,0,0
619316,Unicersity College London,,126,4qoUh3QAAAAJ,{'indices'},,Carlos Martinez Ruiz,,122,6,6,6,6,0,0
619317,Imperial College London,,1711,kGDFb7QAAAAJ,{'indices'},,Richard J. Gill,,1297,14,13,16,14,0,0
619318,University of Suffolk,,486,AB6NdtAAAAAJ,{'indices'},,Andres Arce,,392,10,8,10,8,0,0
619319,Johannes Gutenberg University Mainz,,573,g5BZ5IIAAAAJ,{'indices'},,Thomas J. Colgan,,513,8,8,8,8,0,0
619320,"University of Michigan, Ann Arbor",,500,CA-4D58AAAAJ,{'indices'},,Vivek Rai,,494,4,4,4,4,0,0
619321,"Postdoc with Seirian Sumner, UCL",,153,tVKGbegAAAAJ,{'indices'},,Emeline Favreau,,153,3,3,3,3,0,0
619322,"Microbial informatics team leader, Queensland University of Technology",,4628,Btp-28oAAAAJ,{'indices'},,Ben J Woodcroft,,3104,26,22,32,29,0,0
619323,"Clinical Bioinformatics Unit, IRCCS G. Gaslini, Genoa, Italy",,1662,LbzrhrUAAAAJ,{'indices'},,Paolo Uva,,863,21,14,33,25,0,0
619324,University of Copenhagen/BGI,,25324,hcIDquMAAAAJ,{'indices'},,Guojie Zhang,,16623,70,66,124,122,0,0
619325,Permanent lecturer in Ecology,,4139,mtzFUDcAAAAJ,{'indices'},,Andrés Millán,,1900,34,24,100,61,0,0
619326,Department of Ecology and Hidrology. University of Murcia,,2817,jweuTc8AAAAJ,{'indices'},,David Sánchez-Fernández,,1470,31,24,65,49,0,0
619327,Institute of Evolutionary Biology (IBE) (CSIC-Universitat Pompeu Fabra),,7281,oFQsqxoAAAAJ,{'indices'},,Ignacio Ribera,,3104,45,27,125,88,0,0
619328,"Postdoc Researcher, IPNA-CSIC, Spain",,1019,3YGltkYAAAAJ,{'indices'},,Paula Arribas,,802,17,17,28,26,0,0
619329,"Professor of Aquatic Biology, University of Plymouth; Visiting Professor, University of Johannesburg",,6975,nvH_gUAAAAAJ,{'indices'},,David T Bilton,,2887,39,25,90,62,0,0
619330,Juan de la Cierva Fellowship (EBD - CSIC),,1044,Yowrt8gAAAAJ,{'indices'},,Cayetano Gutiérrez-Cánovas,,773,17,15,25,19,0,0
619331,Instituto de Productos Naturales y Agrobiología-CSIC,,938,XC4ucP8AAAAJ,{'indices'},,Carmelo Andújar,,760,17,16,22,19,0,0
619332,"Professor of Ecology, Aarhus University",,27965,we7WLk8AAAAJ,{'indices'},,Jens-Christian Svenning,,18746,87,73,332,310,0,0
619333,"Catedrático de Zoología, Universidad de Murcia",,1981,7c_NhkAAAAAJ,{'indices'},,Jose Galian,,608,25,15,54,20,0,0
619334,"Associate Professor of Quantitative Biodiversity Science, University of Amsterdam",,9803,GMdt6sEAAAAJ,{'indices'},,W. Daniel Kissling,,6247,41,38,78,74,0,0
619335,"Researcher at CCMAR, Centre of Marine Sciences, University of Algarve, Portugal",,649,eDDpsP4AAAAJ,{'indices'},,Regina L. Cunha,,380,14,13,15,13,0,0
619336,University of Padova,,10182,YMalI1YAAAAJ,{'indices'},,Tomaso Patarnello,,3250,52,29,120,77,0,0
619337,"MARE - Marine and Environmental Sciences Centre, ISPA University Institute",,443,9posCpsAAAAJ,{'indices'},,Sara M. Francisco,,207,11,10,15,10,0,0
619338,"Research Professor, Museo Nacional de Ciencias Naturales (MNCN-CSIC)",,14747,3Lf6I5MAAAAJ,{'indices'},,Rafael Zardoya,,4580,64,32,122,95,0,0
619339,"Researcher, ISPA - Instituto Universitário",,247,eWqG9RAAAAAJ,{'indices'},,Goncalo Silva,,160,6,6,6,5,0,0
619340,"ISPA, Eco-Ethology Research Unit",,1189,52b2FXMAAAAJ,{'indices'},,Joana I. Robalo,,708,17,13,30,20,0,0
619341,University of Georgia,,4834,QvknFjkAAAAJ,{'indices'},,John P. Wares,,1553,31,20,64,44,0,0
619342,"Senior Curator, Finnish Museum of Natural History, University of Helsinki",,5866,kvSleTsAAAAJ,{'indices'},,Risto Väinölä,,2567,36,19,62,41,0,0
619343,CNRS Research Director,,6317,kB9A15AAAAAJ,{'indices'},,Frédérique Viard,,2849,45,26,108,72,0,0
619344,"Stazione Zoologica Anton Dohrn, Naples, IT",,936,s77SfzUAAAAJ,{'indices'},,Sergio Stefanni,,391,19,12,29,15,0,0
619345,Assistant Researcher at CIBIO-UP (Portugal),,2768,Q4BkMRAAAAAJ,{'indices'},,Fernando P. Lima,,1696,25,22,38,35,0,0
619346,Liverpool John Moores University,,4323,3J6OZ9sAAAAJ,{'indices'},,Stefano Mariani,,2434,35,26,87,70,0,0
619347,Principal Scientist IMR,,3957,cq5ZNaEAAAAJ,{'indices'},,Halvor Knutsen,,2184,36,26,65,53,0,0
619348,"Senior Researcher , Rhodes University",,1909,s8019k0AAAAJ,{'indices'},,Gerardo Zardi,,1122,27,21,39,37,0,0
619349,University of Algarve,,9926,V84gTaAAAAAJ,{'indices'},,Ester Serrao,,5303,56,38,173,154,0,0
619350,Research Associate at CCMAR,,1470,UUOXLPcAAAAJ,{'indices'},,Katy R Nicastro,,994,24,20,34,33,0,0
619351,"NOAA, Southwest Fisheries Science Center",,551,_d3ueroAAAAJ,{'indices'},,John Horne,,332,14,10,16,12,0,0
619352,"Rhodes University, South Africa",,11236,uNl9g6wAAAAJ,{'indices'},,Christopher McQuaid,,4215,56,31,218,146,0,0
619353,"Natural History Museum, London",,4726,0OyHbDcAAAAJ,{'indices'},,Suzanne Williams,,1850,41,25,67,57,0,0
619354,"Associate Professor, Aix-Marseille Université / MIO",,1765,0_Hr6jsAAAAJ,{'indices'},,Didier Aurelle,,1088,23,18,39,29,0,0
619355,"Professor of Biomedical Informatics, Yale University",,163943,YvjuUugAAAAJ,{'indices'},,Mark Gerstein,,67395,176,102,539,397,0,0
619356,"CNRS, Institut Pasteur",,20529,vzCeMqwAAAAJ,{'indices'},,Eduardo Rocha,,8514,70,47,144,122,0,0
619357,CEA/IG/Genoscope & CNRS UMR8030,,22182,LCODQGAAAAAJ,{'indices'},,Claudine MEDIGUE,,8027,67,49,134,112,0,0
619358,Stockholm University,,115590,saY_ivoAAAAJ,{'indices'},,Gunnar von Heijne,,31286,124,56,326,201,0,0
619359,"Professor of Ecology, Aarhus University",,27965,we7WLk8AAAAJ,{'indices'},,Jens-Christian Svenning,,18746,87,73,332,310,0,0
619360,"Royal Botanic Gardens, Kew",,8958,KYbhJxMAAAAJ,{'indices'},,Alexandre Antonelli,,6796,44,39,109,108,0,0
619361,professor University of Aalborg,,5476,SBUrfusAAAAJ,{'indices'},,cino pertoldi,,2600,36,22,116,58,0,0
619362,"Senior Lecturer in Biology, University of Sussex",,2559,tynIigYAAAAJ,{'indices'},,Christopher Sandom,,2354,19,18,25,24,0,0
619363,"Associate Professor, Aarhus University",,2598,1hh_5i0AAAAJ,{'indices'},,Peter Funch,,1039,28,19,46,24,0,0
619364,"Department of Biology, Santa Clara University",,5721,3u8CsXkAAAAJ,{'indices'},,Brody Sandel,,4776,39,38,76,72,0,0
619365,"professor of evolutionary biology, section of genetics, ecology and evolution, department of",,21425,BvNdfu0AAAAJ,{'indices'},,Volker Loeschcke,,6929,74,39,324,164,0,0
619366,"Department of Clinical Epidemiology, Aarhus University Hospital",,422,rLVI1lsAAAAJ,{'indices'},,Anders Kjærsgaard,,313,13,11,17,13,0,0
619367,Northern Arizona University,,5132,5I08jB8AAAAJ,{'indices'},,Christopher E Doughty,,4225,37,34,60,59,0,0
619368,University of Fribourg (Switzerland),,5177,X1jlzMoAAAAJ,{'indices'},,Daniele Silvestro,,4254,28,27,52,51,0,0
619369,"University of Miami, FL, USA, Universidade Estadual Paulista (UNESP), Brazil",,17745,8zr5fEMAAAAJ,{'indices'},,Mauro Galetti,,11422,65,46,191,154,0,0
619370,"Professor i zoologi, Københavns Universitet",,9453,ZkzN4OIAAAAJ,{'indices'},,Reinhardt Møbjerg Kristensen,,3670,46,26,147,87,0,0
619371,German Center of Integrative Biodiversity Research (iDiv),,1101,nFYwOacAAAAJ,{'indices'},,Alexander Zizka,,1064,17,17,20,20,0,0
619372,"Associate Professor of Quantitative Biodiversity Science, University of Amsterdam",,9803,GMdt6sEAAAAJ,{'indices'},,W. Daniel Kissling,,6247,41,38,78,74,0,0
619373,"PhD, University of Gothenburg",,298,UetMAWcAAAAJ,{'indices'},,Josué Anderson Rêgo Azevedo,,296,6,6,4,4,0,0
619374,"University of Gothenburg, Sweden",,2094,_p4DcHgAAAAJ,{'indices'},,Christine Bacon,,1707,24,22,41,34,0,0
619375,"IEU, University of Zurich",,2859,M41dOCcAAAAJ,{'indices'},,Dennis Hansen,,1568,26,20,38,33,0,0
619376,"Advanced Conservation Strategies, Cornell University",,7230,ob-QfDcAAAAJ,{'indices'},,Josh Donlan,,3275,41,30,70,54,0,0
619377,"Carlsberg Internationalisation postdoc, University of Leicester, Centre for Landscape and Climate",,423,J2Pgk0UAAAAJ,{'indices'},,Pil Birkefeldt Møller Pedersen,,392,6,6,5,5,0,0
619378,"Senior researcher in biology, Aarhus University",,3853,2N9qUJIAAAAJ,{'indices'},,Rasmus Ejrnæs,,2501,33,24,78,57,0,0
619379,"College of Animal Sciences, Northwest A&F University",,1181,PlPZBZgAAAAJ,{'indices'},,Xiaolong Wang,,1075,19,18,34,33,0,0
619380,University of Copenhagen/BGI,,25324,hcIDquMAAAAJ,{'indices'},,Guojie Zhang,,16623,70,66,124,122,0,0
619381,BGI-Shenzhen,,41136,xb2Vc8MAAAAJ,{'indices'},,Xu Xun,,31311,88,83,221,215,0,0
619382,Professor of Evolutionary Genomics at Life Sciences Institute of Zhejiang University,,3705,XwJHKgkAAAAJ,{'indices'},,Qi Zhou,,2713,23,20,28,25,0,0
619383,Beijing Genomics Institute,,2911,w5yNrJkAAAAJ,{'indices'},,Xie Min,,2021,12,12,12,12,0,0
619384,The Rockefeller University,,1290,AitwSuYAAAAJ,{'indices'},,Li Zhao,,937,14,14,16,15,0,0
619385,"Department of Biology, University of Pennsylvania",,1104,ufWWlMIAAAAJ,{'indices'},,Yun Ding,,677,12,11,12,11,0,0
619386,"Honorary Research Fellow, Insitute of Agriculture, The University of Western Australia",,11765,150abNgAAAAJ,{'indices'},,Brian Paul Dalrymple,,3972,44,22,97,44,0,0
619387,"Research Geneticist, USDA-ARS Animal Disease Res & Adj Faculty, Dept Vet Micro & Path, Wash State",,4603,3TBrXlMAAAAJ,{'indices'},,Stephen N. White,,1962,28,18,54,37,0,0
619388,AgResearch,,12360,dIS2tsQAAAAJ,{'indices'},,John McEwan,,5284,50,34,140,80,0,0
