Unnamed: 0,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
556685,Cardiovascular Endocrinology,,5130.0,rOyzkXAAAAAJ,{'indices'},error,Morag Young,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=jmkfNcMAAAAJ&citpid=3,1994.0,38,24,61,48,0,0
556686,RMIT University,,3306.0,zqQeRYcAAAAJ,{'indices'},thyroid hormones|transthyretin|neural stem cells|evolution of protein structure and function|transthyretin amyloid,Samantha J. Richardson,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=zqQeRYcAAAAJ&citpid=2,936.0,36,16,60,31,0,0
556687,"Mechanical Engineering, National Chiao Tung University",,570.0,gZ44feUAAAAJ,{'indices'},microfluidic system|robotic manipulation|robotic grasping,Chia-Hung Dylan Tsai,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=zqQeRYcAAAAJ&citpid=2,402.0,13,11,14,11,0,0
556688,The University of Tokyo,,15027.0,AJJ6rkMAAAAJ,{'indices'},Robotics|MEMS|Nanomanipulation|Biorobotics|Lab-on-a-chip,Fumihito Arai,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=AJJ6rkMAAAAJ&citpid=2,3951.0,58,27,340,114,0,0
556689,Kyushu University,,1615.0,IrfwU_0AAAAJ,{'indices'},Micro/Nano robotics|MEMS|microTAS|Single cell analysis,Shinya Sakuma,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=IrfwU_0AAAAJ&citpid=1,1157.0,21,17,40,30,0,0
556690,SCK-CEN,,3875.0,Yt51RRUAAAAJ,{'indices'},radiobiology,Sarah Baatout,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Yt51RRUAAAAJ&citpid=1,2226.0,35,28,89,66,0,0
556691,professor cell biology,,3421.0,LBkV8jcAAAAJ,{'indices'},cell biology microscopy,Patrick Van oostveldt,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Yt51RRUAAAAJ&citpid=1,1135.0,29,18,61,35,0,0
556692,Confocal.nl BV,,7796.0,aX6etFgAAAAJ,{'indices'},Microscopy,Erik Manders,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=aX6etFgAAAAJ&citpid=1,2817.0,37,23,62,43,0,0
556693,Research Fellow Auckland University,,698.0,jcU0oQEAAAAJ,{'indices'},Parkinson|Huntington|tunneling nanotubes|olfactory bulb|neurodegenerative diseases,Birger Dieriks,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=jcU0oQEAAAAJ&citpid=1,471.0,13,10,14,11,0,0
556694,Ghent University,,277.0,EW8oBEwAAAAJ,{'indices'},ageing|laminopathies|microscopy|image analysis|genome editing & bio-informatics,Tom Sieprath,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=jcU0oQEAAAAJ&citpid=1,246.0,7,7,6,6,0,0
556695,UCB Biopharma,,194.0,jtTOdcsAAAAJ,{'indices'},3D Fluorescence Microscopy|Functional Imaging|Image Analysis|Alzheimer's Disease,Jan Detrez,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=jtTOdcsAAAAJ&citpid=4,194.0,6,6,6,6,0,0
556696,University of Antwerp,,204.0,YW5h2hAAAAAJ,{'indices'},neuroscience|microscopy,Peter Verstraelen,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=YW5h2hAAAAAJ&citpid=1,191.0,7,7,7,7,0,0
556697,"Assistant Professor, Maastricht University",,6816.0,eZi8Uj4AAAAJ,{'indices'},cell biology|nuclear lamins|lung cancer,Jos Broers,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=YW5h2hAAAAAJ&citpid=1,1778.0,44,26,80,45,0,0
556698,"Full Professor, Cell biology & HIstology, University of Antwerp",,13504.0,nYG6yKcAAAAJ,{'indices'},autononomic nervous system|neuro-immunology|gastrointestinal,Jean-Pierre Timmermans,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=nYG6yKcAAAAJ&citpid=3,4401.0,61,32,271,136,0,0
556699,Universiteit van Gent,,215.0,93hAiUoAAAAJ,{'indices'},cel biologie|laminopathieën,Tobias Corne,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=nYG6yKcAAAAJ&citpid=3,210.0,7,7,5,5,0,0
556700,"Amsterdam UMC location AMC, University of Amsterdam",,2122.0,UbEK4tcAAAAJ,{'indices'},Microscopy,R.A. Hoebe,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=UbEK4tcAAAAJ&citpid=2,980.0,22,17,31,23,0,0
556701,Gewoon Hoogleraar Universiteit Gent,,20699.0,-dmvbTwAAAAJ,{'indices'},plant lectins|glycobiology|ribosome-inactivating proteins|plant signaling,Els Van Damme,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=-dmvbTwAAAAJ&citpid=2,5459.0,73,32,302,167,0,0
556702,PXL Hogeschool,,498.0,rivG0NEAAAAJ,{'indices'},Celbiologie|celmechanica|laminopathieën,Frederik Houben,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=rivG0NEAAAAJ&citpid=2,244.0,5,5,5,5,0,0
556703,"Hoogleraar, Universiteit Gent",,12730.0,EQjh1TsAAAAJ,{'indices'},biofotonica|geneesmiddeltoediening|microscopie|biofysica|nanogeneeskunde,Kevin Braeckmans,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=rivG0NEAAAAJ&citpid=2,7487.0,62,45,176,152,0,0
556704,"Professor, Ghent University",,27281.0,jy1_TiIAAAAJ,{'indices'},insects|agricluture|physiology|biocontrol|biotechnology,Guy Smagghe,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=jy1_TiIAAAAJ&citpid=2,15808.0,72,52,453,342,0,0
556705,"Hoogleraar, Universiteit Gent",,12955.0,_CIX-QIAAAAJ,{'indices'},vlees|dierlijke productie|veeteelt|diervoeding|diergenetica,Stefaan De Smet,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=_CIX-QIAAAAJ&citpid=1,6578.0,61,41,199,161,0,0
556706,,,886.0,n1fOo8wAAAAJ,{'indices'},error,Marjan Moreels,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=_CIX-QIAAAAJ&citpid=1,385.0,15,13,17,14,0,0
556707,Hoogleraar,,27631.0,-oGPMwMAAAAJ,{'indices'},drug delivery,Stefaan De Smedt,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=-oGPMwMAAAAJ&citpid=1,12576.0,89,59,312,249,0,0
556708,"Associate Professor, BIG N2N, CRIG, FBW - Ghent University",,4915.0,OrDlWKsAAAAJ,{'indices'},Aging|Allele-specific expression|Telomeres|Omics data analysis,Tim De Meyer,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=OrDlWKsAAAAJ&citpid=2,3213.0,39,33,69,59,0,0
556709,"Senior Full Professor, Ghent University, Belgium",,24689.0,mj37jM8AAAAJ,{'indices'},Proteomics|Protease biology|Protein modifications,Kris Gevaert,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=mj37jM8AAAAJ&citpid=2,11659.0,82,60,309,236,0,0
556710,University of Florida,,3858.0,cuRERDcAAAAJ,{'indices'},Orthopaedic Research|Osteoarthritis|Degenerative Disc Disease|Temporomandibular Joint Disorders,Kyle D Allen,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=cuRERDcAAAAJ&citpid=2,1375.0,20,17,32,26,0,0
556711,"University of Florida, Departments of Biomedical Engineering and Materials Science and Engineering",,21946.0,dQvJ_XgAAAAJ,{'indices'},magnetic nanoparticles|biomaterials|magnetism|regenerative medicine|nanomedicine,Jon Dobson,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=dQvJ_XgAAAAJ&citpid=3,8403.0,61,39,138,100,0,0
556712,"Professor of Genetics and Biochemistry & Molecular Biology, University of Georgia",,5359.0,krAhswMAAAAJ,{'indices'},NMR|metabolomics|natural products,Arthur S. Edison,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=krAhswMAAAAJ&citpid=2,2702.0,41,25,89,53,0,0
556713,University of Florida,,39.0,_h1YepkAAAAJ,{'indices'},Osteoarthritis|Biomarkers|Magnetic Particles,Yash Y. Shah,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=krAhswMAAAAJ&citpid=2,39.0,3,3,1,1,0,0
556714,University of Florida College of Dentistry,,3290.0,jz0ObB4AAAAJ,{'indices'},osteoclasts|V-ATPase|bone|exosomes|extracellular vesicles,L. Shannon Holliday,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=jz0ObB4AAAAJ&citpid=16,980.0,31,18,56,34,0,0
556715,"Professor, University of Florida",,4004.0,zy_Rb04AAAAJ,{'indices'},magnetics|microsystems|energy harvesting|wireless power|powerMEMS,David P. Arnold,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=zy_Rb04AAAAJ&citpid=1,1820.0,32,20,87,42,0,0
556716,"Professor, Department of Medicine, Atrium Health; Associate Professor, Department of Family Medicine",,2879.0,fI8dWloAAAAJ,{'indices'},asthma|chronic disease|diabetes|prevention|shared decision making,Hazel Tapp,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=fI8dWloAAAAJ&citpid=2,1173.0,28,21,43,32,0,0
556717,"Enerbee, Grenoble, France",,373.0,DoORSvgAAAAJ,{'indices'},Ferromagnetics|ferroelectrics|energy harvesting,GARRAUD Alexandra,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=DoORSvgAAAAJ&citpid=3,262.0,12,10,15,12,0,0
556718,University of Florida and EnCor Biotechnology Inc.,,11249.0,PI4rZvsAAAAJ,{'indices'},Neuroscience|Neurodegeneration|Biomarkers|Neurofilaments.,Gerry Shaw,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=DoORSvgAAAAJ&citpid=3,2542.0,55,23,111,52,0,0
556719,"Assistant Professor. Mechanical and Aerospace Engineering. University of California, Irvine.",,195.0,qpeJKSYAAAAJ,{'indices'},Microrobots|magnetics|nanoparticles|microfluidics|MEMS,Camilo Velez Cuervo,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=qpeJKSYAAAAJ&citpid=3,154.0,8,8,7,6,0,0
556720,Emory University,,155.0,en06aEcAAAAJ,{'indices'},Orthopaedics|Neuroscience|Biomechanics|Automated Analytics|Noninvasive Monitoring,Heidi Kloefkorn,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=en06aEcAAAAJ&citpid=3,150.0,7,7,6,6,0,0
556721,Research Engineer at CEA-LETI (Alternative Energies and Atomic Energy Commission),,369.0,HndRwIwAAAAJ,{'indices'},Wireless Power Transfer|Magnetism|MEMS/Sensors|Bio-applications|Instrumentation Design,Nicolas Garraud,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=HndRwIwAAAAJ&citpid=1,294.0,10,8,12,7,0,0
556722,Department of Chemical Engineering and J. Crayton Pruitt Family Department of Biomedical Engineering,,6037.0,m63FWH4AAAAJ,{'indices'},nanotechnology|nanomedicine|magnetic nanoparticles|ferrofluids,Carlos Rinaldi,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=m63FWH4AAAAJ&citpid=2,3701.0,44,31,113,90,0,0
556723,PhD University of Florida,,299.0,8S_aLIcAAAAJ,{'indices'},nanotechnology|magnetism|polymer viscosity,Lorena Maldonado Camargo,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=m63FWH4AAAAJ&citpid=2,294.0,9,9,8,8,0,0
556724,University of Florida,,131.0,lO3zVA0AAAAJ,{'indices'},,Lakes EH,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=lO3zVA0AAAAJ&citpid=1,131.0,7,7,5,5,0,0
556725,"University of Florida, Biomedical Engineering",,3496.0,gQiXt_wAAAAJ,{'indices'},,Blanka Sharma,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=gQiXt_wAAAAJ&citpid=1,1279.0,22,18,28,26,0,0
556726,J. Crayton Pruitt Family Department of Biomedical Engineering - University of Florida,,1104.0,6RlMVVsAAAAJ,{'indices'},self-assembly|lectin-glycan interactions|protein engineering|molecular recognition,Gregory A. Hudalla,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=6RlMVVsAAAAJ&citpid=3,703.0,15,15,20,20,0,0
556727,Assistant Professor of Biology,,89.0,A9Ib0B8AAAAJ,{'indices'},Parasitology,Entsar J. Saheb,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=A9Ib0B8AAAAJ&citpid=2,75.0,6,5,2,1,0,0
556728,"Professor, McMaster University",,5241.0,E-6bRBwAAAAJ,{'indices'},Cancer Biology|Cadherin-Catenin mediated Cell adhesion and Signaling|POZ Transcription Factors|Wnt signaling|Triple negative,Juliet Daniel,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=A9Ib0B8AAAAJ&citpid=2,1045.0,30,20,41,32,0,0
556729,University of Chicago,,28023.0,y2-3xzQAAAAJ,{'indices'},Membrane biochemistry,Theodore L. Steck,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=y2-3xzQAAAAJ&citpid=2,1705.0,70,21,140,41,0,0
556730,Human Genetics Program,,26596.0,z3sAFHMAAAAJ,{'indices'},,Hudson Freeze,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=gQiXt_wAAAAJ&citpid=1,10046.0,76,44,280,157,0,0
556731,"Global R&D  Head, EL Digital Platform, Electrification Business",,1412.0,ziFSN_8AAAAJ,{'indices'},Software Systems|Modeling and Simulation|IoT|Cloud|Distributed Control Systems,Srini Ramaswamy,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ziFSN_8AAAAJ&citpid=7,498.0,30,14,35,20,0,0
556732,University of Connecticut,,6198.0,B6pgb8sAAAAJ,{'indices'},Cell Biology,David Knecht,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ziFSN_8AAAAJ&citpid=7,1163.0,44,19,81,36,0,0
556733,"Duke University, National Institutes of Health, University of Chicago, American Gastroenterological",,1029.0,4PrAEX0AAAAJ,{'indices'},biotechnology|cell biology|cancer reserach|gastroenterology and hepatology|molecular genetics,Kris Novak,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=4PrAEX0AAAAJ&citpid=1,123.0,16,6,19,2,0,0
556734,University of Puerto Rico School of Medicine,,2998.0,sJ-1Hk4AAAAJ,{'indices'},breast cancer metastasis actin Rac PAK,Suranganie Dharmawardhane,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=4PrAEX0AAAAJ&citpid=1,935.0,26,18,36,25,0,0
556735,"Professor of Biology, Texas A&M University",,9278.0,z1YBrC4AAAAJ,{'indices'},fibrosis|Dictyostelium|cell density sensing,Richard Gomer,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=z1YBrC4AAAAJ&citpid=1,2309.0,50,24,143,62,0,0
556736,自然科学研究機構,,8370.0,xmJjaVwAAAAJ,{'indices'},神経科学,Shin-ichi Higashijima,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=z1YBrC4AAAAJ&citpid=1,3140.0,52,35,67,60,0,0
556737,"Department of Psychiatry, Nagoya University",,22181.0,l6kUm3QAAAAJ,{'indices'},,Norio Ozaki,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=gQiXt_wAAAAJ&citpid=1,9631.0,73,40,398,232,0,0
556738,"Resercher, CNRS",,1362.0,NMEyXXkAAAAJ,{'indices'},Genetics|Development,Anne Laurencon-Loviton,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=z1YBrC4AAAAJ&citpid=1,328.0,14,10,16,10,0,0
556739,"Nagoya University, Brain and Mind Research Center",,1856.0,qNG1q0wAAAAJ,{'indices'},Developmental Disorder|Molecular biology,Daisuke Mori,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=qNG1q0wAAAAJ&citpid=6,966.0,18,18,28,28,0,0
556740,Nagoya University,,380.0,H2y4EX4AAAAJ,{'indices'},Genetics|Psychiatry,Kanako Ishizuka,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=qNG1q0wAAAAJ&citpid=6,373.0,11,11,11,11,0,0
556741,"Principal Research Support Specialist, Stony Brook University",,410.0,DWL3uDUAAAAJ,{'indices'},molecular biology|retina|neurobiology,Diane Henry-Vanisko,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=DWL3uDUAAAAJ&citpid=1,92.0,13,5,15,3,0,0
556742,Keio University,,71557.0,tKPHtIIAAAAJ,{'indices'},stem cell biology|neuroscience,Hideyuki Okano,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=tKPHtIIAAAAJ&citpid=1,25800.0,136,74,726,529,0,0
556743,Osaka University,,16559.0,8tfXKQkAAAAJ,{'indices'},psychiatry,Ryota Hashimoto,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=8tfXKQkAAAAJ&citpid=1,8972.0,66,46,245,185,0,0
556744,"Professor, Soochow University",,3217.0,zGxmNdIAAAAJ,{'indices'},stimuli-responsive polymers|biointerfaces|multifunctional surfaces,Qian Yu (于谦),https://scholar.googleusercontent.com/citations?view_op=view_photo&user=zGxmNdIAAAAJ&citpid=5,2516.0,32,28,65,57,0,0
556745,Associate professor in Soochow University,,1609.0,gSyeH9QAAAAJ,{'indices'},bioactive surfaces,Zhang Yanxia (张燕霞),https://scholar.googleusercontent.com/citations?view_op=view_photo&user=gSyeH9QAAAAJ&citpid=2,943.0,20,15,26,24,0,0
556746,Soochow University,,1145.0,1DDhGowAAAAJ,{'indices'},生物医用高分子；表面改性；蛋白质吸附；细胞作用,Xiaoli Liu,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=1DDhGowAAAAJ&citpid=5,695.0,19,16,28,22,0,0
556747,"Professor of Energy and Power Engineering, Huazhong University of Science and Technology",,17836.0,rLiK2VIAAAAJ,{'indices'},Heat Transfer|Thermal Sciences|Nanoscale Heat Transfer|Phase-Change Heat Transfer|Electronics Cooling,Ronggui Yang 杨荣贵,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=rLiK2VIAAAAJ&citpid=15,11732.0,66,53,174,157,0,0
556748,MIT,,1586.0,HJpS2PEAAAAJ,{'indices'},Heat Transfer|Thermal Conductivity|Phonon Transport,Xin Qian (錢鑫),https://scholar.googleusercontent.com/citations?view_op=view_photo&user=HJpS2PEAAAAJ&citpid=16,1581.0,17,17,21,21,0,0
556749,"Associate Professor, China University of Mining and Technology",,1076.0,dXEfqPwAAAAJ,{'indices'},Thermophysics|Thermal sciences,Congliang Huang (黄丛亮),https://scholar.googleusercontent.com/citations?view_op=view_photo&user=dXEfqPwAAAAJ&citpid=10,1015.0,16,14,27,23,0,0
556750,The University of Akron,,8716.0,BjqqgnUAAAAJ,{'indices'},Intelligent Composites Lab,Jiahua Zhu,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=BjqqgnUAAAAJ&citpid=2,5634.0,50,44,124,114,0,0
556751,Northwestern Polytechnical University,,9924.0,jzCkeowAAAAJ,{'indices'},功能高分子材料,Junwei Gu,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=jzCkeowAAAAJ&citpid=1,8844.0,59,58,147,133,0,0
556752,"Professor of Polymer Science, Northwestern Polytechnical University",,8480.0,j22fmLYAAAAJ,{'indices'},Hyperbranched Polymers|Polymer-derived Ceramics|Dielectric Materials|Biomaterials,Jie Kong (孔杰),https://scholar.googleusercontent.com/citations?view_op=view_photo&user=j22fmLYAAAAJ&citpid=8,7002.0,53,49,157,133,0,0
556753,Northwestern Polytechnical University,,2279.0,1BG9j-0AAAAJ,{'indices'},功能高分子材料,Yongqiang Guo,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=1BG9j-0AAAAJ&citpid=3,2278.0,23,23,25,25,0,0
556754,Northwestern Polytechnical University,,863.0,nXcmVckAAAAJ,{'indices'},Materials Science,Tengbo Ma,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=1BG9j-0AAAAJ&citpid=3,862.0,7,7,7,7,0,0
556755,Northwestern Polytechnical University,,2524.0,LVRNBfkAAAAJ,{'indices'},Functional polymer materials,Chaobo Liang（梁超博）,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=LVRNBfkAAAAJ&citpid=1,2522.0,26,26,28,28,0,0
556756,"Shahreza Branch, Islamic Azad University, Shahreza, Iran",,160.0,sic9CMAAAAAJ,{'indices'},,Mohammad  Hassan Vakili,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=gQiXt_wAAAAJ&citpid=1,94.0,5,5,4,4,0,0
556757,"Shiraz University of Medical Sciences, Shiraz, Iran",,116.0,L63puRMAAAAJ,{'indices'},Viral Hepatitis|microRNAs|Comparative Biomedical Sciences,Javad Moayedi,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=LVRNBfkAAAAJ&citpid=1,116.0,7,7,4,4,0,0
556758,Assistant Professor of Histology (Division Regenerative Medicine and Tissue Engineering ),,273.0,SWX5dGIAAAAJ,{'indices'},Histology|Tissue Engineering & Regenerative Medicine|Stem cell|Molecular Biology,Seyedeh-sara hashemi,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=SWX5dGIAAAAJ&citpid=1,261.0,9,9,8,8,0,0
556759,"Founder of Stem Cell Technol Res Center, Shiraz University of Medical Sciences",,5381.0,Q2FUgH8AAAAJ,{'indices'},Regenerative Medicine/Stem Cell Biology,Davood Mehrabani,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Q2FUgH8AAAAJ&citpid=7,3367.0,39,28,163,124,0,0
556760,Assistant Professor of Biomaterial Engineering,,375.0,3ARWfvAAAAAJ,{'indices'},Tissue Engineering|Drug Delivery Systems|Biomaterials Surface Modification|Nanomaterials|Nanocomposite,Rouhollah Mehdinavaz aghdam,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=3ARWfvAAAAAJ&citpid=3,325.0,12,12,13,12,0,0
556761,"Department of Comparative Biomedical Sciences, School of Advanced Medical Sciences and Technologies",,1015.0,zxkQ-ycAAAAJ,{'indices'},Comparative Pathology|In-vivo studies|Toxicologic Pathology|Pathoparasitology|Surgical Pathology,Amin Derakhshanfar,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=zxkQ-ycAAAAJ&citpid=5,572.0,16,13,30,19,0,0
556762,"Shahreza Branch, Islamic Azad University",,491.0,c0DBvs8AAAAJ,{'indices'},Polymer Blends and Nanocomposites,Dr. Hassan Ebadi-Dehaghani,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=c0DBvs8AAAAJ&citpid=2,405.0,11,11,13,12,0,0
556763,Hormozgan University of Medical Sciences,,1533.0,uqgiE_AAAAAJ,{'indices'},Medicine|Epidemiology|Biostatistics|Health,Shahram Zare,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=c0DBvs8AAAAJ&citpid=2,832.0,21,16,37,26,0,0
556764,"Histoloji ve Embriyoloji Profesörü, Yüzüncü Yıl Üniversitesi",,519.0,tM8wWwgAAAAJ,{'indices'},,Mecit Yörük,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=tM8wWwgAAAAJ&citpid=2,229.0,14,9,18,7,0,0
556765,BURDUR MEHMET AKİF ERSOY ÜNİVERSİTESİ,,133.0,mn3gbVUAAAAJ,{'indices'},Reprodüksiyon|suni tohumlama|embriyo|sperm|senkronizasyon,Barış Atalay USLU,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=mn3gbVUAAAAJ&citpid=1,81.0,7,6,4,2,0,0
556766,"Professor of Physiology, Dokuz Eylul University, Medical Faculty.",,2575.0,DlTBFVAAAAAJ,{'indices'},Neuroscience|Metabolism Learning and memory|Empathy|Anxiety&Depression,Nazan Uysal,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=DlTBFVAAAAAJ&citpid=3,1083.0,30,19,45,33,0,0
556767,Koc University School of Medicine,,7103.0,C65nvJEAAAAJ,{'indices'},obstetrics and gynecology,Bulent Urman,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=DlTBFVAAAAAJ&citpid=3,2071.0,48,23,122,60,0,0
556768,Koç University School of Medicine,,3234.0,9jHpTlkAAAAJ,{'indices'},Reproductive Endocrinology|Assisted Reproduction|Molecular Endocrinology,Ozgur Oktem,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=9jHpTlkAAAAJ&citpid=2,1367.0,27,19,48,33,0,0
556769,Al-Farabi Kazakh National University,,90.0,nAlp6cQAAAAJ,{'indices'},microbiology|cell|biology,Ramza Berzhanova,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=9jHpTlkAAAAJ&citpid=2,83.0,3,3,2,2,0,0
556770,"Professor of Physiology of Shahid Bahonar University of kerman,kerman Iran",,1289.0,cDy-2P8AAAAJ,{'indices'},Neurophysiology|learning and behaviour,Mehdi Abbasnejad,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=9jHpTlkAAAAJ&citpid=2,803.0,21,15,36,27,0,0
