id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations
14000,"A comprehensive introduction to Support Vector Machines and related kernel methods. In the 1990s, a new type of learning algorithm was developed, based on results from statistical learning theory: the Support Vector Machine (SVM). This gave rise to a new class of theoretically elegant learning machines that use a central concept of SVMs---kernels--for a number of learning tasks. Kernel machines provide a modular framework that can be adapted to different tasks and domains by the choice of the kernel function and the base algorithm. They are replacing neural networks in a variety of fields, including engineering, information retrieval, and bioinformatics. Learning with Kernels provides an introduction to SVMs and related kernel methods. Although the book begins with the basics, it also includes the latest research. It provides all of the concepts necessary to enable a reader equipped with some basic mathematical knowledge to enter the world of machine learning using theoretically well-founded yet easy-to-use kernel algorithms and to understand and apply the powerful algorithms that have been developed over the last few years.",Bernhard Schölkopf and Alexander J. Smola,19731,3391028632449519147,,,,MIT press,"Learning with kernels: support vector machines, regularization, optimization, and beyond",http://books.google.com/books?hl=en&lr=&id=y8ORL3DWt4sC&oi=fnd&pg=PR13&dq=info:Kw5VJJNaDy8J:scholar.google.com&ots=bMsX7xO4GB&sig=pLb3dsnH5pD8Z6UueDAcSGHlhO0,,2002,/scholar?cites=3391028632449519147,DZ-fHPgAAAAJ:HIFyuExEbWQC
14001,"In this tutorial we give an overview of the basic ideas underlying Support Vector (SV) machines for function estimation. Furthermore, we include a summary of currently used algorithms for training SV machines, covering both the quadratic (or convex) programming part and advanced methods for dealing with large datasets. Finally, we mention some modifications and extensions that have been applied to the standard SV algorithm, and discuss the aspect of regularization from a SV perspective.",Alex J Smola and Bernhard Schölkopf,10612,12887921014177981629,Statistics and computing,3,199-222,Kluwer Academic Publishers,A tutorial on support vector regression,https://link.springer.com/article/10.1023/B:STCO.0000035301.49549.88,14,2004,/scholar?cites=12887921014177981629,DZ-fHPgAAAAJ:mNrWkgRL2YcC
14002,"A new method for performing a nonlinear form of principal component analysis is proposed. By the use of integral operator kernel functions, one can efficiently compute principal components in high-dimensional feature spaces, related to input space by some nonlinear map—for instance, the space of all possible five-pixel products in 16 × 16 images. We give the derivation of the method and present experimental results on polynomial feature extraction for pattern recognition.",Bernhard Schölkopf and Alexander Smola and Klaus-Robert Müller,9114,9700976993142487787,Neural computation,5,1299-1319,MIT Press,Nonlinear component analysis as a kernel eigenvalue problem,https://www.mitpressjournals.org/doi/abs/10.1162/089976698300017467,10,1998,/scholar?cites=9700976993142487787,DZ-fHPgAAAAJ:4vMrXwiscB8C
14003,,Olivier Chapelle and Bernhard Schölkopf and Alexander Zien,5518,16758580020291664053,,,,MIT Press,Semi-supervised learning,http://scholar.google.com/scholar?cluster=17990066851581961929&hl=en&oi=scholarr,,2006,/scholar?cites=16758580020291664053,DZ-fHPgAAAAJ:njNX1Zl8qLMC
14004,This book addresses some theoretical aspects of semisupervised learning (SSL). The book is organized as a collection of different contributions of authors who are experts on this topic. The objectives of this book are to present a large overview of the SSL methods and to classify these methods into four classes that correspond to the first four main parts of the book (this would include generative models; low-density separation methods; graph-based methods; and algorithms). The last two parts are devoted to applications and perspectives of SSL. The book responds to its major objectives and could serve as a basis for an intermediate level graduate course on SSL. It may also serve as a useful self study and reference source for practicing engineers.,Olivier Chapelle and Bernhard Scholkopf and Alexander Zien,5496,16758580020291664053,IEEE Transactions on Neural Networks,3,542-542,IEEE,"Semi-Supervised Learning (Chapelle, O. et al., Eds.; 2006) [Book reviews]",https://ieeexplore.ieee.org/abstract/document/4787647/,20,2009,/scholar?cites=16758580020291664053,DZ-fHPgAAAAJ:Dg-NvihI0yoC
14005,This book addresses some theoretical aspects of semisupervised learning (SSL). The book is organized as a collection of different contributions of authors who are experts on this topic. The objectives of this book are to present a large overview of the SSL methods and to classify these methods into four classes that correspond to the first four main parts of the book (this would include generative models; low-density separation methods; graph-based methods; and algorithms). The last two parts are devoted to applications and perspectives of SSL. The book responds to its major objectives and could serve as a basis for an intermediate level graduate course on SSL. It may also serve as a useful self study and reference source for practicing engineers.,Olivier Chapelle and Bernhard Scholkopf and Alexander Zien,5496,16758580020291664053,IEEE Transactions on Neural Networks,3,542-542,IEEE,"Semi-Supervised Learning (Chapelle, O. et al., Eds.; 2006) [Book reviews]",https://ieeexplore.ieee.org/abstract/document/4787647/,20,2009,/scholar?cites=16758580020291664053,DZ-fHPgAAAAJ:dz48QCY6SmAC
14006,"Suppose you are given some data set drawn from an underlying probability distribution P and you want to estimate a “simple” subset S of input space such that the probability that a test point drawn from P lies outside of S equals some a priori specified value between 0 and 1.We propose a method to approach this problem by trying to estimate a function f that is positive on S and negative on the complement. The functional form of f is given by a kernel expansion in terms of a potentially small subset of the training data; it is regularized by controlling the length of the weight vector in an associated feature space. The expansion coefficients are found by solving a quadratic programming problem, which we do by carrying out sequential optimization over pairs of input patterns. We also provide a theoretical analysis of the statistical performance of our algorithm.The algorithm is a natural extension of the support vector …",B Scholkopf and John C Platt and John Shawe-Taylor and Alex J Smola and Robert C Williamson,5030,2150063179952253227,,,,,Estimating the support of a high-dimensional distribution,https://www.mitpressjournals.org/doi/abs/10.1162/089976601750264965,,1999,/scholar?cites=2150063179952253227,DZ-fHPgAAAAJ:ftAh3kAbccMC
14007,"Suppose you are given some data set drawn from an underlying probability distribution P and you want to estimate a “simple” subset S of input space such that the probability that a test point drawn from P lies outside of S equals some a priori specified value between 0 and 1.We propose a method to approach this problem by trying to estimate a function f that is positive on S and negative on the complement. The functional form of f is given by a kernel expansion in terms of a potentially small subset of the training data; it is regularized by controlling the length of the weight vector in an associated feature space. The expansion coefficients are found by solving a quadratic programming problem, which we do by carrying out sequential optimization over pairs of input patterns. We also provide a theoretical analysis of the statistical performance of our algorithm.The algorithm is a natural extension of the support vector …",Bernhard Schölkopf and John C Platt and John Shawe-Taylor and Alex J Smola and Robert C Williamson,5014,2150063179952253227,Neural computation,7,1443-1471,MIT Press,Estimating the support of a high-dimensional distribution,https://www.mitpressjournals.org/doi/abs/10.1162/089976601750264965,13,2001,/scholar?cites=2150063179952253227,DZ-fHPgAAAAJ:cWzG1nlazyYC
14008,"This paper provides an introduction to support vector machines, kernel Fisher discriminant analysis, and kernel principal component analysis, as examples for successful kernel-based learning methods. We first give a short background about Vapnik-Chervonenkis theory and kernel feature spaces and then proceed to kernel based learning in supervised and unsupervised scenarios including practical and algorithmic considerations. We illustrate the usefulness of kernel algorithms by discussing applications such as optical character recognition and DNA analysis.",K-R Muller and Sebastian Mika and Gunnar Ratsch and Koji Tsuda and Bernhard Scholkopf,4377,9190225381421992912,IEEE Transactions on Neural Networks,2,181-201,IEEE,An introduction to kernel-based learning algorithms,https://ieeexplore.ieee.org/abstract/document/914517/,12,2001,/scholar?cites=9190225381421992912,DZ-fHPgAAAAJ:-mN3Mh-tlDkC
14009,"We consider the general problem of learning from labeled and unlabeled data, which is often called semi-supervised learning or transductive inference. A principled approach to semi-supervised learning is to design a classifying function which is sufficiently smooth with respect to the intrinsic structure collectively revealed by known labeled and unlabeled points. We present a simple algorithm to obtain such a smooth solution. Our method yields encouraging experimental results on a number of classification problems and demonstrates effective use of unlabeled data.",Dengyong Zhou and Olivier Bousquet and Thomas Lal and Jason Weston and Bernhard Schölkopf,4077,17365098896282161457,Advances in neural information processing systems,,321-328,,Learning with local and global consistency,https://proceedings.neurips.cc/paper/2003/file/87682805257e619d49b8e0dfdc14affa-Paper.pdf,16,2003,/scholar?cites=17365098896282161457,DZ-fHPgAAAAJ:bKqednn6t2AC
