id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations
15000,"Equations to estimate glomerular filtration rate (GFR) are routinely used to assess kidney function. Current equations have limited precision and systematically underestimate measured GFR at higher values.To develop a new estimating equation for GFR: the Chronic Kidney Disease Epidemiology Collaboration (CKD-EPI) equation.Cross-sectional analysis with separate pooled data sets for equation development and validation and a representative sample of the U.S. population for prevalence estimates.Research studies and clinical populations (“studies”) with measured GFR and NHANES (National Health and Nutrition Examination Survey), 1999 to 2006.8254 participants in 10 studies (equation development data set …",Andrew S Levey and Lesley A Stevens and Christopher H Schmid and Yaping Zhang and Alejandro F Castro III and Harold I Feldman and John W Kusek and Paul Eggers and Frederick Van Lente and Tom Greene and Josef Coresh,15184,7134367404967651667,Annals of internal medicine,9,604-612,American College of Physicians,A new equation to estimate glomerular filtration rate,https://www.acpjournals.org/doi/abs/10.7326/0003-4819-150-9-200905050-00006,150,2009,/scholar?cites=7134367404967651667,wa656rsAAAAJ:6E5OHDUOeTQC
15001,"We present the results of a search for the top quark in 19.3 pb− 1 of pp collisions at√ s= 1.8 TeV. The data were collected at the Fermilab Tevatron collider using the Collider Detector at Fermilab (CDF). The search includes standard model tt decays to final states eeνν, eμνν, and μμνν as well as e+ ν+ jets or μ+ ν+ jets. In the (e, μ)+ ν+ jets channel we search for b quarks from t decays via secondary vertex identification and via semileptonic decays of the b and cascade c quarks. In the dilepton final states we find two events with a background of 0. 56− 0.13+ 0.25 events. In the e, μ+ ν+ jets channel with a b identified via a secondary vertex, we find six events with a background of 2.3±0.3. With a b identified via a semileptonic decay, we find seven events with a background of 3.1±0.3. The secondary vertex and semileptonic-decay samples have three events in common. The probability that the observed yield is consistent …",F Abe and MG Albrow and SR Amendolia and D Amidei and J Antos and C Anway-Wiese and G Apollinari and H Areti and P Auchincloss and M Austern and F Azfar and P Azzi and N Bacchetta and W Badgett and MW Bailey and J Bao and P De Barbaro and A Barbaro-Galtieri and VE Barnes and BA Barnett and P Bartalini and G Bauer and T Baumann and F Bedeschi and S Behrends and S Belforte and G Bellettini and J Bellinger and D Benjamin and J Benlloch and J Bensinger and D Benton and A Beretvas and JP Berge and S Bertolucci and A Bhatti and K Biery and M Binkley and F Bird and D Bisello and RE Blair and C Blocker and A Bodek and V Bolognesi and D Bortoletto and C Boswell and T Boulos and G Brandenburg and E Buckley-Geer and HS Budd and K Burkett and G Busetto and A Byon-Wagner and KL Byrum and C Campagnari and M Campbell and A Caner and W Carithers and D Carlsmith and A Castro and Y Cen and F Cervelli and J Chapman and M-T Cheng and G Chiarelli and T Chikamatsu and S Cihangir and AG Clark and M Cobal and M Contreras and J Conway and J Cooper and M Cordelli and DP Coupal and D Crane and JD Cunningham and T Daniels and F DeJongh and S Delchamps and S Dell’Agnello and MAURO Dell’Orso and L Demortier and B Denby and M Deninno and PF Derwent and T Devlin and M Dickson and SIMONE Donati and RB Drucker and A Dunn and K Einsweiler and JE Elias and R Ely and E Engels Jr and S Eno and D Errede and S Errede and Q Fan and B Farhat and I Fiori and B Flaugher and GW Foster and M Franklin and M Frautschi and J Freeman and J Friedman and H Frisch and A Fry and TA Fuess and Y Fukui and S Funaki and G Gagliardi and S Galeotti and M Gallinaro and AF Garfinkel and S Geer and DW Gerdes and P Giannetti and N Giokaris and P Giromini and L Gladney and D Glenzinski and M Gold and J Gonzalez and A Gordon and AT Goshaw and K Goulianos and H Grassmann and A Grewal and G Grieco and L Groer and C Grosso-Pilcher and C Haber and SR Hahn and R Hamilton and R Handler and RM Hans and K Hara and B Harral and RM Harris and SA Hauger and J Hauser and C Hawk and J Heinrich and D Hennessy and R Hollebeek and L Holloway and A Hölscher and S Hong and G Houk,2290,13014858460559140211,Physical Review D,5,2966,American Physical Society,Evidence for top quark production in p¯p collisions at √s =1.8 TeV,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.50.2966,50,1994,/scholar?cites=13014858460559140211,wa656rsAAAAJ:DwWRdx-KAo4C
15002,"Properties of the Higgs boson with mass near 125 GeV are measured in proton-proton collisions with the CMS experiment at the LHC. Comprehensive sets of production and decay measurements are combined. The decay channels include gamma gamma, ZZ, WW, tau tau, bb, and mu mu pairs. The data samples were collected in 2011 and 2012 and correspond to integrated luminosities of up to 5.1 inverse femtobarns at 7 TeV and up to 19.7 inverse femtobarns at 8 TeV. From the high-resolution gamma gamma and ZZ channels, the mass of the Higgs boson is determined to be 125.02+ 0.26-0.27 (stat)+ 0.14-0.15 (syst) GeV. For this mass value, the event yields obtained in the different analyses tagging specific decay channels and production mechanisms are consistent with those expected for the standard model Higgs boson. The combined best-fit signal relative to the standard model expectation is 1.00+/-0.09 (stat)+ 0.08-0.07 (theo)+/-0.07 (syst) at the measured mass. The couplings of the Higgs boson are probed for deviations in magnitude from the standard model predictions in multiple ways, including searches for invisible and undetected decays. No significant deviations are found.",CMS collaboration,2179,13736012224224038082,arXiv preprint arXiv:1412.8662,,,,Precise determination of the mass of the Higgs boson and tests of compatibility of its couplings with the standard model predictions using proton collisions at 7 and 8 TeV,https://arxiv.org/abs/1412.8662,,2014,/scholar?cites=13736012224224038082,wa656rsAAAAJ:4p3FJGzxjgAC
15003,"A detailed description is reported of the analysis used by the CMS Collaboration in the search for the standard model Higgs boson in pp collisions at the LHC, which led to the observation of a new boson. The data sample corresponds to integrated luminosities up to 5.1 fb− 1 at TeV, and up to 5.3 fb− 1 at TeV. The results for five Higgs boson decay modes γγ, ZZ, WW, ττ, and bb, which show a combined local significance of 5 standard deviations near 125 GeV, are reviewed. A fit to the invariant mass of the two high resolution channels, γγ and ZZ→ 4ℓ, gives a mass estimate of 125. 3±0. 4 (stat.)±0. 5 (syst.) GeV. The measurements are interpreted in the context of the standard model Lagrangian for the scalar Higgs field interacting with fermions and vector bosons. The measured values of the corresponding couplings are compared to the standard model predictions. The hypothesis of custodial symmetry is …",Serguei Chatrchyan and Vardan Khachatryan and AM Sirunyan and A Tumasyan and Wolfgang Adam and T Bergauer and M Dragicevic and J Erö and C Fabjan and M Friedl and R Frühwirth and VM Ghete and N Hoermann and J Hrubec and M Jeitler and W Kiesenhofer and V Knuenz and M Krammer and I Kraetschmer and D Liko and I Mikulec and D Rabady and B Rahbaran and C Rohringer and H Rohringer and R Schoefbeck and J Strauss and A Taurok and W Treberer-Treberspurg and W Waltenberger and C-E Wulz and V Mossolov and N Shumeiko and J Suarez Gonzalez and S Alderweireldt and M Bansal and S Bansal and Tom Cornelis and EA De Wolf and X Janssen and A Knutsson and S Luyckx and L Mucibello and S Ochesanu and B Roland and R Rougny and H Van Haevermaet and P Van Mechelen and N Van Remortel and A Van Spilbeeck and F Blekman and S Blyweert and J D’Hondt and A Kalogeropoulos and J Keaveney and M Maes and A Olbrechts and S Tavernier and W Van Doninck and P Van Mulders and GP Van Onsem and I Villella and B Clerbaux and G De Lentdecker and APR Gay and T Hreus and A Leonard and PE Marage and A Mohammadi and T Reis and L Thomas and C Vander Velde and P Vanlaer and J Wang and Volker Adler and Kelly Beernaert and Leonardo Benucci and Anna Cimmino and Silvia Costantini and Sven Dildick and Guillaume Garcia and Benjamin Klein and Jeremie Lellouch and Andrey Marinov and Joseph McCartin and AA Ocampo Rios and Dirk Ryckbosch and Michael Sigamani and Nadja Strobbe and Filip Thyssen and Michael Tytgat and S Walsh and Efe Yazgan and Nikolaos Zaganidis and S Basegmez and G Bruno and R Castello and A Caudron and L Ceard and C Delaere and T Du Pree and D Favart and L Forthomme and A Giammanco and J Hollar and V Lemaitre and J Liao and O Militaru and C Nuttens and D Pagano and A Pin and K Piotrzkowski and A Popov and M Selvaggi and JM Vizan Garcia and N Beliy and T Caebergs and E Daubie and GH Hammad and GA Alves and M Correa Martins and T Martins and ME Pol and MHG Souza and WL Aldá Júnior and W Carvalho and J Chinellato and A Custodio and EM Da Costa and D De Jesus Damiao and C De Oliveira Martins and S Fonseca De Souza and H Malbouisson and M Malek and D Matos Figueiredo and L Mundim and H Nogima and WL Prado Da Silva and A Santoro and L Soares Jorge and A Sznajder and EJ Tonelli Manganote and A Vilela Pereira and TS Anjos and CA Bernardes and FA Dias and TR Fernandez Perez Tomei and EM Gregores and C Lagana and F Marinho,1780,7818861038406050561,Journal of High Energy Physics,6,81,Springer-Verlag,Observation of a new boson with mass near 125 GeV in pp collisions at  and 8 TeV,https://link.springer.com/content/pdf/10.1007/JHEP06(2013)081.pdf,2013,2013,/scholar?cites=7818861038406050561,wa656rsAAAAJ:sh0SZVkQclgC
15004,A measurement of the Higgs boson mass is presented based on the combined data samples of the ATLAS and CMS experiments at the CERN LHC in the H→ γ γ and H→ Z Z→ 4 ℓ decay channels. The results are obtained from a simultaneous fit to the reconstructed invariant mass peaks in the two channels and for the two experiments. The measured masses from the individual channels and the two experiments are found to be consistent among themselves. The combined measured mass of the Higgs boson is m H= 125.09±0.21 (stat)±0.11 (syst) GeV.,Georges Aad and Brad Abbott and Jalal Abdallah and R Aben and M Abolins and OS AbouZeid and H Abramowicz and H Abreu and R Abreu and Y Abulaiti and BS Acharya and L Adamczyk and DL Adams and J Adelman and S Adomeit and T Adye and AA Affolder and T Agatonovic-Jovin and JA Aguilar-Saavedra and SP Ahlen and F Ahmadov and G Aielli and H Akerstedt and TPA Åkesson and G Akimoto and AV Akimov and GL Alberghi and J Albert and S Albrand and MJ Alconada Verzini and M Aleksa and IN Aleksandrov and C Alexa and G Alexander and T Alexopoulos and M Alhroob and G Alimonti and L Alio and J Alison and SP Alkire and BMM Allbrooke and PP Allport and A Aloisio and A Alonso and F Alonso and C Alpigiani and A Altheimer and B Alvarez Gonzalez and D Álvarez Piqueras and MG Alviggi and BT Amadio and K Amako and Y Amaral Coutinho and C Amelung and D Amidei and SP Amor Dos Santos and A Amorim and S Amoroso and N Amram and G Amundsen and C Anastopoulos and LS Ancu and N Andari and T Andeen and CF Anders and G Anders and JK Anders and KJ Anderson and A Andreazza and V Andrei and S Angelidakis and I Angelozzi and P Anger and A Angerami and F Anghinolfi and AV Anisenkov and N Anjos and A Annovi and M Antonelli and A Antonov and J Antos and F Anulli and M Aoki and L Aperio Bella and G Arabidze and Y Arai and JP Araque and ATH Arce and FA Arduh and JF Arguin and S Argyropoulos and M Arik and AJ Armbruster and O Arnaez and V Arnal and H Arnold and M Arratia and O Arslan and A Artamonov and G Artoni and S Asai and N Asbah and A Ashkenazi and B Åsman and Lily Asquith and Ketevi Assamagan and Robert Astalos and Markus Atkinson and Naim Bora Atlay and Benjamin Auerbach and Kamil Augsten and Mathieu Aurousseau and Giuseppe Avolio and Bradley Axen and Mohamad Kassem Ayoub and Georges Azuelos and MA Baak and AE Baas and Cesare Bacci and Henri Bachacou and Konstantinos Bachas and Moritz Backes and Malte Backhaus and Elisabeta Badescu and Paolo Bagiacchi and Paolo Bagnaia and Yu Bai and Travis Bain and JT Baines and Oliver Keith Baker and Petr Balek and Thomas Balestri and Fabrice Balli and Elzbieta Banas and Sw Banerjee and Arwa AE Bannoura and Hardeep Singh Bansil and Liron Barak and SP Baranov and Elisabetta Luigia Barberio and Dario Barberis and Marlon Barbero and Teresa Barillari and Marcello Barisonzi and Timothy Barklow and Nick Barlow and Sarah Louise Barnes and BM Barnett and RM Barnett and Zuzana Barnovska,1539,663243022798658468,Physical review letters,19,191803,American Physical Society,Combined Measurement of the Higgs Boson Mass in  Collisions at  and 8 TeV with the ATLAS and CMS Experiments,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.114.191803,114,2015,/scholar?cites=663243022798658468,wa656rsAAAAJ:QBXC_7Xd1GUC
15005,"Combined results are reported from searches for the standard model Higgs boson in proton–proton collisions at s= 7 TeV in five Higgs boson decay modes: γγ, bb, ττ, WW, and ZZ. The explored Higgs boson mass range is 110–600 GeV. The analysed data correspond to an integrated luminosity of 4.6–4.8 fb− 1. The expected excluded mass range in the absence of the standard model Higgs boson is 118–543 GeV at 95% CL. The observed results exclude the standard model Higgs boson in the mass range 127–600 GeV at 95% CL, and in the mass range 129–525 GeV at 99% CL. An excess of events above the expected standard model background is observed at the low end of the explored mass range making the observed limits weaker than expected in the absence of a signal. The largest excess, with a local significance of 3.1σ, is observed for a Higgs boson mass hypothesis of 124 GeV. The global significance …",Serguei Chatrchyan and V Khachatryan and AM Sirunyan and A Tumasyan and W Adam and T Bergauer and M Dragicevic and J Erö and C Fabjan and M Friedl and R Frühwirth and VM Ghete and J Hammer and M Hoch and N Hörmann and J Hrubec and M Jeitler and W Kiesenhofer and M Krammer and D Liko and I Mikulec and M Pernicka and B Rahbaran and C Rohringer and H Rohringer and R Schöfbeck and J Strauss and A Taurok and F Teischinger and P Wagner and W Waltenberger and G Walzel and E Widl and C-E Wulz and V Mossolov and N Shumeiko and J Suarez Gonzalez and S Bansal and Leonardo Benucci and Tom Cornelis and EA De Wolf and X Janssen and S Luyckx and T Maes and L Mucibello and S Ochesanu and B Roland and R Rougny and M Selvaggi and H Van Haevermaet and P Van Mechelen and N Van Remortel and A Van Spilbeeck and F Blekman and S Blyweert and J DʼHondt and R Gonzalez Suarez and A Kalogeropoulos and M Maes and A Olbrechts and W Van Doninck and P Van Mulders and GP Van Onsem and I Villella and O Charaf and B Clerbaux and G De Lentdecker and V Dero and APR Gay and GH Hammad and T Hreus and A Léonard and PE Marage and L Thomas and C Vander Velde and P Vanlaer and J Wickens and Volker Adler and Kelly Beernaert and Anna Cimmino and Silvia Costantini and Guillaume Garcia and M Grunewald and Benjamin Klein and Jeremie Lellouch and Andrey Marinov and Joseph McCartin and AA Ocampo Rios and Dirk Ryckbosch and Nadja Strobbe and Filip Thyssen and Michael Tytgat and Lukas Vanelderen and Piet Verwilligen and S Walsh and Efe Yazgan and Nikolaos Zaganidis and S Basegmez and G Bruno and L Ceard and J De Favereau De Jeneret and C Delaere and T du Pree and D Favart and L Forthomme and A Giammanco and G Grégoire and J Hollar and V Lemaitre and J Liao and O Militaru and C Nuttens and D Pagano and A Pin and K Piotrzkowski and N Schul and N Beliy and T Caebergs and E Daubie and GA Alves and M Correa Martin Junior and D De Jesus Damiao and T Martins and ME Pol and MHG Souza and WL Aldá Júnior and W Carvalho and A Custódio and EM Da Costa and C De Oliveira Martins and S Fonseca De Souza and D Matos Figueiredo and L Mundim and H Nogima and V Oguri and WL Prado Da Silva and A Santoro and SM Silva Do Amaral and L Soares Jorge and A Sznajder and TS Anjos and CA Bernardes and FA Dias and TR Fernandez Perez Tomei and EM Gregores and C Lagana and F Marinho and PG Mercadante and Sérgio Ferraz Novaes and Sandra S Padula,1473,10984039559992434115,Physics Letters B,1,26-48,North-Holland,Combined results of searches for the standard model Higgs boson in pp collisions at s= 7 TeV,https://www.sciencedirect.com/science/article/pii/S0370269312002055,710,2012,/scholar?cites=10984039559992434115,wa656rsAAAAJ:i_QFVEgXGzMC
15006,"Results on two-particle angular correlations for charged particles emitted in proton-proton collisions at center-of-mass energies of 0.9, 2.36, and 7 TeV are presented, using data collected with the CMS detector over a broad range of pseudorapidity (η) and azimuthal angle (ϕ). Short-range correlations in Δη, which are studied in minimum bias events, are characterized using a simple “independent cluster” parametrization in order to quantify their strength (cluster size) and their extent in η (cluster decay width). Long-range azimuthal correlations are studied differentially as a function of charged particle multiplicity and particle transverse momentum using a 980 nb− 1 data set at 7 TeV. In high multiplicity events, a pronounced structure emerges in the two-dimensional correlation function for particle pairs with intermediate p T of 1–3 GeV/c, 2.0<| Δη|< 4. 8 and Δϕ≈ 0. This is the first observation of such a long-range, near …",Vardan Khachatryan and AM Sirunyan and Armen Tumasyan and W Adam and T Bergauer and M Dragicevic and J Erö and C Fabjan and M Friedl and R Frühwirth and VM Ghete and J Hammer and S Hänsel and C Hartl and M Hoch and N Hörmann and J Hrubec and M Jeitler and G Kasieczka and W Kiesenhofer and M Krammer and D Liko and I Mikulec and M Pernicka and H Rohringer and R Schöfbeck and J Strauss and A Taurok and F Teischinger and W Waltenberger and G Walzel and E Widl and C-E Wulz and V Mossolov and N Shumeiko and J Suarez Gonzalez and Leonardo Benucci and L Ceard and EA De Wolf and X Janssen and T Maes and L Mucibello and S Ochesanu and B Roland and R Rougny and M Selvaggi and H Van Haevermaet and P Van Mechelen and N Van Remortel and Volker Adler and S Beauceron and S Blyweert and J D’Hondt and O Devroede and A Kalogeropoulos and J Maes and M Maes and S Tavernier and W Van Doninck and P Van Mulders and I Villella and EC Chabert and O Charaf and B Clerbaux and G De Lentdecker and V Dero and APR Gay and GH Ham-Mad and T Hreus and PE Marage and C Vander Velde and P Vanlaer and J Wickens and Silvia Costantini and M Grunewald and Benjamin Klein and Andrey Marinov and Dirk Ryckbosch and Filip Thyssen and Michael Tytgat and Lukas Vanelderen and Piet Verwilligen and S Walsh and Nikolaos Zaganidis and S Basegmez and G Bruno and J Caudron and J De Favereau De Jeneret and C Delaere and P Demin and D Favart and A Giammanco and G Grégoire and J Hollar and V Lemaitre and O Militaru and S Ovyn and D Pagano and A Pin and K Piotrzkowski and L Quertenmont and N Schul and N Beliy and T Caebergs and E Daubie and GA Alves and D De Jesus Damiao and ME Pol and MHG Souza and W Carvalho and EM Da Costa and C De Oliveira Martins and S Fonseca De Souza and L Mundim and H Nogima and V Oguri and JM Otalora Goicochea and WL Prado Da Silva and A Santoro and SM Silva Do Amaral and A Sznajder and F Torres Da Silva De Araujo and FA Dias and MAF Dias and TR Fernandez Perez Tomei and EM Gregores and F Marinho and SF Novaes and Sandra S Padula and N Darmenov and L Dimitrov and V Genchev and P Iaydjiev and S Piperov and M Rodozov and S Stoykova and G Sultanov and V Tcholakov and R Trayanov and I Vankov and M Dyulendarova and R Hadjiiska and V Kozhuharov and L Litov and E Marinova and M Mateev and B Pavlov and P Petkov and JG Bian and GM Chen,1287,6294397403621079548,Journal of High Energy Physics,9,91,Springer-Verlag,"Observation of long-range, near-side angular correlations in proton-proton collisions at the LHC",https://link.springer.com/content/pdf/10.1007/JHEP09(2010)091.pdf,2010,2010,/scholar?cites=6294397403621079548,wa656rsAAAAJ:r655XaDZu5IC
15007,"A search for supersymmetry is presented based on multijet events with large missing transverse momentum produced in proton-proton collisions at a center-of-mass energy of s= 13 TeV. The data, corresponding to an integrated luminosity of 35.9 fb− 1, were collected with the CMS detector at the CERN LHC in 2016. The analysis utilizes four-dimensional exclusive search regions defined in terms of the number of jets, the number of tagged bottom quark jets, the scalar sum of jet transverse momenta, and the magnitude of the vector sum of jet transverse momenta. No evidence for a significant excess of events is observed relative to the expectation from the standard model. Limits on the cross sections for the pair production of gluinos and squarks are derived in the context of simplified models. Assuming the lightest supersymmetric particle to be a weakly interacting neutralino, 95% confidence level lower limits on the …",Albert M Sirunyan and Armen Tumasyan and Wolfgang Adam and Federico Ambrogi and Ece Asilar and Thomas Bergauer and Johannes Brandstetter and Erica Brondolin and Marko Dragicevic and Janos Erö and Martin Flechl and Markus Friedl and Rudolf Fruehwirth and Vasile Mihai Ghete and Johannes Grossmann and Josef Hrubec and Manfred Jeitler and Axel König and Natascha Krammer and Ilse Krätschmer and Dietrich Liko and Thomas Madlener and Ivan Mikulec and Elias Pree and Dinyar Rabady and Navid Rad and Herbert Rohringer and Jochen Schieck and Robert Schöfbeck and Markus Spanring and Daniel Spitzbart and Josef Strauss and Wolfgang Waltenberger and Johannes Wittmann and C-E Wulz and Mateusz Zarucki and Vladimir Chekhovsky and Vladimir Mossolov and J Suarez Gonzalez and Eddi A De Wolf and Davide Di Croce and Xavier Janssen and Jasper Lauwers and Merijn Van De Klundert and Hans Van Haevermaet and Pierre Van Mechelen and Nick Van Remortel and Alex Van Spilbeeck and S Abu Zeid and Freya Blekman and Jorgen D’Hondt and Isabelle De Bruyn and Jarne De Clercq and Kevin Deroover and Giannis Flouris and Denys Lontkovskyi and Steven Lowette and Seth Moortgat and Lieselotte Moreels and Annik Olbrechts and Quentin Python and Kirill Skovpen and Stefaan Tavernier and Walter Van Doninck and Petra Van Mulders and Isis Van Parijs and Hugues Brun and Barbara Clerbaux and Gilles De Lentdecker and Hugo Delannoy and Giuseppe Fasanella and Laurent Favart and Reza Goldouzian and Anastasia Grebenyuk and Georgia Karapostoli and Thomas Lenzi and Jelena Luetic and Thierry Maerschalk and Andrey Marinov and Aidan Randle-Conde and Tomislav Seva and C Vander Velde and P Vanlaer and D Vannerom and R Yonamine and F Zenoni and F Zhang and Anna Cimmino and Tom Cornelis and Didar Dobur and Alexis Fagot and Muhammad Gul and Illia Khvastunov and Deniz Poyraz and Christos Roskas and Sinem Salva and Michael Tytgat and Willem Verbeke and Nikolaos Zaganidis and H Bakhshiansohi and O Bondu and S Brochet and G Bruno and A Caudron and S De Visscher and C Delaere and M Delcourt and B Francois and A Giammanco and A Jafari and M Komm and G Krintiras and V Lemaitre and A Magitteri and A Mertens and M Musich and K Piotrzkowski and L Quertenmont and M Vidal Marono and S Wertz and N Beliy and WL Aldá Júnior and FL Alves and GA Alves and L Brito and M Correa Martins Junior and C Hensel and A Moraes and ME Pol and P Rebello Teles and E Belchior Batista Das Chagas and W Carvalho and J Chinellato and A Custodio and EM Da Costa and GG Da Silveira and D De Jesus Damiao and S Fonseca De Souza and LM Huertas Guativa and H Malbouisson and M Melo De Almeida and C Mora Herrera and L Mundim and H Nogima and A Santoro and A Sznajder and EJ Tonelli Manganote and F Torres Da Silva De Araujo and A Vilela Pereira and S Ahuja,1042,15115451243064120508,Physical Review D,3,032003,American Physical Society,Search for supersymmetry in multijet events with missing transverse momentum in proton-proton collisions at 13 TeV,https://journals.aps.org/prd/abstract/10.1103/PhysRevD.96.032003,96,2017,/scholar?cites=15115451243064120508,wa656rsAAAAJ:kVjdVfd2voEC
15008,"Improved jet energy scale corrections, based on a data sample corresponding to an integrated luminosity of 19.7 inverse-femtobarns collected by the CMS experiment in proton-proton collisions at a center-of-mass energy of 8 TeV, are presented. The corrections as a function of pseudorapidity eta and transverse momentum pT are extracted from data and simulated events combining several channels and methods. They account successively for the effects of pileup, uniformity of the detector response, and residual data-simulation jet energy scale differences. Further corrections, depending on the jet flavor and distance parameter (jet size) R, are also presented. The jet energy resolution is measured in data and simulated events and is studied as a function of pileup, jet size, and jet flavor. Typical jet energy resolutions at the central rapidities are 15-20% at 30 GeV, about 10% at 100 GeV, and 5% at 1 TeV. The studies exploit events with dijet topology, as well as photon+ jet, Z+ jet and multijet events. Several new techniques are used to account for the various sources of jet energy scale corrections, and a full set of uncertainties, and their correlations, are provided. The final uncertainties on the jet energy scale are below 3% across the phase space considered by most analyses (pT> 30 GeV and abs (eta)< 5.0). In the barrel region (abs (eta)< 1.3) an uncertainty below 1% for pT> 30 GeV is reached, when excluding the jet flavor uncertainties, which are provided separately for different jet flavors. A new benchmark for jet energy scale determination at hadron colliders is achieved with 0.32% uncertainty for jets with pT of the order of 165-330 GeV, and …",CMS collaboration,1037,3465952954994190190,arXiv preprint arXiv:1607.03663,,,,Jet energy scale and resolution in the CMS experiment in pp collisions at 8 TeV,https://arxiv.org/abs/1607.03663,,2016,/scholar?cites=3465952954994190190,wa656rsAAAAJ:Pd6fkz2DsnkC
15009,"Combined ATLAS and CMS measurements of the Higgs boson production and decay rates, as well as constraints on its couplings to vector bosons and fermions, are presented. The combination is based on the analysis of five production processes, namely gluon fusion, vector boson fusion, and associated production with a  or a  boson or a pair of top quarks, and of the six decay modes , , and . All results are reported assuming a value of 125.09 GeV for the Higgs boson mass, the result of the combined measurement by the ATLAS and CMS experiments. The analysis uses the CERN LHC proton--proton collision data recorded by the ATLAS and CMS experiments in 2011 and 2012, corresponding to integrated luminosities per experiment of approximately 5 fb  at  TeV and 20 fb  at  TeV. The Higgs boson production and decay rates measured by the two experiments are combined within the context of three generic parameterisations: two based on cross sections and branching fractions, and one on ratios of coupling modifiers. Several interpretations of the measurements with more model-dependent parameterisations are also given. The combined signal yield relative to the Standard Model prediction is measured to be 1.090.11. The combined measurements lead to observed significances for the vector boson fusion production process and for the  decay of  and  standard deviations, respectively. The data are consistent with the Standard Model predictions for all parameterisations considered.",CMS Collaborations,1011,14346399703163010511,arXiv preprint arXiv:1606.02266,,,,Measurements of the Higgs boson production and decay rates and constraints on its couplings from a combined ATLAS and CMS analysis of the LHC  collision data …,https://arxiv.org/abs/1606.02266,,2016,/scholar?cites=14346399703163010511,wa656rsAAAAJ:Lyl8M50Wyb0C
