id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations
4000,"Hepatitis C virus (HCV) infection is the most common blood-borne infection in the United States, with estimates of 4 million HCV-infected individuals in the United States and 170 million worldwide 1. Most (70–80%) HCV infections persist and about 30% of individuals with persistent infection develop chronic liver disease, including cirrhosis and hepatocellular carcinoma 2. Epidemiological, viral and host factors have been associated with the differences in HCV clearance or persistence, and studies have demonstrated that a strong host immune response against HCV favours viral clearance 3, 4. Thus, variation in genes involved in the immune response may contribute to the ability to clear the virus. In a recent genome-wide association study, a single nucleotide polymorphism (rs12979860) 3 kilobases upstream of the IL28B gene, which encodes the type III interferon IFN-λ3, was shown to associate strongly with more …",David L Thomas and Chloe L Thio and Maureen P Martin and Ying Qi and Dongliang Ge and Colm O’hUigin and Judith Kidd and Kenneth Kidd and Salim I Khakoo and Graeme Alexander and James J Goedert and Gregory D Kirk and Sharyne M Donfield and Hugo R Rosen and Leslie H Tobler and Michael P Busch and John G McHutchison and David B Goldstein and Mary Carrington,2398,17515851486538407948,Nature,7265,798-801,Nature Publishing Group,Genetic variation in IL28B and spontaneous clearance of hepatitis C virus,https://www.nature.com/articles/nature08463,461,2009,/scholar?cites=17515851486538407948,11F_c5oAAAAJ:u-x6o8ySG0sC
4001,"Accurate estimates of the risk of transfusion-transmitted infectious disease are essential for monitoring the safety of the blood supply and evaluating the potential effect of new screening tests. We estimated the risk of transmitting the human immunodeficiency virus (HIV), the human T-cell lymphotropic virus (HTLV), the hepatitis C virus (HCV), and the hepatitis B virus (HBV) from screened blood units donated during the window period following a recent, undetected infection.Using data on 586,507 persons who each donated blood more than once between 1991 and 1993 at five blood centers (for a total of 2,318,356 allogeneic blood donations), we calculated the incidence rates of seroconversion among those whose donations passed all the screening tests used. We adjusted these rates for the estimated duration of the infectious window period for each virus. We then estimated the further …",George B Schreiber and Michael P Busch and Steven H Kleinman and James J Korelitz,2381,13089755283873216106,New England journal of medicine,26,1685-1690,Massachusetts Medical Society,The risk of transfusion-transmitted viral infections,https://www.nejm.org/doi/full/10.1056/nejm199606273342601,334,1996,/scholar?cites=13089755283873216106,11F_c5oAAAAJ:u5HHmVD_uO8C
4002,"The precise identification of the HIV-1 envelope glycoprotein (Env) responsible for productive clinical infection could be instrumental in elucidating the molecular basis of HIV-1 transmission and in designing effective vaccines. Here, we developed a mathematical model of random viral evolution and, together with phylogenetic tree construction, used it to analyze 3,449 complete env sequences derived by single genome amplification from 102 subjects with acute HIV-1 (clade B) infection. Viral env genes evolving from individual transmitted or founder viruses generally exhibited a Poisson distribution of mutations and star-like phylogeny, which coalesced to an inferred consensus sequence at or near the estimated time of virus transmission. Overall, 78 of 102 subjects had evidence of productive clinical infection by a single virus, and 24 others had evidence of productive clinical infection by a minimum of two to five …",Brandon F Keele and Elena E Giorgi and Jesus F Salazar-Gonzalez and Julie M Decker and Kimmy T Pham and Maria G Salazar and Chuanxi Sun and Truman Grayson and Shuyi Wang and Hui Li and Xiping Wei and Chunlai Jiang and Jennifer L Kirchherr and Feng Gao and Jeffery A Anderson and Li-Hua Ping and Ronald Swanstrom and Georgia D Tomaras and William A Blattner and Paul A Goepfert and J Michael Kilby and Michael S Saag and Eric L Delwart and Michael P Busch and Myron S Cohen and David C Montefiori and Barton F Haynes and Brian Gaschen and Gayathri S Athreya and Ha Y Lee and Natasha Wood and Cathal Seoighe and Alan S Perelson and Tanmoy Bhattacharya and Bette T Korber and Beatrice H Hahn and George M Shaw,1924,16277850139000417137,Proceedings of the National Academy of Sciences,21,7552-7557,National Academy of Sciences,Identification and characterization of transmitted and early founder virus envelopes in primary HIV-1 infection,https://www.pnas.org/content/105/21/7552.short,105,2008,/scholar?cites=16277850139000417137,11F_c5oAAAAJ:d1gkVwhDpl0C
4003,"Objectives: The characterization of primary HIV infection by the analysis of serial plasma samples from newly infected persons using multiple standard viral assays.Design: A retrospective study involving two sets of archived samples from HIV-infected plasma donors.(A) 435 samples from 51 donors detected by anti-HIV enzyme immunoassays donated during 1984–1994;(B) 145 specimens from 44 donors detected by p24 antigen screening donated during 1996–1998.Setting: Two US plasma products companies.Main outcome measures: The timepoints of appearance of HIV-1 markers and viral load concentrations during primary HIV infection.Results: The pattern of sequential emergence of viral markers in the ‘A’panels was highly consistent, allowing the definition and estimation of the duration of six sequential stages. From the ‘B’panels, the viral load at p24 antigen seroconversion was estimated by regression …",Eberhard W Fiebig and David J Wright and Bhupat D Rawal and Patricia E Garrett and Richard T Schumacher and Lorraine Peddada and Charles Heldebrant and Richard Smith and Andrew Conrad and Steven H Kleinman and Michael P Busch,1354,9096730409602219955,Aids,13,1871-1879,LWW,Dynamics of HIV viremia and antibody seroconversion in plasma donors: implications for diagnosis and staging of primary HIV infection,https://journals.lww.com/aidsonline/fulltext/2003/09050/dynamics_of_hiv_viremia_and_antibody.5.aspx,17,2003,/scholar?cites=9096730409602219955,11F_c5oAAAAJ:qjMakFHDy7sC
4004,"The most common serious complication of blood transfusion is post-transfusion hepatitis from the hepatitis C virus (HCV). Blood banks now screen blood donors for surrogate markers of non-A, non-B hepatitis and antibodies to HCV, but the current risk of post-transfusion hepatitis C is unknown.From 1985 through 1991, blood samples and medical information were obtained prospectively from patients before and at least six months after cardiac surgery. The stored serum samples were tested for antibodies to HCV by enzyme immunoassay, and by recombinant immunoblotting if positive.Of the 912 patients who received transfusions before donors were screened for surrogate markers, 35 seroconverted to HCV, for a risk of 3.84 percent per patient (0.45 percent per unit transfused). For the 976 patients who received transfusions after October 1986 with blood screened for …",James G Donahue and Alvaro Muñoz and Paul M Ness and Donald E Brown Jr and David H Yawn and Hugh A McAllister Jr and Bruce A Reitz and Kenrad E Nelson,950,4018533705296702912,New England journal of medicine,6,369-373,Massachusetts Medical Society,The declining risk of post-transfusion hepatitis C virus infection,https://www.nejm.org/doi/full/10.1056/nejm199208063270601,327,1992,/scholar?cites=4018533705296702912,11F_c5oAAAAJ:LjlpjdlvIbIC
4005,,Robert S Janssen and Glen A Satten and Susan L Stramer and Bhupat D Rawal and Thomas R O'Brien and Barbara J Weiblen and Frederick M Hecht and Noreen Jack and Farley R Cleghorn and James O Kahn and Margaret A Chesney and Michael P Busch,831,10931632813561134814,Jama,1,42-48,American Medical Association,New testing strategy to detect early HIV-1 infection for use in incidence estimates and for clinical and prevention purposes,https://jamanetwork.com/journals/jama/article-abstract/187695,280,1998,/scholar?cites=10931632813561134814,11F_c5oAAAAJ:2osOgNQ5qMEC
4006,"Striking differences in Kaposi's sarcoma (KS) risk for AIDS patients who acquire HIV via homosexual activity and those whose HIV infections derive from blood product exposure suggest the presence of a sexually transmitted agent other than HIV in the development of KS. Using an immunofluorescence assay, we examined serum samples from 913 patients for the presence of antibody specific for infection by human herpesvirus 8 (HHV8), an agent whose genome is regularly found in KS tissue. The distribution of HHV8 seropositivity conforms to that expected for a sexually transmitted pathogen and tracks closely with the risk for KS development. Our data support the inference that this virus is the etiologic cofactor predicted by the epidemiology of KS.",Dean H Kedes and Eva Operskalski and Michael Busch and Robert Kohn and Jennifer Flood and Don Ganem,813,2326825310703201205,Nature medicine,8,918-924,Nature Publishing Group,The seroepidemiology of human herpesvirus 8 (Kaposi's sarcoma–associated herpesvirus): distribution of infection in KS risk groups and evidence for sexual transmission,https://www.nature.com/articles/nm0896-918,2,1996,/scholar?cites=2326825310703201205,11F_c5oAAAAJ:9yKSN-GCB0IC
4007,"As the immune system develops, T cells are selected or regulated to become tolerant of self antigens and reactive against foreign antigens. In mice, the induction of such tolerance is thought to be attributable to the deletion of self-reactive cells. Here, we show that the human fetal immune system takes advantage of an additional mechanism: the generation of regulatory T cells (Tregs) that suppress fetal immune responses. We find that substantial numbers of maternal cells cross the placenta to reside in fetal lymph nodes, inducing the development of CD4+CD25highFoxP3+ Tregs that suppress fetal antimaternal immunity and persist at least until early adulthood. These findings reveal a form of antigen-specific tolerance in humans, induced in utero and probably active in regulating immune responses after birth.",Jeff E Mold and Jakob Michaëlsson and Trevor D Burt and Marcus O Muench and Karen P Beckerman and Michael P Busch and Tzong-Hae Lee and Douglas F Nixon and Joseph M McCune,720,15029233448711736305,Science,5907,1562-1565,American Association for the Advancement of Science,Maternal alloantigens promote the development of tolerogenic fetal regulatory T cells in utero,https://science.sciencemag.org/content/322/5907/1562.abstract,322,2008,/scholar?cites=15029233448711736305,11F_c5oAAAAJ:Y0pCki6q_DkC
4008,"Testing of blood donors for human immunodeficiency virus type 1 (HIV-1) and hepatitis C virus (HCV) RNA by means of nucleic acid amplification was introduced in the United States as an investigational screening test in mid-1999 to identify donations made during the window period before seroconversion.We analyzed all antibody-nonreactive donations that were confirmed to be positive for HIV-1 and HCV RNA on nucleic acid–amplification testing of “minipools” (pools of 16 to 24 donations) by the main blood-collection programs in the United States during the first three years of nucleic acid screening.Among 37,164,054 units screened, 12 were confirmed to be positive for HIV-1 RNA — or 1 in 3.1 million donations — only 2 of which were detected by HIV-1 p24 antigen testing. For HCV, of 39,721,404 units screened, 170 were confirmed to be positive for HCV RNA, or 1 in 230,000 …",Susan L Stramer and Simone A Glynn and Steven H Kleinman and D Michael Strong and Sally Caglioti and David J Wright and Roger Y Dodd and Michael P Busch,610,16070089712523972154,New England Journal of Medicine,8,760-768,Massachusetts Medical Society,Detection of HIV-1 and HCV infections among antibody-negative blood donors by nucleic acid–amplification testing,https://www.nejm.org/doi/full/10.1056/NEJMoa040085,351,2004,/scholar?cites=16070089712523972154,11F_c5oAAAAJ:IjCSPb-OGe4C
4009,"ContextTransmission of multiclass drug-resistant human immunodeficiency virus type 1 (HIV-1) may increase with wider use of antiretroviral therapy.ObjectiveTo determine trends in prevalence of HIV-1 drug resistance among recently infected individuals in a geographic area with a high penetration of antiviral treatment.Design, Setting, and PatientsConsecutive case series of 225 patients referred to a San Francisco, Calif, hospital with recent HIV-1 infection from June 1996 through June 2001.Main Outcome MeasureTime trends in the prevalence of genotypic and phenotypic primary drug resistance.ResultsMutations associated with resistance to nonnucleoside reverse transcriptase inhibitors (NNRTIs) steadily increased from 0% in 1996-1997 to 12 (13.2%) in 2000-2001 (P = .01). There was 1 mutation associated with protease inhibitor resistance in 1996-1997 (2.5%) and there were 7 (7.7%) in 2000-2001 (P = .25 …",Robert M Grant and Frederick M Hecht and Maria Warmerdam and Lea Liu and Teri Liegler and Christos J Petropoulos and Nicholas S Hellmann and Margaret Chesney and Michael P Busch and James O Kahn,573,5152952029853608261,Jama,2,181-188,American Medical Association,Time trends in primary HIV-1 drug resistance among recently infected persons,https://jamanetwork.com/journals/jama/article-abstract/195098,288,2002,/scholar?cites=5152952029853608261,11F_c5oAAAAJ:UeHWp8X0CEIC
