id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations
23000,"Stuart Kauffman here presents a brilliant new paradigm for evolutionary biology, one that extends the basic concepts of Darwinian evolution to accommodate recent findings and perspectives from the fields of biology, physics, chemistry and mathematics. The book drives to the heart of the exciting debate on the origins of life and maintenance of order in complex biological systems. It focuses on the concept of self-organization: the spontaneous emergence of order that is widely observed throughout nature Kauffman argues that self-organization plays an important role in the Darwinian process of natural selection. Yet until now no systematic effort has been made to incorporate the concept of self-organization into evolutionary theory. The construction requirements which permit complex systems to adapt are poorly understood, as is the extent to which selection itself can yield systems able to adapt more successfully. This book explores these themes. It shows how complex systems, contrary to expectations, can spontaneously exhibit stunning degrees of order, and how this order, in turn, is essential for understanding the emergence and development of life on Earth. Topics include the new biotechnology of applied molecular evolution, with its important implications for developing new drugs and vaccines; the balance between order and chaos observed in many naturally occurring systems; new insights concerning the predictive power of statistical mechanics in biology; and other major issues. Indeed, the approaches investigated here may prove to be the new center around which biological science itself will evolve. The work is written for all those …",Stuart A Kauffman,16485,4837325360453710338,,,,"Oxford University Press, USA",The origins of order: Self-organization and selection in evolution,http://books.google.com/books?hl=en&lr=&id=lZcSpRJz0dgC&oi=fnd&pg=PR13&dq=info:AvLUPMmhIUMJ:scholar.google.com&ots=9-AQd-6MOt&sig=Oe0uDqrfevBil93Gz74YnELesGM,,1993,/scholar?cites=4837325360453710338,yoPM0F8AAAAJ:AXPGKjj_ei8C
23001,"A major scientific revolution has begun, a new paradigm that rivals Darwin's theory in importance. At its heart is the discovery of the order that lies deep within the most complex of systems, from the origin of life, to the workings of giant corporations, to the rise and fall of great civilizations. And more than anyone else, this revolution is the work of one man, Stuart Kauffman, a MacArthur Fellow and visionary pioneer of the new science of complexity. Now, in At Home in the Universe, Kauffman brilliantly weaves together the excitement of intellectual discovery and a fertile mix of insights to give the general reader a fascinating look at this new science--and at the forces for order that lie at the edge of chaos. We all know of instances of spontaneous order in nature--an oil droplet in water forms a sphere, snowflakes have a six-fold symmetry. What we are only now discovering, Kauffman says, is that the range of spontaneous order is enormously greater than we had supposed. Indeed, self-organization is a great undiscovered principle of nature. But how does this spontaneous order arise? Kauffman contends that complexity itself triggers self-organization, or what he calls"" order for free,"" that if enough different molecules pass a certain threshold of complexity, they begin to self-organize into a new entity--a living cell. Kauffman uses the analogy of a thousand buttons on a rug--join two buttons randomly with thread, then another two, and so on. At first, you have isolated pairs; later, small clusters; but suddenly at around the 500th repetition, a remarkable transformation occurs--much like the phase transition when water abruptly turns to ice--and the buttons link …",Stuart Kauffman,8592,15342322322248561409,,,,Oxford university press,At home in the universe: The search for the laws of self-organization and complexity,http://books.google.com/books?hl=en&lr=&id=AQFpAgAAQBAJ&oi=fnd&pg=PP1&dq=info:AfMrb93g6tQJ:scholar.google.com&ots=Ynjp9go8m_&sig=wDONCazQiD4LSB7AX3rjdLQr2z0,,1996,/scholar?cites=15342322322248561409,yoPM0F8AAAAJ:9vf0nzSNQJEC
23002,"Proto-organisms probably were randomly aggregated nets of chemical reactions. The hypothesis that contemporary organisms are also randomly constructed molecular automata is examined by modeling the gene as a binary (on-off) device and studying the behavior of large, randomly constructed nets of these binary “genes”. The results suggest that, if each “gene” is directly affected by two or three other “genes”, then such random nets: behave with great order and stability; undergo behavior cycles whose length predicts cell replication time as a function of the number of genes per cell; possess different modes of behavior whose number per net predicts roughly the number of cell types in an organism as a function of its number of genes; and under the stimulus of noise are capable of differentiating directly from any mode of behavior to at most a few other modes of behavior. Cellular differentation is modeled as a Markov chain among the modes of behavior of a genetic net. The possibility of a general theory of metabolic behavior is suggested.",Stuart A Kauffman,4659,874700998941291898,Journal of theoretical biology,3,437-467,Academic Press,Metabolic stability and epigenesis in randomly constructed genetic nets,http://www.leliavski.org/docs/Kauffman_1969_JTB.pdf,22,1969,/scholar?cites=874700998941291898,yoPM0F8AAAAJ:u-x6o8ySG0sC
23003,""" It may be that I have stumbled upon an adequate description of life itself."" These modest yet profound words trumpet an imminent paradigm shift in scientific, economic, and technological thinking. In the tradition of Schrödinger's classic What Is Life?, Kauffman's Investigations is a tour-de-force exploration of the very essence of life itself, with conclusions that radically undermine the scientific approaches on which modern science rests--the approaches of Newton, Boltzman, Bohr, and Einstein. Building on his pivotal ideas about order and evolution in complex life systems, Kauffman finds that classical science does not take into account that physical systems--such as people in a biosphere--effect their dynamic environments in addition to being affected by them. These systems act on their own behalf as autonomous agents, but what defines them as such? In other words, what is life? Kauffman supplies a novel answer that goes beyond traditional scientific thinking by defining and explaining autonomous agents and work in the contexts of thermodynamics and of information theory. Much of Investigations unpacks the progressively surprising implications of his definition. Significantly, he sets the stages for a technological revolution in the coming decades. Scientists and engineers may soon seek to create autonomous agents--both organic and mechanical--that can not only construct things and work, but also reproduce themselves! Kauffman also lays out a foundation for a new concept of organization, and explores the requirements for the emergence of a general biology that will transcend terrestrial biology to seek laws governing biospheres …",Stuart A Kauffman,2370,9349389292112819122,,,,Oxford University Press,Investigations,http://books.google.com/books?hl=en&lr=&id=HLkX-6m4W8kC&oi=fnd&pg=PR7&dq=info:srM5pwa0v4EJ:scholar.google.com&ots=iiZyu0eF9j&sig=6uv5w87OKp29rLKcvuxjcT-jNvk,,2000,/scholar?cites=9349389292112819122,yoPM0F8AAAAJ:d1gkVwhDpl0C
23004,"Developmental constraints (defined as biases on the production of variant phenotypes or limitations on phenotypic variability caused by the structure, character, composition, or dynamics of the developmental system) undoubtedly play a significant role in evolution. Yet there is little agreement on their importance as compared with selection, drift, and other such factors in shaping evolutionary history. This review distinguishes between ""universal"" and ""local"" constraints; it deals primarily with the latter, which apply to a limited range of taxa. Such constraints, typically, can be broken even within the taxa to which they apply, though with varying degrees of difficulty. The origin of constraints is discussed, five distinctive of constraint being explicitly considered. Three means of identifying constraints are set forth, as well as four means of distinguishing developmental from selective constraints. None of the latter (use of a priori …",J Maynard Smith and Richard Burian and Stuart Kauffman and Pere Alberch and John Campbell and Brian Goodwin and Russell Lande and David Raup and Lewis Wolpert,1598,6155053961911919813,The Quarterly Review of Biology,3,265-287,"Stony Brook Foundation, Inc.",Developmental constraints and evolution: a perspective from the Mountain Lake conference on development and evolution,https://www.journals.uchicago.edu/doi/abs/10.1086/414425,60,1985,/scholar?cites=6155053961911919813,yoPM0F8AAAAJ:9yKSN-GCB0IC
23005,"Francois Jacob, in his 1977 essay,"" Evolution and tinkering"", eloquently explicated the ways in which adaptation is constrained by past history and by the nature of the evolutionary process itself: adaptation generally progresses through small changes involving a local search procedure in the space of possible genetic rearrangements. To understand the evolutionary process, we therefore must understand the constraints that such a local search procedure places on any optimization scheme. Moreover, by comparing local to more global search algorithms, we can gain some insight into how the nature of evolutionary change depends upon the genetic distances that can exist between parents and offspring. If, for example, the rate of mutation is increased, so that parents and offspring may differ at a larger number of loci, one result may be the appearance of qualitatively different patterns of evolution at the population level.The simplest paradigm of evolutionary change is one of local"" hill climbing"". Despite this transparent and simplistic metaphor, such evolutionary hill climbing involves a complex combinatorial optimization process. In such optimization processes, typically, many parts and processes must become coordinated to achieve some measure of overall success, but conflicting requirements due to alternative simultaneous optimization goals, or conflicting constraints due to the natures of the different parts and processes to be coordinated, limit the end result achieved. Our aim in this article is to explore some initial steps in the formulation of a general theory of such constrained adaptive"" walks"", which must proceed along a path of"" fitter variants …",Stuart Kauffman and Simon Levin,1426,8937149518297445880,Journal of theoretical Biology,1,11-45,Academic Press,Towards a general theory of adaptive walks on rugged landscapes,https://www.icts.res.in/sites/default/files/PGE2018-Joachim-Krug-Reading-Material-Lecture-3.pdf,128,1987,/scholar?cites=8937149518297445880,yoPM0F8AAAAJ:2osOgNQ5qMEC
23006,"A brilliant book celebrating improbability as the engine that drives life, by the acclaimed author of The Selfish Gene and The Blind Watchmaker. The human eye is so complex and works so precisely that surely, one might believe, its current shape and function must be the product of design. How could such an intricate object have come about by chance? Tackling this subject--in writing that the New York Times called"" a masterpiece""--Richard Dawkins builds a carefully reasoned and lovingly illustrated argument for evolutionary adaptation as the mechanism for life on earth. The metaphor of Mount Improbable represents the combination of perfection and improbability that is epitomized in the seemingly"" designed"" complexity of living things. Dawkins skillfully guides the reader on a breathtaking journey through the mountain's passes and up its many peaks to demonstrate that following the improbable path to perfection takes time. Evocative illustrations accompany Dawkins's eloquent descriptions of extraordinary adaptations such as the teeming populations of figs, the intricate silken world of spiders, and the evolution of wings on the bodies of flightless animals. And through it all runs the thread of DNA, the molecule of life, responsible for its own destiny on an unending pilgrimage through time. Climbing Mount Improbable is a book of great impact and skill, written by the most prominent Darwinian of our age.",Richard Dawkins,1306,14855994317844867589,,,,WW Norton & Company,Climbing mount improbable,http://scholar.google.com/scholar?cluster=14855994317844867589&hl=en&oi=scholarr,,1997,/scholar?cites=14855994317844867589,yoPM0F8AAAAJ:WC23djZS0W4C
23007,"We propose a mapping to study the qualitative properties of continuous biochemical control networks which are invariant to the parameters used to describe the networks but depend only on the logical structure of the networks. For the networks, we are able to place a lower limit on the number of steady states and strong restrictions on the phase relations between components on cycles and transients. The logical structure and the dynamical behavior for a number of simple systems of biological interest, the feedback (predator-prey) oscillator, the bistable switch, the phase dependent switch, are discussed. We discuss the possibility that these techniques may be extended to study the dynamics of large many component systems.",Leon Glass and Stuart A Kauffman,1132,2279905566802284208,Journal of theoretical Biology,1,103-129,Academic Press,"The logical analysis of continuous, non-linear biochemical control networks",https://www.sciencedirect.com/science/article/pii/0022519373902087,39,1973,/scholar?cites=2279905566802284208,yoPM0F8AAAAJ:qjMakFHDy7sC
23008,"Consider the complexity of a living cell after 3.8 billion years of evolution. Is it more awesome to suppose that a transcendent God fashioned the cell at a stroke, or to realize that it evolved with no Almighty Hand, but arose on its own in the changing biosphere? In this bold and fresh look at science and religion, complexity theorist Stuart Kauffman argues that the qualities of divinity that we revere—creativity, meaning, purposeful action—are properties of the universe that can be investigated methodically. He offers stunning evidence for this idea in an abundance of fields, from cell biology to the philosophy of mind, and uses it to find common ground between belief systems often at odds with one another. A daring and ambitious argument for a new understanding of natural divinity, Reinventing the Sacred challenges readers both scientifically and philosophically.",Stuart A Kauffman,1000,6195533259916007968,,,,Basic Books,"Reinventing the sacred: A new view of science, reason, and religion",http://scholar.google.com/scholar?cluster=6195533259916007968&hl=en&oi=scholarr,,2008,/scholar?cites=6195533259916007968,yoPM0F8AAAAJ:Tyk-4Ss8FVUC
23009,"Mathematical discoveries are in viting changes in biologists' thinking about the origins of order in evolution. Allliving things are highly ordered systems: they have intri cate structures that are maintained and even duplicated through a precise bal let of chemical and behavioral activi ties. Since D, biologists have seen natural selection as virtually the sole source of that order. But D could not have suspected the existence of self-organization, a re cently discovered, innate property of some complex systems. It is possible that biological order reflects in part a spontaneous order on which selection has acted. Selection has molded, but was not compelled to invent, the na tive coherence of ontogeny, or biologi cal development. Indeed, the capacity to evolve and adapt may itself be an achievement of evolution. The studies supporting these conclu sions remain tentative and incomplete. Nevertheless, on the basis of mathe …",Stuart A Kauffman,821,3612298451808292351,Scientific American,2,78-85,"Scientific American, a division of Nature America, Inc.",Antichaos and adaptation,https://www.jstor.org/stable/24938683,265,1991,/scholar?cites=3612298451808292351,yoPM0F8AAAAJ:UeHWp8X0CEIC
